"commune_code","nom","millesimes_1","pourcent_artif_1","surface_artif_1","millesimes_2","pourcent_artif_2","surface_artif_2","flux_surface_1_2","flux_percent_1_2","departement_code","region_code","epci_code","scot_code","commune_surface"
"01060","Brénod","2018",3.19868690076072,767185.2424,"2021",3.21966121721822,772215.8023,5030.5599,0.0209743164575014,"01","84","200042935","10332",23984380.6599998
"01061","Brens","2018",18.0903672962314,1243568.4936,"2021",18.195701550296,1250809.3836,7240.89,0.105334254064612,"01","84","200040350","10319",6874202.57000011
"01062","Bressolles","2018",11.397146292979,871164.1362,"2021",11.6320290646312,889117.8802,17953.744,0.23488277165225,"01","84","240100610","221",7643704.07999999
"01063","Brion","2018",18.6348511664408,834652.1205,"2021",18.6348545868589,834652.2737,0.1532,3.42041807854798e-06,"01","84","200042935","10332",4478984.63499999
"01064","Briord","2018",10.3926722301075,1277900.7255,"2021",10.4531007263928,1285331.1166,7430.3911,0.0604284962852617,"01","84","240100883","221",12296170.7749998
"01065","Buellas","2018",16.3769603134895,1675556.7443,"2021",16.5119768163738,1689370.5295,13813.7852,0.135016502884227,"01","84","200071751","2",10231182.7849999
"01066","La Burbanche","2018",3.66224584627278,402770.1861,"2021",3.64107732764657,400442.0933,-2328.0928,-0.0211685186262041,"01","84","200040350","10319",10997901.37
"01067","Ceignes","2018",7.45490825580728,756734.8162,"2021",7.43120417262417,754328.6558,-2406.1604,-0.0237040831831052,"01","84","200042935","10332",10150826.6799999
"01068","Cerdon","2018",4.99488173611745,603332.7951,"2021",5.00271794427858,604279.3323,946.5372,0.00783620816112407,"01","84","200029999","221",12079020.6250003
"01069","Certines","2018",10.6014087061531,1695785.3354,"2021",10.9648468485348,1753920.3521,58135.0167,0.363438142381602,"01","84","200071751","2",15995849.0649997
"01071","Cessy","2018",35.3413272013223,2258621.1757,"2021",35.8964506427298,2294098.4387,35477.263,0.55512344140746,"01","84","240100750","176",6390878.20000006
"01072","Ceyzériat","2018",27.0823218500259,2495307.9875,"2021",27.6662231677963,2549107.4228,53799.4353,0.583901317770398,"01","84","200071751","2",9213788.98500025
"01073","Ceyzérieu","2018",6.37775109406927,1264373.5659,"2021",6.44069004405859,1276851.0589,12477.493,0.0629389499893147,"01","84","200040350","10319",19824755.5799999
"01074","Chalamont","2018",6.24371977769859,2056662.4787,"2021",6.19806439400987,2041623.7329,-15038.7458,-0.045655383688719,"01","84","200069193","6",32939698.6400001
"01075","Chaleins","2018",8.92451991082522,1523112.062,"2021",9.2046880730075,1570927.2399,47815.1779,0.280168162182278,"01","84","200070118","5",17066599.405
"01076","Chaley","2018",4.8345684026046,223765.756,"2021",4.8345684026046,223765.756,0,0,"01","84","240100883","221",4628453.61499999
"01077","Challes-la-Montagne","2018",4.23408388824244,328216.4243,"2021",4.28182630615685,331917.3065,3700.8822,0.0477424179144075,"01","84","200029999","221",7751769.5199998
"01078","Challex","2018",12.0016589572624,1044199.4427,"2021",12.0298170066189,1046649.3223,2449.8796,0.0281580493564793,"01","84","240100750","176",8700459.21499991
"01079","Champagne-en-Valromey","2018",5.81628034787141,1064515.3008,"2021",5.8585815588372,1072257.4115,7742.1107,0.0423012109657916,"01","84","200040350","10319",18302338.2149999
"01080","Champdor-Corcelles","2018",3.71718122033423,1168566.6555,"2021",3.72585495705006,1171293.4097,2726.7542,0.00867373671583138,"01","84","200042935","10332",31436903.0250004
"01081","Champfromier","2018",3.04149260798279,969352.882,"2021",3.04394777628795,970135.3677,782.4857,0.00245516830516035,"01","84","240100891","4037",31870959.655
"01082","Chanay","2018",3.92354528602359,720775.1469,"2021",3.92766520125099,721531.9962,756.8493,0.00411991522740074,"01","84","240100891","4037",18370506.6299996
"01083","Chaneins","2018",8.8802993643396,1128569.1858,"2021",9.11866694169257,1158862.568,30293.3822,0.238367577352967,"01","84","200069193","6",12708684.0150003
"01084","Chanoz-Châtenay","2018",8.71750659336169,1162859.071,"2021",8.96075044173371,1195306.2292,32447.1582,0.243243848372018,"01","84","200070555","3",13339354.0750002
"01085","La Chapelle-du-Châtelard","2018",4.42864787322569,605272.1081,"2021",4.46467203427912,610195.6018,4923.4937,0.0360241610534322,"01","84","200069193","6",13667198.7800001
"01087","Charix","2018",3.59144119959721,667358.3513,"2021",3.59144250140099,667358.5932,0.2419,1.30180378299372e-06,"01","84","200042935","10332",18581909.4399999
"01088","Charnoz-sur-Ain","2018",15.3027870623617,1008388.88,"2021",15.3997234629632,1014776.5784,6387.6984,0.0969364006015105,"01","84","240100883","221",6589576.62999969
"01089","Château-Gaillard","2018",21.914030488068,3515557.4612,"2021",22.4775283894203,3605956.5894,90399.1282,0.563497901352289,"01","84","240100883","221",16042495.985
"01090","Châtenay","2018",4.23957403724213,644085.2626,"2021",4.45851275890296,677346.907,33261.6444,0.218938721660824,"01","84","200069193","6",15192216.41
"01092","Châtillon-la-Palud","2018",10.8420140809301,1526073.1005,"2021",10.9199724483804,1537046.1694,10973.0689,0.0779583674503126,"01","84","200069193","6",14075549.8849996
"01093","Châtillon-sur-Chalaronne","2018",22.6958539078763,4097004.4466,"2021",23.2228512231921,4192136.8154,95132.3688,0.526997315315782,"01","84","200069193","6",18051774.8450002
"01094","Chavannes-sur-Reyssouze","2018",8.72023702741203,1437189.3366,"2021",8.7380468202417,1440124.583,2935.2464,0.0178097928296701,"01","84","200071371","3",16481081.0999999
"01095","Nivigne et Suran","2018",3.65034488143557,1137602.205,"2021",3.6696379653782,1143614.7478,6012.5428,0.0192930839426357,"01","84","200071751","2",31164239.0499995
"01096","Chaveyriat","2018",8.33514406161013,1396795.5643,"2021",8.42804375071083,1412363.6064,15568.0421,0.0928996891007046,"01","84","200070555","3",16757905.4900003
"01098","Chazey-Bons","2018",10.1769394829327,1582096.8824,"2021",10.3627985559729,1610990.3489,28893.4665,0.185859073040193,"01","84","200040350","10319",15545900.465
"01099","Chazey-sur-Ain","2018",10.5812852646144,2332675.6847,"2021",10.6161919300057,2340370.9625,7695.2778,0.0349066653913024,"01","84","240100883","221",22045296.2600002
"01100","Cheignieu-la-Balme","2018",4.76074252933362,283340.9946,"2021",4.76724866923418,283728.2149,387.2203,0.00650613990056037,"01","84","200040350","10319",5951613.49000027
"01101","Chevillard","2018",3.73261737106733,247268.3831,"2021",3.76460277804563,249387.2662,2118.8831,0.0319854069783054,"01","84","200042935","10332",6624530.68500012
"01102","Chevroux","2018",8.54325025836515,1467444.2442,"2021",8.62091151918918,1480783.8476,13339.6034,0.0776612608240299,"01","84","200071371","3",17176650.57
"01103","Chevry","2018",21.9097096740989,1273737.2552,"2021",21.858074932118,1270735.4311,-3001.8241,-0.0516347419809051,"01","84","240100750","176",5813574.32000014
"01104","Chézery-Forens","2018",1.99631713657109,928973.2262,"2021",2.01202424716991,936282.4282,7309.202,0.0157071105988129,"01","84","240100750","176",46534351.1400007
"01105","Civrieux","2018",8.57967731093146,1727901.5347,"2021",9.18547306296623,1849905.5882,122004.0535,0.605795752034771,"01","84","200042497","5",20139469.9600003
"01106","Cize","2018",5.77829006457423,262279.8707,"2021",5.77829213108283,262279.9645,0.0938,2.06650859801982e-06,"01","84","200071751","2",4539056.8449998
"01107","Cleyzieu","2018",2.5078086437156,193369.331,"2021",2.5078086424187,193369.3309,-0.0001,-1.29690080896694e-09,"01","84","240100883","221",7710689.23000048
"01108","Coligny","2018",9.05703368193408,1526458.7358,"2021",9.24242557679258,1557704.4049,31245.6691,0.185391894858498,"01","84","200071751","2",16853848.5050001
"01109","Collonges","2018",8.45109688941932,1377877.8668,"2021",8.48772241933952,1383849.341,5971.4742,0.0366255299202027,"01","84","240100750","176",16304130.5149996
"01110","Colomieu","2018",3.45458686374541,202928.1929,"2021",3.45458691311411,202928.1958,0.0029,4.93687042357749e-08,"01","84","200040350","10319",5874166.74999998
"01111","Conand","2018",2.2475960719627,344138.3899,"2021",2.24759624111772,344138.4158,0.0259,1.69155025986356e-07,"01","84","240100883","221",15311398.4400001
"01112","Condamine","2018",7.53170204615763,341327.2498,"2021",7.57007549794933,343066.2863,1739.0365,0.0383734517916974,"01","84","200042935","10332",4531874.04000044
"01113","Condeissiat","2018",7.00351806887903,1521227.7074,"2021",7.03786783751971,1528688.789,7461.0816,0.0343497686406788,"01","84","200069193","6",21720907.8699997
"01114","Confort","2018",4.92041106066886,554859.8691,"2021",4.95566834423173,558835.7263,3975.8572,0.0352572835628777,"01","84","240100891","4037",11276697.4599999
"01115","Confrançon","2018",10.3898511098574,1885805.7843,"2021",10.5932775415577,1922728.6177,36922.8334,0.203426431700372,"01","84","200071751","2",18150460.1399999
"01116","Contrevoz","2018",4.72284257291991,671327.7602,"2021",4.77398984684368,678598.0819,7270.3217,0.0511472739237746,"01","84","200040350","10319",14214485.2350001
"01117","Conzieu","2018",2.91050624855155,207228.1635,"2021",2.91050628366389,207228.166,0.0025,3.51123397024367e-08,"01","84","200040350","10319",7120004.07500001
"01118","Corbonod","2018",5.0616870075579,1620429.8564,"2021",5.04940205004877,1616496.9953,-3932.8611,-0.0122849575091291,"01","84","200070852","10179",32013632.095
"01121","Corlier","2018",3.68976448596216,204303.023,"2021",3.68976431438974,204303.0135,-0.0095,-1.71572412721588e-07,"01","84","200042935","10332",5537020.69000009
"01123","Cormoranche-sur-Saône","2018",14.2775742267565,1417507.1181,"2021",14.4351238091032,1433148.9667,15641.8486,0.157549582346739,"01","84","200070555","3",9928206.95999997
"01124","Cormoz","2018",7.69673200457017,1511846.111,"2021",7.79087638220968,1530338.6103,18492.4993,0.0941443776395054,"01","84","200071751","2",19642701.7349999
"01125","Corveissiat","2018",4.36438252227439,1003368.3622,"2021",4.41319085615569,1014589.3626,11221.0004,0.0488083338813032,"01","84","200071751","2",22989927.1450001
"01127","Courmangoux","2018",5.05724254523374,759354.9853,"2021",5.10773981181742,766937.2499,7582.2646,0.0504972665836796,"01","84","200071751","2",15015198.0749997
"01128","Courtes","2018",7.48779707905415,670075.6308,"2021",7.48910734145907,670192.8849,117.2541,0.00131026240491305,"01","84","200071751","2",8948902.11000006
"01129","Crans","2018",3.2964593632235,436210.5058,"2021",3.44889305057317,456381.595,20171.0892,0.152433687349665,"01","84","200069193","6",13232697.8050002
"01130","Bresse Vallons","2018",13.2617309123163,3464624.3688,"2021",13.1697788689235,3440601.9171,-24022.4517,-0.0919520433927588,"01","84","200071751","2",26124978.6450001
"01133","Cressin-Rochefort","2018",11.3409694412579,882623.9679,"2021",11.3409697200845,882623.9896,0.0217,2.78826593813619e-07,"01","84","200040350","10319",7782614.81500036
"01134","Crottet","2018",21.4348462937784,2626235.9217,"2021",21.534653355336,2638464.4624,12228.5407,0.0998070615575379,"01","84","200070555","3",12252179.8649999
"01135","Crozet","2018",7.14596951478113,1944009.2243,"2021",7.26324597766037,1975913.4362,31904.2119,0.11727646287924,"01","84","240100750","176",27204275.3649998
"01136","Cruzilles-lès-Mépillat","2018",10.2933949483869,1225050.427,"2021",10.5285628634812,1253038.5258,27988.0988,0.23516791509422,"01","84","200070555","3",11901325.3949998
"01138","Culoz-Béon","2018",11.859342574792,3470163.5638,"2021",11.9774050895036,3504709.8495,34546.2857,0.118062514711639,"01","84","200040350","10319",29261011.2400001
"01139","Curciat-Dongalon","2018",5.00562889199682,1198067.2628,"2021",5.04203853479237,1206781.6925,8714.4297,0.0364096427955545,"01","84","200071751","2",23934400.4249998
"01140","Curtafond","2018",10.4520622694074,1329858.3963,"2021",10.5036712592717,1336424.818,6566.4217,0.05160898986429,"01","84","200071751","2",12723406.7500002
"01141","Cuzieu","2018",11.1808837188498,543017.7996,"2021",11.2721369878397,547449.663,4431.8634,0.0912532689899432,"01","84","200040350","10319",4856662.615
"01142","Dagneux","2018",41.9460071197593,2862083.4161,"2021",42.3306487379028,2888328.4981,26245.082,0.384641618143597,"01","84","240100610","221",6823255.92500025
"01143","Divonne-les-Bains","2018",17.352997700813,5871032.9913,"2021",17.5031416952881,5921831.1508,50798.1595,0.150143994475126,"01","84","240100750","176",33832961.2699998
"01145","Dompierre-sur-Veyle","2018",5.09964438209091,1483946.517,"2021",5.18121743797625,1507683.4765,23736.9595,0.0815730558853387,"01","84","200071751","2",29099019.5749996
"01146","Dompierre-sur-Chalaronne","2018",8.68147235745379,413869.5858,"2021",8.76617382814518,417907.5371,4037.9513,0.0847014706913871,"01","84","200069193","6",4767274.13000005
"01147","Domsure","2018",7.41898976660649,1132357.8463,"2021",7.82184294622518,1193845.188,61487.3417,0.402853179618698,"01","84","200071751","2",15262965.4700003
"01148","Dortan","2018",9.2020974262055,1725109.6988,"2021",9.18536752144342,1721973.3572,-3136.3416,-0.0167299047620784,"01","84","200042935","10332",18746918.4350002
"01149","Douvres","2018",14.6480025385266,760155.5569,"2021",14.6480025365996,760155.5568,-0.0001,-1.92697591216984e-09,"01","84","240100883","221",5189482.69500001
"01150","Drom","2018",4.68048633367028,366185.7911,"2021",4.68307261360999,366388.1331,202.342,0.00258627993970695,"01","84","200071751","2",7823669.69999995
"01151","Druillat","2018",8.72794031115007,1818664.3637,"2021",8.73642034678257,1820431.3715,1767.0078,0.0084800356325001,"01","84","200071751","2",20837268.5749997
"01152","Échallon","2018",5.21041626222695,1464608.0878,"2021",5.22137535070534,1467688.6036,3080.5158,0.0109590884783906,"01","84","200042935","10332",28109233.7750002
"01153","Échenevex","2018",12.0787783218009,1983415.0473,"2021",12.1143838170454,1989261.7044,5846.6571,0.0356054952444858,"01","84","240100750","176",16420659.3949998
"01155","Évosges","2018",2.2674853119379,272279.3662,"2021",2.2674853119379,272279.3662,0,0,"01","84","200042935","10332",12007988.0899999
"01156","Faramans","2018",8.24069307557648,924102.1529,"2021",8.29250353700255,929912.1204,5809.9675,0.0518104614260704,"01","84","240100883","221",11213888.7399996
"01157","Fareins","2018",26.4205562350534,2179571.9215,"2021",26.4345690708065,2180727.9147,1155.9932,0.0140128357530465,"01","84","200042497","5",8249530.79000001
"01158","Farges","2018",6.39923780069343,907106.8048,"2021",6.43308003620892,911904.0202,4797.2154,0.0338422355154941,"01","84","240100750","176",14175232.0050007
"01159","Feillens","2018",22.8849401140958,3403611.6705,"2021",23.0039687480968,3421314.4587,17702.7882,0.119028634001012,"01","84","200071371","3",14872713.9049998
"01160","Ferney-Voltaire","2018",41.7435579127177,1994443.9034,"2021",43.4882719776549,2077803.696,83359.7926,1.74471406493721,"01","84","240100750","176",4777848.37500008
"01162","Flaxieu","2018",4.98825094365144,145454.645,"2021",4.97980857539016,145208.4702,-246.1748,-0.00844236826127531,"01","84","200040350","10319",2915944.8199999
"01163","Foissiat","2018",8.03733881984067,3221060.5146,"2021",8.10299137855159,3247371.5697,26311.0551,0.0656525587109194,"01","84","200071751","2",40076206.6499998
"01165","Francheleins","2018",10.9155856226257,1488951.9013,"2021",10.8260348289563,1476736.6314,-12215.2699,-0.0895507936693694,"01","84","200070118","5",13640604.845
"01166","Frans","2018",18.3714616787774,1483753.2491,"2021",18.5366663855927,1497095.8467,13342.5976,0.16520470681526,"01","84","200042497","5",8076402.82000002
"01167","Garnerans","2018",11.6220415433535,1001067.2708,"2021",11.7127359353526,1008879.2535,7811.9827,0.0906943919990546,"01","84","200070118","5",8613523.42500011
"01169","Genouilleux","2018",14.0846367489418,577222.084,"2021",14.0945506972144,577628.3813,406.2973,0.00991394827259384,"01","84","200070118","5",4098239.05499989
"01170","Béard-Géovreissiat","2018",19.2611768982737,902083.0361,"2021",19.4354936094262,910247.0309,8163.9948,0.174316711152471,"01","84","200042935","10332",4683426.36000009
"01171","Géovreisset","2018",14.7641813406633,483275.5455,"2021",14.7708547094914,483493.9847,218.4392,0.00667336882807135,"01","84","200042935","10332",3273297.27500007
"01173","Gex","2018",12.7599271624059,4068989.9791,"2021",12.8872671851911,4109597.2075,40607.2284,0.127340022785161,"01","84","240100750","176",31888818.2299999
"01174","Giron","2018",3.79278777543388,357372.1415,"2021",3.79063654206533,357169.4434,-202.6981,-0.00215123336854717,"01","84","240100891","4037",9422413.34499973
"01175","Gorrevod","2018",12.9965524491915,893497.0796,"2021",13.0496694337534,897148.8073,3651.7277,0.0531169845618962,"01","84","200071371","3",6874877.65000007
"01177","Grand-Corent","2018",3.91239023298233,274928.7781,"2021",3.91239014048369,274928.7716,-0.0065,-9.24986345296475e-08,"01","84","200071751","2",7027130.77500012
"01179","Grièges","2018",16.3351723288922,2410635.4941,"2021",16.363578701449,2414827.5166,4192.0225,0.0284063725568231,"01","84","200070555","3",14757331.27
"01180","Grilly","2018",9.49955908142745,712711.6179,"2021",9.5295687816827,714963.1184,2251.5005,0.0300097002552508,"01","84","240100750","176",7502575.76999989
"01181","Groissiat","2018",19.1904010922043,1186496.859,"2021",19.2382505358455,1189455.2763,2958.4173,0.0478494436411445,"01","84","200042935","10332",6182762.16999961
"01183","Guéreins","2018",29.1715640703677,1304293.4228,"2021",29.1395123734523,1302860.3554,-1433.0674,-0.0320516969153424,"01","84","200070118","5",4471112.41500038
"01184","Hautecourt-Romanèche","2018",5.19296489566967,1110995.5466,"2021",5.21568261847773,1115855.8315,4860.2849,0.0227177228080651,"01","84","200071751","2",21394243.3450001
"01185","Plateau d'Hauteville","2018",5.0627545585095,5377444.0537,"2021",5.14251766150145,5462165.0527,84720.999,0.0797631029919508,"01","84","200042935","10332",106215776.245
"01187","Haut Valromey","2018",1.92820500090653,2076590.4747,"2021",1.95798270473612,2108659.7288,32069.2541,0.0297777038295894,"01","84","200040350","10319",107695523.750001
"01188","Illiat","2018",5.40886366118555,1102104.8341,"2021",5.41857422450208,1104083.4491,1978.615,0.00971056331652509,"01","84","200070118","5",20375903.3900003
"01189","Injoux-Génissiat","2018",4.77101978577043,1410743.6594,"2021",4.81460614925381,1423631.7187,12888.0593,0.0435863634833806,"01","84","240100891","4037",29569017.1649999
"01190","Innimond","2018",1.61246961810639,213280.1322,"2021",1.61549380269822,213680.1388,400.0066,0.00302418459182663,"01","84","240100883","221",13226924.0800001
"01191","Izenave","2018",2.41048512230567,316260.833,"2021",2.43157119504849,319027.3711,2766.5381,0.0210860727428166,"01","84","200042935","10332",13120215.0999999
"01192","Izernore","2018",9.75864681550181,2078260.0509,"2021",10.3374587500778,2201527.3177,123267.2668,0.578811934575993,"01","84","200042935","10332",21296600.7499999
"01193","Izieu","2018",5.27517812331829,409157.7469,"2021",5.27517838246303,409157.767,0.0201,2.59144744774176e-07,"01","84","200040350","10319",7756283.05499994
"01194","Jassans-Riottier","2018",53.6237070475051,2688842.9947,"2021",53.4908101179073,2682179.1701,-6663.8246,-0.132896929597869,"01","84","200040590","336",5014280.33000024
"01195","Jasseron","2018",12.3210275543761,2330554.2783,"2021",12.4364457263072,2352385.9245,21831.6462,0.1154181719311,"01","84","200071751","2",18915259.0399999
"01196","Jayat","2018",11.0802959446186,1801608.9828,"2021",11.2900709220153,1835717.5017,34108.5189,0.209774977396728,"01","84","200071751","2",16259574.5800003
"01197","Journans","2018",11.8830008939529,289578.7465,"2021",11.883005452994,289578.8576,0.1111,4.55904107177219e-06,"01","84","200071751","2",2436915.97000015
"01198","Joyeux","2018",2.88551966783859,478276.3883,"2021",2.88613291839966,478378.0349,101.6466,0.000613250561065204,"01","84","240100883","221",16575052.1000002
"01199","Jujurieux","2018",10.3900830399408,1609295.5677,"2021",10.5468577877205,1633578.0403,24282.4726,0.156774747779657,"01","84","200029999","221",15488765.2150003
"01200","Labalme","2018",3.13253743272417,279328.8326,"2021",3.19849970937502,285210.6987,5881.8661,0.0659622766508536,"01","84","200029999","221",8917014.99499994
"01202","Lagnieu","2018",15.2316324250598,4162405.6785,"2021",15.5082901586787,4238008.9815,75603.303,0.27665773361894,"01","84","240100883","221",27327377.4099999
"01203","Laiz","2018",14.3003799170728,1483554.8333,"2021",14.3926174111577,1493123.7665,9568.9332,0.0922374940848716,"01","84","200070555","3",10374233.7049999
"01204","Le Poizat-Lalleyriat","2018",4.31466289931868,1429827.1074,"2021",4.43002884206495,1468057.9857,38230.8783,0.115365942746274,"01","84","200042935","10332",33138790.6949992
"01206","Lantenay","2018",4.95957863040102,322113.2451,"2021",4.96267453968589,322314.3173,201.0722,0.00309590928487857,"01","84","200042935","10332",6494770.40500021
"01207","Lapeyrouse","2018",3.09345692937544,623617.9383,"2021",3.18966289282944,643012.3459,19394.4076,0.096205963454004,"01","84","200069193","6",20159257.1850001
"01208","Lavours","2018",9.63354803349941,597966.996,"2021",9.63356182892163,597967.8523,0.8563,1.37954222161341e-05,"01","84","200040350","10319",6207131.51499995
"01209","Léaz","2018",6.04534247642376,689467.2515,"2021",6.02378676428635,687008.837,-2458.4145,-0.0215557121374106,"01","84","240100750","176",11404932.8750001
"01210","Lélex","2018",2.60891014267131,461963.8203,"2021",2.62642761859412,465065.6673,3101.847,0.0175174759228098,"01","84","240100750","176",17707157.2050001
"01211","Lent","2018",5.30487733835992,1681125.1659,"2021",5.35334396368109,1696484.3266,15359.1607,0.0484666253211659,"01","84","200071751","2",31690179.7850003
"01212","Lescheroux","2018",7.03786412248324,1421867.3902,"2021",7.27766652155384,1470314.9313,48447.5411,0.239802399070606,"01","84","200071751","2",20203109.43
"01213","Leyment","2018",10.8068934011714,1542791.52,"2021",10.8151824824712,1543974.8688,1183.3488,0.00828908129985351,"01","84","240100883","221",14275994.6149998
"01214","Leyssard","2018",3.07318109671848,286313.5919,"2021",3.22155777367939,300137.1376,13823.5457,0.148376676960909,"01","84","200042935","10332",9316521.96499983
"01215","Surjoux-Lhopital","2018",4.72023875518883,379420.4207,"2021",4.79534421305513,385457.5188,6037.0981,0.0751054578662975,"01","84","240100891","4037",8038161.63500021
"01216","Lhuis","2018",5.67245141361869,1396176.5311,"2021",5.68336237611659,1398862.0772,2685.5461,0.0109109624979018,"01","84","240100883","221",24613283.2050001
"01219","Lompnas","2018",1.72343803544701,217560.0799,"2021",1.78724596679934,225614.9437,8054.8638,0.0638079313523239,"01","84","240100883","221",12623609.0549998
"01224","Loyettes","2018",8.73926777725529,1856517.1985,"2021",9.05054676787058,1922643.4249,66126.2264,0.311278990615291,"01","84","240100883","221",21243395.2799999
"01225","Lurcy","2018",10.0141453185451,478823.239,"2021",9.86861480024,471864.7426,-6958.4964,-0.145530518305049,"01","84","200070118","5",4781468.85000035
"01227","Magnieu","2018",8.10648379058055,927495.4484,"2021",8.16431711156976,934112.3915,6616.9431,0.0578333209892055,"01","84","200040350","10319",11441402.6149996
"01228","Maillat","2018",10.1958145850625,1172512.8361,"2021",10.2218002562554,1175501.1734,2988.3373,0.0259856711929665,"01","84","200042935","10332",11499942.7099999
"01229","Malafretaz","2018",17.4768605691807,1615655.5452,"2021",17.3643944913962,1605258.5725,-10396.9727,-0.112466077784536,"01","84","200071751","2",9244541.02500024
"01230","Mantenay-Montlin","2018",6.89209609881109,748717.7144,"2021",6.92456912355207,752245.3972,3527.6828,0.032473024740983,"01","84","200071751","2",10863425.345
"01231","Manziat","2018",17.6235443300677,2238479.4812,"2021",17.9062643708169,2274389.5682,35910.087,0.28272004074919,"01","84","200071371","3",12701641.845
"01232","Marboz","2018",9.176755911959,3694313.8439,"2021",9.21537064573554,3709859.0918,15545.2479,0.0386147337765408,"01","84","200071751","2",40257296.5799998
"01233","Marchamp","2018",2.5281519786517,333500.3992,"2021",2.52862106891966,333562.2791,61.8799,0.000469090267954719,"01","84","240100883","221",13191469.5799997
"01234","Marignieu","2018",7.3765622943077,258112.3345,"2021",7.37655587834839,258112.11,-0.2245,-6.41595930872541e-06,"01","84","200040350","10319",3499087.03000012
"01235","Marlieux","2018",6.41254538982591,1102637.3635,"2021",6.37829176424502,1096747.4516,-5889.9119,-0.0342536255808863,"01","84","200069193","6",17195002.8650002
"01236","Marsonnas","2018",8.96314011263679,1642573.7599,"2021",8.98076615768682,1645803.8867,3230.1268,0.0176260450500241,"01","84","200071751","2",18325873.9599998
"01237","Martignat","2018",10.5712933599481,1380617.217,"2021",10.6612401927215,1392364.327,11747.11,0.0899468327734034,"01","84","200042935","10332",13060059.6349999
"01238","Massieux","2018",46.4983093611035,1464543.4074,"2021",46.6496074289016,1469308.7976,4765.3902,0.151298067798038,"01","84","200042497","5",3149670.23000004
"01239","Massignieu-de-Rives","2018",11.1712227771048,1022036.879,"2021",11.3916439175531,1042202.8482,20165.9692,0.22042114044833,"01","84","200040350","10319",9148836.24999985
"01240","Matafelon-Granges","2018",5.08638566067837,1105282.8404,"2021",5.10459491458512,1109239.7515,3956.9111,0.0182092539067513,"01","84","200042935","10332",21730220.9100005
"01241","Meillonnas","2018",8.25221889945241,1471372.0343,"2021",8.32822500076347,1484923.9351,13551.9008,0.0760061013110587,"01","84","200071751","2",17830017.0199997
"01242","Mérignat","2018",3.23764113052768,102381.2719,"2021",3.24399935116448,102582.3327,201.0608,0.00635822063680314,"01","84","200029999","221",3162218.03999981
"01243","Messimy-sur-Saône","2018",21.4251206697262,1275880.1943,"2021",21.4441712057778,1277014.6664,1134.4721,0.0190505360515232,"01","84","200070118","5",5955066.54999999
"01244","Meximieux","2018",27.6844086049381,3751457.9498,"2021",27.8177775690913,3769530.5071,18072.5573,0.133368964153263,"01","84","240100883","221",13550796.78
"01245","Bohas-Meyriat-Rignat","2018",4.83932163735635,1131800.9044,"2021",4.83883634246348,1131687.4056,-113.4988,-0.000485294892873966,"01","84","200071751","2",23387594.1549999
"01246","Mézériat","2018",12.451998900341,2392693.1983,"2021",12.5888100969671,2418981.9269,26288.7286,0.136811196626104,"01","84","200070555","3",19215334.1599997
"01247","Mijoux","2018",4.78705846960707,1054190.7086,"2021",4.81992635264053,1061428.7687,7238.0601,0.0328678830334637,"01","84","240100750","176",22021680.23
"01248","Mionnay","2018",11.9378285818626,2386549.5499,"2021",12.1216725887968,2423302.7022,36753.1523,0.183844006934144,"01","84","200069193","6",19991487.845
"01249","Miribel","2018",22.4111831487032,5472241.4377,"2021",22.5563176617718,5507679.5978,35438.1601,0.145134513068559,"01","84","240100800","221",24417458.9149999
"01250","Misérieux","2018",16.8470349734447,1254270.9472,"2021",16.9789211833802,1264089.9475,9819.0003,0.131886209935459,"01","84","200042497","5",7445054.57000032
"01252","Mogneneins","2018",11.7999736850753,1004626.136,"2021",11.8012957246187,1004738.6918,112.5558,0.00132203954337662,"01","84","200070118","5",8513799.80000005
"01254","Montagnat","2018",17.9518488708405,2485251.0046,"2021",18.2040814162916,2520170.0367,34919.0321,0.252232545451125,"01","84","200071751","2",13843983.5499999
"01255","Montagnieu","2018",10.5093287491663,652057.4791,"2021",10.6520495939696,660912.6778,8855.1987,0.142720844803341,"01","84","240100883","221",6204558.77500005
"01257","Montanges","2018",3.93672867128065,537672.0943,"2021",3.94879502238118,539320.0972,1648.0029,0.0120663511005343,"01","84","240100891","4037",13657839.7750001
"01258","Montceaux","2018",12.9937616468551,1306031.7799,"2021",12.9591395826766,1302551.8395,-3479.9404,-0.0346220641785031,"01","84","200070118","5",10051221.6200002
"01259","Montcet","2018",10.3697792127944,679869.9806,"2021",10.4225789477519,683331.67,3461.6894,0.052799734957544,"01","84","200071751","2",6556262.83500007
"01260","Le Montellier","2018",3.62717111700156,555152.5193,"2021",3.66708577274108,561261.6112,6109.0919,0.0399146557395231,"01","84","240100883","221",15305385.4199998
"01261","Monthieux","2018",21.0190925426707,2258489.2627,"2021",20.9228405062904,2248147.0374,-10342.2253,-0.096252036380271,"01","84","200069193","6",10744941.8099999
"01262","Montluel","2018",7.69749853302936,3086215.5302,"2021",7.73633981889727,3101788.4568,15572.9266,0.0388412858679077,"01","84","240100610","221",40093746.2599998
"01263","Montmerle-sur-Saône","2018",54.6445074685936,2256450.5266,"2021",54.7671065487348,2261513.0438,5062.5172,0.122599080141207,"01","84","200070118","5",4129327.22999997
