Code_commune_residence,Commune_residence,Code_lieu_travail,Lieu_travail,Actifs_occupes_flux_domicile_travail
38388,Saint-Georges-de-Commiers,38485,Seyssinet-Pariset,26.68
38388,Saint-Georges-de-Commiers,38486,Seyssins,10.7
38388,Saint-Georges-de-Commiers,38516,La Tronche,5.35
38388,Saint-Georges-de-Commiers,38524,Varces-Allières-et-Risset,10.6
38388,Saint-Georges-de-Commiers,38529,Vaulnaveys-le-Haut,5.35
38388,Saint-Georges-de-Commiers,38533,Venon,5.33
38388,Saint-Georges-de-Commiers,38545,Vif,42.74
38388,Saint-Georges-de-Commiers,38547,Villard-Bonnot,5.33
38388,Saint-Georges-de-Commiers,38562,Vizille,21.36
38388,Saint-Georges-de-Commiers,38565,Voreppe,5.33
38388,Saint-Georges-de-Commiers,69259,Vénissieux,5.38
38388,Saint-Georges-de-Commiers,73087,Cognin,5.33
38388,Saint-Georges-de-Commiers,73240,Sainte-Hélène-du-Lac,5.33
38388,Saint-Georges-de-Commiers,92004,Asnières-sur-Seine,5.3
38421,Saint-Martin-d'Hères,01032,Béligneux,6.88
38421,Saint-Martin-d'Hères,01071,Cessy,3.32
38421,Saint-Martin-d'Hères,01142,Dagneux,1.35
38421,Saint-Martin-d'Hères,01173,Gex,1.35
38421,Saint-Martin-d'Hères,05096,Orcières,4.99
38421,Saint-Martin-d'Hères,06015,Berre-les-Alpes,8.89
38421,Saint-Martin-d'Hères,07010,Annonay,5.0
38421,Saint-Martin-d'Hères,07019,Aubenas,1.65
38421,Saint-Martin-d'Hères,07269,Saint-Martin-de-Valamas,1.24
38421,Saint-Martin-d'Hères,10150,Fontaine,3.12
38421,Saint-Martin-d'Hères,13001,Aix-en-Provence,6.64
38421,Saint-Martin-d'Hères,16101,Claix,2.98
38421,Saint-Martin-d'Hères,19110,Latronche,17.33
38421,Saint-Martin-d'Hères,21166,Chenôve,0.97
38421,Saint-Martin-d'Hères,21515,Quetigny,3.14
38421,Saint-Martin-d'Hères,26058,Bourg-lès-Valence,0.97
38421,Saint-Martin-d'Hères,26084,Châteauneuf-sur-Isère,1.3
38421,Saint-Martin-d'Hères,26108,Crest,4.99
38421,Saint-Martin-d'Hères,26165,Livron-sur-Drôme,1.24
38421,Saint-Martin-d'Hères,26166,Loriol-sur-Drôme,1.93
38421,Saint-Martin-d'Hères,26198,Montélimar,1.24
38421,Saint-Martin-d'Hères,26218,Mours-Saint-Eusèbe,0.97
38421,Saint-Martin-d'Hères,26281,Romans-sur-Isère,6.17
38421,Saint-Martin-d'Hères,26313,Saint-Marcel-lès-Valence,2.54
38421,Saint-Martin-d'Hères,26347,Tain-l'Hermitage,1.2
38421,Saint-Martin-d'Hères,26362,Valence,4.66
38421,Saint-Martin-d'Hères,30351,Villeneuve-lès-Avignon,7.54
38421,Saint-Martin-d'Hères,31069,Blagnac,5.02
38421,Saint-Martin-d'Hères,31451,Revel,4.99
38421,Saint-Martin-d'Hères,31555,Toulouse,8.59
38421,Saint-Martin-d'Hères,33200,Le Haillan,4.51
38421,Saint-Martin-d'Hères,33534,Le Tourne,3.14
38421,Saint-Martin-d'Hères,34033,Boisseron,3.64
38421,Saint-Martin-d'Hères,34058,Castries,5.29
38421,Saint-Martin-d'Hères,34172,Montpellier,10.06
38421,Saint-Martin-d'Hères,38001,Les Abrets en Dauphiné,1.24
38421,Saint-Martin-d'Hères,38013,Apprieu,4.47
38421,Saint-Martin-d'Hères,38039,Bernin,84.37
38421,Saint-Martin-d'Hères,38045,Biviers,18.32
38421,Saint-Martin-d'Hères,38046,Bizonnes,1.0
38421,Saint-Martin-d'Hères,38051,Bougé-Chambalud,1.2
38421,Saint-Martin-d'Hères,38053,Bourgoin-Jallieu,16.8
38421,Saint-Martin-d'Hères,38057,Bresson,37.14
38421,Saint-Martin-d'Hères,38058,Brézins,2.99
38421,Saint-Martin-d'Hères,38059,Brié-et-Angonnes,27.26
38421,Saint-Martin-d'Hères,38062,La Buissière,4.99
38421,Saint-Martin-d'Hères,38068,Champagnier,5.18
38421,Saint-Martin-d'Hères,38070,Le Champ-près-Froges,14.05
38421,Saint-Martin-d'Hères,38071,Champ-sur-Drac,29.61
38421,Saint-Martin-d'Hères,38075,Chapareillan,10.81
38421,Saint-Martin-d'Hères,38080,Charancieu,0.97
38421,Saint-Martin-d'Hères,38095,Chatte,4.73
38421,Saint-Martin-d'Hères,38101,Cheyssieu,5.0
38421,Saint-Martin-d'Hères,38111,Claix,65.05
38421,Saint-Martin-d'Hères,38113,Clelles,1.35
38421,Saint-Martin-d'Hères,38118,Colombe,4.77
38421,Saint-Martin-d'Hères,38126,Corenc,57.36
38421,Saint-Martin-d'Hères,38133,Coublevie,2.26
38421,Saint-Martin-d'Hères,38140,Crolles,383.22
38421,Saint-Martin-d'Hères,38150,Domène,146.44
38421,Saint-Martin-d'Hères,38151,Échirolles,865.81
38421,Saint-Martin-d'Hères,38158,Eybens,447.36
38421,Saint-Martin-d'Hères,38169,Fontaine,229.67
38421,Saint-Martin-d'Hères,38170,Fontanil-Cornillon,50.53
38421,Saint-Martin-d'Hères,38175,Froges,16.29
38421,Saint-Martin-d'Hères,38179,Gières,299.11
38421,Saint-Martin-d'Hères,38181,Goncelin,13.44
38421,Saint-Martin-d'Hères,38182,Le Grand-Lemps,3.79
38421,Saint-Martin-d'Hères,38185,Grenoble,3846.94
38421,Saint-Martin-d'Hères,38193,L'Isle-d'Abeau,1.24
38421,Saint-Martin-d'Hères,38200,Jarrie,43.64
38421,Saint-Martin-d'Hères,38204,Lalley,1.0
38421,Saint-Martin-d'Hères,38208,Lavars,4.72
38421,Saint-Martin-d'Hères,38225,Autrans-Méaudre en Vercors,4.51
38421,Saint-Martin-d'Hères,38229,Meylan,677.73
38421,Saint-Martin-d'Hères,38239,Moirans,63.66
38421,Saint-Martin-d'Hères,38242,Monestier-de-Clermont,1.04
38421,Saint-Martin-d'Hères,38249,Montbonnot-Saint-Martin,423.14
38421,Saint-Martin-d'Hères,38253,Les Deux Alpes,1.24
38421,Saint-Martin-d'Hères,38269,La Mure,16.77
38421,Saint-Martin-d'Hères,38270,La Murette,7.52
38421,Saint-Martin-d'Hères,38271,Murianette,9.02
38421,Saint-Martin-d'Hères,38281,Noyarey,9.68
38421,Saint-Martin-d'Hères,38298,Le Péage-de-Roussillon,3.28
38421,Saint-Martin-d'Hères,38309,Poisat,17.8
38421,Saint-Martin-d'Hères,38314,Pontcharra,42.79
38421,Saint-Martin-d'Hères,38317,Le Pont-de-Claix,217.89
38421,Saint-Martin-d'Hères,38334,Revel,7.52
38421,Saint-Martin-d'Hères,38337,Rives,19.75
38421,Saint-Martin-d'Hères,38344,Roussillon,20.0
38421,Saint-Martin-d'Hères,38374,Saint-Chef,3.42
38421,Saint-Martin-d'Hères,38382,Saint-Égrève,204.03
38421,Saint-Martin-d'Hères,38386,Saint-Geoire-en-Valdaine,3.46
38421,Saint-Martin-d'Hères,38388,Saint-Georges-de-Commiers,3.49
38421,Saint-Martin-d'Hères,38395,Plateau-des-Petites-Roches,5.07
38421,Saint-Martin-d'Hères,38397,Saint-Ismier,96.76
38421,Saint-Martin-d'Hères,38400,Saint-Jean-de-Moirans,1.04
38421,Saint-Martin-d'Hères,38401,Saint-Jean-de-Soudain,3.3
38421,Saint-Martin-d'Hères,38416,Saint-Marcellin,3.29
38421,Saint-Martin-d'Hères,38421,Saint-Martin-d'Hères,4414.24
38421,Saint-Martin-d'Hères,38422,Saint-Martin-d'Uriage,44.04
38421,Saint-Martin-d'Hères,38423,Saint-Martin-le-Vinoux,87.51
38421,Saint-Martin-d'Hères,38425,Saint-Maurice-l'Exil,34.7
38421,Saint-Martin-d'Hères,38428,Saint-Michel-en-Beaumont,3.49
38421,Saint-Martin-d'Hères,38431,Saint-Nazaire-les-Eymes,18.48
38421,Saint-Martin-d'Hères,38439,Crêts en Belledonne,9.58
38421,Saint-Martin-d'Hères,38449,Saint-Quentin-Fallavier,1.24
38421,Saint-Martin-d'Hères,38450,Saint-Quentin-sur-Isère,31.93
38421,Saint-Martin-d'Hères,38451,Saint-Romain-de-Jalionas,1.35
38421,Saint-Martin-d'Hères,38464,Saint-Victor-de-Cessieu,4.47
38421,Saint-Martin-d'Hères,38466,Saint-Vincent-de-Mercuze,13.56
38421,Saint-Martin-d'Hères,38468,Salaise-sur-Sanne,5.0
38421,Saint-Martin-d'Hères,38471,Le Sappey-en-Chartreuse,6.92
38421,Saint-Martin-d'Hères,38474,Sassenage,85.28
38421,Saint-Martin-d'Hères,38485,Seyssinet-Pariset,139.09
38421,Saint-Martin-d'Hères,38486,Seyssins,69.25
38421,Saint-Martin-d'Hères,38499,Susville,10.02
38421,Saint-Martin-d'Hères,38503,La Terrasse,19.33
38421,Saint-Martin-d'Hères,38511,Le Touvet,27.66
38421,Saint-Martin-d'Hères,38516,La Tronche,616.19
38421,Saint-Martin-d'Hères,38517,Tullins,9.53
38421,Saint-Martin-d'Hères,38524,Varces-Allières-et-Risset,73.53
38421,Saint-Martin-d'Hères,38529,Vaulnaveys-le-Haut,20.89
38421,Saint-Martin-d'Hères,38538,Le Versoud,37.16
38421,Saint-Martin-d'Hères,38540,Veurey-Voroize,58.36
38421,Saint-Martin-d'Hères,38544,Vienne,1.19
38421,Saint-Martin-d'Hères,38545,Vif,4.84
38421,Saint-Martin-d'Hères,38547,Villard-Bonnot,77.94
38421,Saint-Martin-d'Hères,38550,Villard-Reculas,4.87
38421,Saint-Martin-d'Hères,38553,Villefontaine,6.15
38421,Saint-Martin-d'Hères,38557,Villette-d'Anthon,3.77
38421,Saint-Martin-d'Hères,38562,Vizille,27.83
38421,Saint-Martin-d'Hères,38563,Voiron,25.12
38421,Saint-Martin-d'Hères,38565,Voreppe,65.89
38421,Saint-Martin-d'Hères,38567,Chamrousse,6.1
38421,Saint-Martin-d'Hères,42186,Rive-de-Gier,1.43
38421,Saint-Martin-d'Hères,42330,Villars,3.79
38421,Saint-Martin-d'Hères,43267,Vorey,4.47
38421,Saint-Martin-d'Hères,44109,Nantes,3.14
38421,Saint-Martin-d'Hères,51108,Châlons-en-Champagne,3.14
38421,Saint-Martin-d'Hères,57241,Fribourg,4.69
38421,Saint-Martin-d'Hères,58194,Nevers,4.76
38421,Saint-Martin-d'Hères,59350,Lille,3.42
38421,Saint-Martin-d'Hères,63113,Clermont-Ferrand,3.35
38421,Saint-Martin-d'Hères,67204,Hœnheim,4.87
38421,Saint-Martin-d'Hères,67462,Sélestat,5.02
38421,Saint-Martin-d'Hères,69029,Bron,1.15
38421,Saint-Martin-d'Hères,69255,Vaugneray,5.18
38421,Saint-Martin-d'Hères,69256,Vaulx-en-Velin,4.24
38421,Saint-Martin-d'Hères,69264,Villefranche-sur-Saône,5.29
38421,Saint-Martin-d'Hères,69266,Villeurbanne,6.01
38421,Saint-Martin-d'Hères,69270,Chaponnay,3.46
38421,Saint-Martin-d'Hères,69271,Chassieu,7.36
38421,Saint-Martin-d'Hères,69277,Genas,4.54
38421,Saint-Martin-d'Hères,69282,Meyzieu,4.51
38421,Saint-Martin-d'Hères,69290,Saint-Priest,13.6
38421,Saint-Martin-d'Hères,69296,Solaize,4.87
38421,Saint-Martin-d'Hères,69383,Lyon 3e Arrondissement,33.98
38421,Saint-Martin-d'Hères,69385,Lyon 5e Arrondissement,4.87
38421,Saint-Martin-d'Hères,69387,Lyon 7e Arrondissement,8.54
38421,Saint-Martin-d'Hères,69388,Lyon 8e Arrondissement,5.0
38421,Saint-Martin-d'Hères,69389,Lyon 9e Arrondissement,15.76
38421,Saint-Martin-d'Hères,73011,Albertville,0.97
38421,Saint-Martin-d'Hères,73030,Barby,1.52
38421,Saint-Martin-d'Hères,73051,Le Bourget-du-Lac,4.69
38421,Saint-Martin-d'Hères,73059,Brison-Saint-Innocent,3.65
38421,Saint-Martin-d'Hères,73065,Chambéry,43.96
38421,Saint-Martin-d'Hères,73087,Cognin,3.63
38421,Saint-Martin-d'Hères,73151,Porte-de-Savoie,13.45
38421,Saint-Martin-d'Hères,73171,Montmélian,9.43
38421,Saint-Martin-d'Hères,73181,Moûtiers,1.93
38421,Saint-Martin-d'Hères,73215,Valgelon-La Rochette,3.14
38421,Saint-Martin-d'Hères,73240,Sainte-Hélène-du-Lac,8.55
38421,Saint-Martin-d'Hères,73248,Saint-Jean-de-Maurienne,11.03
38421,Saint-Martin-d'Hères,73249,Saint-Jeoire-Prieuré,1.24
38421,Saint-Martin-d'Hères,73250,Saint-Julien-Mont-Denis,4.24
38421,Saint-Martin-d'Hères,73257,Les Belleville,3.29
38421,Saint-Martin-d'Hères,73261,Saint-Michel-de-Maurienne,1.52
38421,Saint-Martin-d'Hères,73270,Saint-Pierre-d'Albigny,0.97
38421,Saint-Martin-d'Hères,73284,Salins-Fontaine,0.97
38421,Saint-Martin-d'Hères,74005,Allinges,4.7
38421,Saint-Martin-d'Hères,74010,Annecy,27.18
38421,Saint-Martin-d'Hères,74012,Annemasse,2.76
38421,Saint-Martin-d'Hères,74016,Archamps,3.77
38421,Saint-Martin-d'Hères,74019,Argonay,4.24
38421,Saint-Martin-d'Hères,74042,Bonneville,9.43
38421,Saint-Martin-d'Hères,74081,Cluses,4.59
38421,Saint-Martin-d'Hères,74085,Les Contamines-Montjoie,1.24
38421,Saint-Martin-d'Hères,74103,Domancy,1.67
38421,Saint-Martin-d'Hères,74112,Epagny Metz-Tessy,4.47
38421,Saint-Martin-d'Hères,74185,Monnetier-Mornex,4.47
38421,Saint-Martin-d'Hères,74191,Morzine,3.32
38421,Saint-Martin-d'Hères,74215,Praz-sur-Arly,1.3
38421,Saint-Martin-d'Hères,74220,Reignier-Ésery,5.0
38421,Saint-Martin-d'Hères,74224,La Roche-sur-Foron,6.41
38421,Saint-Martin-d'Hères,74278,Thyez,4.9
38421,Saint-Martin-d'Hères,75102,Paris 2e Arrondissement,9.8
38421,Saint-Martin-d'Hères,75105,Paris 5e Arrondissement,6.84
38421,Saint-Martin-d'Hères,75109,Paris 9e Arrondissement,3.72
38421,Saint-Martin-d'Hères,75112,Paris 12e Arrondissement,1.04
38421,Saint-Martin-d'Hères,75119,Paris 19e Arrondissement,6.63
38421,Saint-Martin-d'Hères,76509,Préaux,3.44
38421,Saint-Martin-d'Hères,78498,Poissy,1.35
38421,Saint-Martin-d'Hères,88261,Laval-sur-Vologne,3.49
38421,Saint-Martin-d'Hères,92024,Clichy,3.35
38421,Saint-Martin-d'Hères,92044,Levallois-Perret,3.14
38421,Saint-Martin-d'Hères,92062,Puteaux,3.42
38421,Saint-Martin-d'Hères,93066,Saint-Denis,6.7
38421,Saint-Martin-d'Hères,94081,Vitry-sur-Seine,3.72
38421,Saint-Martin-d'Hères,95527,Roissy-en-France,5.07
38421,Saint-Martin-d'Hères,97611,Mamoudzou,3.14
38421,Saint-Martin-d'Hères,SU43I,FRIBOURG,4.69
38421,Saint-Martin-d'Hères,SU96F,LAUSANNE,1.35
38421,Saint-Martin-d'Hères,SU997,PUIDOUX,5.29
38421,Saint-Martin-d'Hères,SUC1L,GENEVE,2.43
38421,Saint-Martin-d'Hères,SUC23,SATIGNY,5.02
38421,Saint-Martin-d'Hères,SUC25,THONEX,1.24
38423,Saint-Martin-le-Vinoux,01105,Civrieux,5.09
38423,Saint-Martin-le-Vinoux,06088,Nice,4.96
38423,Saint-Martin-le-Vinoux,35238,Rennes,4.56
38423,Saint-Martin-le-Vinoux,38022,Les Avenières Veyrins-Thuellin,4.56
38423,Saint-Martin-le-Vinoux,38039,Bernin,9.51
38423,Saint-Martin-le-Vinoux,38053,Bourgoin-Jallieu,4.82
38423,Saint-Martin-le-Vinoux,38057,Bresson,9.91
38423,Saint-Martin-le-Vinoux,38061,La Buisse,23.89
38423,Saint-Martin-le-Vinoux,38111,Claix,4.69
38423,Saint-Martin-le-Vinoux,38126,Corenc,9.91
38423,Saint-Martin-le-Vinoux,38140,Crolles,52.41
38423,Saint-Martin-le-Vinoux,38150,Domène,4.56
38423,Saint-Martin-le-Vinoux,38151,Échirolles,145.53
38423,Saint-Martin-le-Vinoux,38158,Eybens,14.59
38423,Saint-Martin-le-Vinoux,38169,Fontaine,23.58
38423,Saint-Martin-le-Vinoux,38170,Fontanil-Cornillon,39.82
38423,Saint-Martin-le-Vinoux,38179,Gières,9.64
38423,Saint-Martin-le-Vinoux,38184,Grenay,4.96
38423,Saint-Martin-le-Vinoux,38185,Grenoble,882.29
38423,Saint-Martin-le-Vinoux,38191,Huez,5.09
38423,Saint-Martin-le-Vinoux,38200,Jarrie,15.0
38423,Saint-Martin-le-Vinoux,38229,Meylan,85.89
38423,Saint-Martin-le-Vinoux,38239,Moirans,14.2
38423,Saint-Martin-le-Vinoux,38242,Monestier-de-Clermont,5.09
38423,Saint-Martin-le-Vinoux,38249,Montbonnot-Saint-Martin,23.99
38423,Saint-Martin-le-Vinoux,38281,Noyarey,14.07
38423,Saint-Martin-le-Vinoux,38317,Le Pont-de-Claix,19.03
38423,Saint-Martin-le-Vinoux,38337,Rives,9.38
38423,Saint-Martin-le-Vinoux,38382,Saint-Égrève,236.45
38423,Saint-Martin-le-Vinoux,38384,Saint-Étienne-de-Saint-Geoirs,4.96
38423,Saint-Martin-le-Vinoux,38397,Saint-Ismier,9.25
38423,Saint-Martin-le-Vinoux,38400,Saint-Jean-de-Moirans,9.38
38423,Saint-Martin-le-Vinoux,38421,Saint-Martin-d'Hères,125.29
38423,Saint-Martin-le-Vinoux,38422,Saint-Martin-d'Uriage,4.69
38423,Saint-Martin-le-Vinoux,38423,Saint-Martin-le-Vinoux,449.95
38423,Saint-Martin-le-Vinoux,38442,Saint-Pierre-de-Chartreuse,4.69
38423,Saint-Martin-le-Vinoux,38450,Saint-Quentin-sur-Isère,9.25
38423,Saint-Martin-le-Vinoux,38471,Le Sappey-en-Chartreuse,4.69
38423,Saint-Martin-le-Vinoux,38474,Sassenage,32.69
38423,Saint-Martin-le-Vinoux,38485,Seyssinet-Pariset,44.23
38423,Saint-Martin-le-Vinoux,38486,Seyssins,9.78
38423,Saint-Martin-le-Vinoux,38504,Theys,4.96
38423,Saint-Martin-le-Vinoux,38516,La Tronche,94.73
38423,Saint-Martin-le-Vinoux,38517,Tullins,4.96
38423,Saint-Martin-le-Vinoux,38524,Varces-Allières-et-Risset,14.2
38423,Saint-Martin-le-Vinoux,38540,Veurey-Voroize,14.47
38423,Saint-Martin-le-Vinoux,38545,Vif,4.56
38423,Saint-Martin-le-Vinoux,38547,Villard-Bonnot,4.56
38423,Saint-Martin-le-Vinoux,38563,Voiron,33.88
38423,Saint-Martin-le-Vinoux,38565,Voreppe,28.8
38423,Saint-Martin-le-Vinoux,56007,Auray,4.82
38423,Saint-Martin-le-Vinoux,63193,Lempdes,4.56
38423,Saint-Martin-le-Vinoux,69027,Brignais,9.38
38423,Saint-Martin-le-Vinoux,69266,Villeurbanne,4.69
38423,Saint-Martin-le-Vinoux,69270,Chaponnay,4.96
38423,Saint-Martin-le-Vinoux,69273,Corbas,4.56
38423,Saint-Martin-le-Vinoux,69383,Lyon 3e Arrondissement,9.51
38423,Saint-Martin-le-Vinoux,69387,Lyon 7e Arrondissement,4.69
38423,Saint-Martin-le-Vinoux,71076,Chalon-sur-Saône,4.96
38423,Saint-Martin-le-Vinoux,73065,Chambéry,4.69
38423,Saint-Martin-le-Vinoux,73105,Les Échelles,4.56
38423,Saint-Martin-le-Vinoux,74081,Cluses,4.96
38423,Saint-Martin-le-Vinoux,75115,Paris 15e Arrondissement,5.09
38423,Saint-Martin-le-Vinoux,92024,Clichy,4.96
38423,Saint-Martin-le-Vinoux,93066,Saint-Denis,5.09
38423,Saint-Martin-le-Vinoux,94033,Fontenay-sous-Bois,4.96
38423,Saint-Martin-le-Vinoux,95306,Herblay-sur-Seine,4.69
38423,Saint-Martin-le-Vinoux,AL157,SAARBRUECKEN,5.09
38423,Saint-Martin-le-Vinoux,SU43I,FRIBOURG,4.96
38423,Saint-Martin-le-Vinoux,SUC1L,GENEVE,4.56
38436,Saint-Paul-de-Varces,05183,Villar-Saint-Pancrace,4.95
38436,Saint-Paul-de-Varces,38039,Bernin,4.95
38436,Saint-Paul-de-Varces,38052,Le Bourg-d'Oisans,4.95
38436,Saint-Paul-de-Varces,38111,Claix,34.64
38436,Saint-Paul-de-Varces,38140,Crolles,24.74
38436,Saint-Paul-de-Varces,38151,Échirolles,103.92
38436,Saint-Paul-de-Varces,38158,Eybens,49.49
38436,Saint-Paul-de-Varces,38169,Fontaine,39.59
38436,Saint-Paul-de-Varces,38179,Gières,14.85
38436,Saint-Paul-de-Varces,38185,Grenoble,291.96
38436,Saint-Paul-de-Varces,38229,Meylan,14.85
38436,Saint-Paul-de-Varces,38249,Montbonnot-Saint-Martin,9.9
38436,Saint-Paul-de-Varces,38317,Le Pont-de-Claix,64.33
38436,Saint-Paul-de-Varces,38382,Saint-Égrève,9.9
38436,Saint-Paul-de-Varces,38397,Saint-Ismier,9.9
38436,Saint-Paul-de-Varces,38400,Saint-Jean-de-Moirans,4.95
38436,Saint-Paul-de-Varces,38421,Saint-Martin-d'Hères,34.64
38436,Saint-Paul-de-Varces,38423,Saint-Martin-le-Vinoux,9.9
38436,Saint-Paul-de-Varces,38436,Saint-Paul-de-Varces,89.07
38436,Saint-Paul-de-Varces,38450,Saint-Quentin-sur-Isère,4.95
38436,Saint-Paul-de-Varces,38468,Salaise-sur-Sanne,9.9
38436,Saint-Paul-de-Varces,38474,Sassenage,9.9
38436,Saint-Paul-de-Varces,38485,Seyssinet-Pariset,29.69
38436,Saint-Paul-de-Varces,38486,Seyssins,9.9
38436,Saint-Paul-de-Varces,38503,La Terrasse,9.9
38436,Saint-Paul-de-Varces,38516,La Tronche,9.9
38436,Saint-Paul-de-Varces,38524,Varces-Allières-et-Risset,39.59
38436,Saint-Paul-de-Varces,38540,Veurey-Voroize,14.85
38436,Saint-Paul-de-Varces,38545,Vif,44.54
38436,Saint-Paul-de-Varces,38547,Villard-Bonnot,4.95
38436,Saint-Paul-de-Varces,38562,Vizille,4.95
38436,Saint-Paul-de-Varces,59350,Lille,4.95
38436,Saint-Paul-de-Varces,69387,Lyon 7e Arrondissement,4.95
38436,Saint-Paul-de-Varces,69389,Lyon 9e Arrondissement,4.95
38436,Saint-Paul-de-Varces,73065,Chambéry,4.95
38436,Saint-Paul-de-Varces,75115,Paris 15e Arrondissement,4.95
38436,Saint-Paul-de-Varces,75120,Paris 20e Arrondissement,9.9
38436,Saint-Paul-de-Varces,94037,Gentilly,4.95
38436,Saint-Paul-de-Varces,94065,Rungis,4.95
38445,Saint-Pierre-de-Mésage,27488,Renneville,5.05
38445,Saint-Pierre-de-Mésage,38005,Allemond,4.98
38445,Saint-Pierre-de-Mésage,38057,Bresson,5.05
38445,Saint-Pierre-de-Mésage,38071,Champ-sur-Drac,15.45
38445,Saint-Pierre-de-Mésage,38140,Crolles,5.05
38445,Saint-Pierre-de-Mésage,38150,Domène,5.05
38445,Saint-Pierre-de-Mésage,38151,Échirolles,19.83
38445,Saint-Pierre-de-Mésage,38158,Eybens,5.2
38445,Saint-Pierre-de-Mésage,38179,Gières,10.1
38445,Saint-Pierre-de-Mésage,38185,Grenoble,99.67
38445,Saint-Pierre-de-Mésage,38200,Jarrie,4.9
38445,Saint-Pierre-de-Mésage,38239,Moirans,5.05
38445,Saint-Pierre-de-Mésage,38281,Noyarey,4.9
38445,Saint-Pierre-de-Mésage,38309,Poisat,5.12
38445,Saint-Pierre-de-Mésage,38317,Le Pont-de-Claix,15.0
38445,Saint-Pierre-de-Mésage,38382,Saint-Égrève,4.9
38445,Saint-Pierre-de-Mésage,38421,Saint-Martin-d'Hères,15.22
38445,Saint-Pierre-de-Mésage,38422,Saint-Martin-d'Uriage,19.69
38445,Saint-Pierre-de-Mésage,38445,Saint-Pierre-de-Mésage,35.05
38445,Saint-Pierre-de-Mésage,38486,Seyssins,5.05
38445,Saint-Pierre-de-Mésage,38516,La Tronche,9.73
38445,Saint-Pierre-de-Mésage,38540,Veurey-Voroize,9.88
38445,Saint-Pierre-de-Mésage,38545,Vif,4.9
38445,Saint-Pierre-de-Mésage,38550,Villard-Reculas,4.9
38445,Saint-Pierre-de-Mésage,38562,Vizille,64.69
38445,Saint-Pierre-de-Mésage,73065,Chambéry,4.9
38445,Saint-Pierre-de-Mésage,93073,Tremblay-en-France,5.05
38471,Le Sappey-en-Chartreuse,38039,Bernin,5.08
38471,Le Sappey-en-Chartreuse,38057,Bresson,15.2
38471,Le Sappey-en-Chartreuse,38126,Corenc,20.3
38471,Le Sappey-en-Chartreuse,38151,Échirolles,10.16
38471,Le Sappey-en-Chartreuse,38158,Eybens,10.17
38471,Le Sappey-en-Chartreuse,38185,Grenoble,142.01
38471,Le Sappey-en-Chartreuse,38229,Meylan,55.84
38471,Le Sappey-en-Chartreuse,38249,Montbonnot-Saint-Martin,10.14
38471,Le Sappey-en-Chartreuse,38328,Quaix-en-Chartreuse,5.08
38471,Le Sappey-en-Chartreuse,38382,Saint-Égrève,10.13
38471,Le Sappey-en-Chartreuse,38397,Saint-Ismier,10.15
38471,Le Sappey-en-Chartreuse,38421,Saint-Martin-d'Hères,25.38
38471,Le Sappey-en-Chartreuse,38423,Saint-Martin-le-Vinoux,10.16
38471,Le Sappey-en-Chartreuse,38442,Saint-Pierre-de-Chartreuse,15.24
38471,Le Sappey-en-Chartreuse,38471,Le Sappey-en-Chartreuse,126.85
38471,Le Sappey-en-Chartreuse,38516,La Tronche,30.44
38471,Le Sappey-en-Chartreuse,38538,Le Versoud,15.23
38471,Le Sappey-en-Chartreuse,38540,Veurey-Voroize,5.08
38471,Le Sappey-en-Chartreuse,38565,Voreppe,5.07
38471,Le Sappey-en-Chartreuse,69383,Lyon 3e Arrondissement,5.09
38471,Le Sappey-en-Chartreuse,69385,Lyon 5e Arrondissement,5.07
38471,Le Sappey-en-Chartreuse,73065,Chambéry,5.07
38471,Le Sappey-en-Chartreuse,73240,Sainte-Hélène-du-Lac,5.06
38471,Le Sappey-en-Chartreuse,75116,Paris 16e Arrondissement,10.13
38472,Sarcenas,38029,La Bâtie-Montgascon,5.81
38472,Sarcenas,38179,Gières,5.81
38472,Sarcenas,38185,Grenoble,23.26
38472,Sarcenas,38229,Meylan,11.63
38472,Sarcenas,38317,Le Pont-de-Claix,5.81
38472,Sarcenas,38382,Saint-Égrève,5.81
38472,Sarcenas,38421,Saint-Martin-d'Hères,5.81
38472,Sarcenas,38442,Saint-Pierre-de-Chartreuse,5.81
38472,Sarcenas,38472,Sarcenas,11.63
38472,Sarcenas,38516,La Tronche,23.26
38472,Sarcenas,38565,Voreppe,5.81
38474,Sassenage,01235,Marlieux,3.44
38474,Sassenage,13005,Aubagne,4.42
38474,Sassenage,13117,Vitrolles,3.23
38474,Sassenage,21150,Chassagne-Montrachet,1.29
38474,Sassenage,21231,Dijon,1.32
38474,Sassenage,26160,Laveyron,3.14
38474,Sassenage,26252,Portes-lès-Valence,3.57
38474,Sassenage,26281,Romans-sur-Isère,1.14
38474,Sassenage,26362,Valence,3.23
38474,Sassenage,34172,Montpellier,3.92
38474,Sassenage,38013,Apprieu,16.18
38474,Sassenage,38039,Bernin,7.28
38474,Sassenage,38053,Bourgoin-Jallieu,9.51
38474,Sassenage,38057,Bresson,7.65
38474,Sassenage,38058,Brézins,1.13
38474,Sassenage,38059,Brié-et-Angonnes,3.49
38474,Sassenage,38068,Champagnier,5.68
38474,Sassenage,38071,Champ-sur-Drac,10.71
38474,Sassenage,38111,Claix,24.49
38474,Sassenage,38126,Corenc,14.03
38474,Sassenage,38130,La Côte-Saint-André,8.81
38474,Sassenage,38133,Coublevie,7.99
38474,Sassenage,38140,Crolles,77.3
38474,Sassenage,38150,Domène,7.84
