Code_commune_residence,Commune_residence,Code_lieu_etudes,Lieu_etudes,Eleves_etudiants_flux_domicile_etudes
38421,Saint-Martin-d'Hères,38298,Le Péage-de-Roussillon,15.0
38421,Saint-Martin-d'Hères,38317,Le Pont-de-Claix,26.54
38421,Saint-Martin-d'Hères,38381,Saint-Didier-de-la-Tour,9.38
38421,Saint-Martin-d'Hères,38382,Saint-Égrève,4.72
38421,Saint-Martin-d'Hères,38397,Saint-Ismier,8.32
38421,Saint-Martin-d'Hères,38421,Saint-Martin-d'Hères,11140.69
38421,Saint-Martin-d'Hères,38422,Saint-Martin-d'Uriage,12.86
38421,Saint-Martin-d'Hères,38474,Sassenage,9.62
38421,Saint-Martin-d'Hères,38485,Seyssinet-Pariset,28.57
38421,Saint-Martin-d'Hères,38486,Seyssins,3.3
38421,Saint-Martin-d'Hères,38509,La Tour-du-Pin,9.54
38421,Saint-Martin-d'Hères,38516,La Tronche,151.26
38421,Saint-Martin-d'Hères,38524,Varces-Allières-et-Risset,3.65
38421,Saint-Martin-d'Hères,38544,Vienne,9.23
38421,Saint-Martin-d'Hères,38547,Villard-Bonnot,1.04
38421,Saint-Martin-d'Hères,38548,Villard-de-Lans,4.72
38421,Saint-Martin-d'Hères,38553,Villefontaine,5.3
38421,Saint-Martin-d'Hères,38562,Vizille,31.91
38421,Saint-Martin-d'Hères,38563,Voiron,15.31
38421,Saint-Martin-d'Hères,42218,Saint-Étienne,3.03
38421,Saint-Martin-d'Hères,50025,Avranches,5.0
38421,Saint-Martin-d'Hères,51454,Reims,6.46
38421,Saint-Martin-d'Hères,53097,Évron,15.0
38421,Saint-Martin-d'Hères,59350,Lille,4.51
38421,Saint-Martin-d'Hères,63113,Clermont-Ferrand,5.0
38421,Saint-Martin-d'Hères,69149,Oullins-Pierre-Bénite,3.32
38421,Saint-Martin-d'Hères,69266,Villeurbanne,10.91
38421,Saint-Martin-d'Hères,69270,Chaponnay,3.65
38421,Saint-Martin-d'Hères,69383,Lyon 3e Arrondissement,2.49
38421,Saint-Martin-d'Hères,69386,Lyon 6e Arrondissement,4.76
38421,Saint-Martin-d'Hères,69387,Lyon 7e Arrondissement,6.22
38421,Saint-Martin-d'Hères,73065,Chambéry,12.57
38421,Saint-Martin-d'Hères,73179,La Motte-Servolex,5.64
38421,Saint-Martin-d'Hères,74010,Annecy,1.52
38421,Saint-Martin-d'Hères,74042,Bonneville,4.7
38421,Saint-Martin-d'Hères,75103,Paris 3e Arrondissement,4.9
38421,Saint-Martin-d'Hères,75106,Paris 6e Arrondissement,1.24
38421,Saint-Martin-d'Hères,75115,Paris 15e Arrondissement,4.76
38421,Saint-Martin-d'Hères,90094,Sevenans,0.97
38421,Saint-Martin-d'Hères,91273,Gironville-sur-Essonne,3.3
38421,Saint-Martin-d'Hères,92049,Montrouge,3.48
38421,Saint-Martin-d'Hères,93079,Villetaneuse,4.69
38421,Saint-Martin-d'Hères,94028,Créteil,5.0
38421,Saint-Martin-d'Hères,97411,Saint-Denis,1.52
38423,Saint-Martin-le-Vinoux,05180,Les Vigneaux,4.96
38423,Saint-Martin-le-Vinoux,37127,Le Liège,9.64
38423,Saint-Martin-le-Vinoux,38087,Chasse-sur-Rhône,5.0
38423,Saint-Martin-le-Vinoux,38094,Châtonnay,4.69
38423,Saint-Martin-le-Vinoux,38126,Corenc,29.47
38423,Saint-Martin-le-Vinoux,38151,Échirolles,14.33
38423,Saint-Martin-le-Vinoux,38158,Eybens,4.69
38423,Saint-Martin-le-Vinoux,38169,Fontaine,23.84
38423,Saint-Martin-le-Vinoux,38170,Fontanil-Cornillon,4.82
38423,Saint-Martin-le-Vinoux,38179,Gières,4.82
38423,Saint-Martin-le-Vinoux,38185,Grenoble,431.61
38423,Saint-Martin-le-Vinoux,38269,La Mure,9.91
38423,Saint-Martin-le-Vinoux,38318,Pont-Évêque,5.0
38423,Saint-Martin-le-Vinoux,38328,Quaix-en-Chartreuse,9.91
38423,Saint-Martin-le-Vinoux,38382,Saint-Égrève,34.6
38423,Saint-Martin-le-Vinoux,38397,Saint-Ismier,4.96
38423,Saint-Martin-le-Vinoux,38416,Saint-Marcellin,5.0
38423,Saint-Martin-le-Vinoux,38421,Saint-Martin-d'Hères,104.8
38423,Saint-Martin-le-Vinoux,38423,Saint-Martin-le-Vinoux,664.05
38423,Saint-Martin-le-Vinoux,38516,La Tronche,4.96
38423,Saint-Martin-le-Vinoux,38517,Tullins,5.38
38423,Saint-Martin-le-Vinoux,38553,Villefontaine,4.82
38423,Saint-Martin-le-Vinoux,38563,Voiron,4.56
38423,Saint-Martin-le-Vinoux,38565,Voreppe,4.82
38423,Saint-Martin-le-Vinoux,51108,Châlons-en-Champagne,4.96
38423,Saint-Martin-le-Vinoux,69266,Villeurbanne,9.52
38423,Saint-Martin-le-Vinoux,69388,Lyon 8e Arrondissement,5.09
38423,Saint-Martin-le-Vinoux,75111,Paris 11e Arrondissement,4.82
38423,Saint-Martin-le-Vinoux,95203,Eaubonne,4.96
38436,Saint-Paul-de-Varces,38111,Claix,9.9
38436,Saint-Paul-de-Varces,38151,Échirolles,9.9
38436,Saint-Paul-de-Varces,38185,Grenoble,89.07
38436,Saint-Paul-de-Varces,38397,Saint-Ismier,9.9
38436,Saint-Paul-de-Varces,38436,Saint-Paul-de-Varces,232.58
38436,Saint-Paul-de-Varces,38485,Seyssinet-Pariset,4.95
38436,Saint-Paul-de-Varces,38503,La Terrasse,4.95
38436,Saint-Paul-de-Varces,38516,La Tronche,9.9
38436,Saint-Paul-de-Varces,38524,Varces-Allières-et-Risset,118.77
38436,Saint-Paul-de-Varces,69387,Lyon 7e Arrondissement,4.95
38436,Saint-Paul-de-Varces,83069,Hyères,4.95
38445,Saint-Pierre-de-Mésage,19110,Latronche,5.05
38445,Saint-Pierre-de-Mésage,38179,Gières,4.9
38445,Saint-Pierre-de-Mésage,38185,Grenoble,15.45
38445,Saint-Pierre-de-Mésage,38269,La Mure,10.1
38445,Saint-Pierre-de-Mésage,38279,Notre-Dame-de-Mésage,15.07
38445,Saint-Pierre-de-Mésage,38445,Saint-Pierre-de-Mésage,66.09
38445,Saint-Pierre-de-Mésage,38562,Vizille,60.45
38471,Le Sappey-en-Chartreuse,38052,Le Bourg-d'Oisans,5.09
38471,Le Sappey-en-Chartreuse,38126,Corenc,76.21
38471,Le Sappey-en-Chartreuse,38151,Échirolles,5.08
38471,Le Sappey-en-Chartreuse,38185,Grenoble,15.23
38471,Le Sappey-en-Chartreuse,38229,Meylan,20.3
38471,Le Sappey-en-Chartreuse,38397,Saint-Ismier,20.32
38471,Le Sappey-en-Chartreuse,38421,Saint-Martin-d'Hères,15.24
38471,Le Sappey-en-Chartreuse,38471,Le Sappey-en-Chartreuse,142.27
38471,Le Sappey-en-Chartreuse,38548,Villard-de-Lans,10.16
38471,Le Sappey-en-Chartreuse,63113,Clermont-Ferrand,5.1
38472,Sarcenas,38126,Corenc,17.44
38472,Sarcenas,38229,Meylan,5.81
38472,Sarcenas,38471,Le Sappey-en-Chartreuse,29.07
38474,Sassenage,21223,Daix,3.98
38474,Sassenage,26362,Valence,1.29
38474,Sassenage,34172,Montpellier,4.52
38474,Sassenage,38111,Claix,9.68
38474,Sassenage,38126,Corenc,7.85
38474,Sassenage,38151,Échirolles,23.04
38474,Sassenage,38158,Eybens,3.83
38474,Sassenage,38169,Fontaine,39.72
38474,Sassenage,38170,Fontanil-Cornillon,6.8
38474,Sassenage,38179,Gières,7.38
38474,Sassenage,38185,Grenoble,392.8
38474,Sassenage,38229,Meylan,6.66
38474,Sassenage,38239,Moirans,19.89
38474,Sassenage,38317,Le Pont-de-Claix,3.57
38474,Sassenage,38333,Rencurel,3.93
38474,Sassenage,38382,Saint-Égrève,17.6
38474,Sassenage,38397,Saint-Ismier,3.44
38474,Sassenage,38421,Saint-Martin-d'Hères,208.52
38474,Sassenage,38423,Saint-Martin-le-Vinoux,8.01
38474,Sassenage,38457,Saint-Siméon-de-Bressieux,2.84
38474,Sassenage,38474,Sassenage,1492.52
38474,Sassenage,38485,Seyssinet-Pariset,334.68
38474,Sassenage,38487,Seyssuel,4.98
38474,Sassenage,38509,La Tour-du-Pin,1.8
38474,Sassenage,38516,La Tronche,8.82
38474,Sassenage,38524,Varces-Allières-et-Risset,3.56
38474,Sassenage,38563,Voiron,3.56
38474,Sassenage,67482,Strasbourg,7.15
38474,Sassenage,69081,Écully,1.29
38474,Sassenage,69259,Vénissieux,3.44
38474,Sassenage,69266,Villeurbanne,4.52
38474,Sassenage,69381,Lyon 1er Arrondissement,4.52
38474,Sassenage,69383,Lyon 3e Arrondissement,7.44
38474,Sassenage,69387,Lyon 7e Arrondissement,5.43
38474,Sassenage,69388,Lyon 8e Arrondissement,3.74
38474,Sassenage,69389,Lyon 9e Arrondissement,1.17
38478,Séchilienne,21501,Pouilly-en-Auxois,4.97
38478,Séchilienne,36128,Montierchaume,4.97
38478,Séchilienne,38185,Grenoble,14.91
38478,Séchilienne,38229,Meylan,4.97
38478,Séchilienne,38421,Saint-Martin-d'Hères,14.91
38478,Séchilienne,38478,Séchilienne,109.35
38478,Séchilienne,38516,La Tronche,4.97
38478,Séchilienne,38562,Vizille,64.61
38478,Séchilienne,38565,Voreppe,4.97
38478,Séchilienne,42305,La Talaudière,4.97
38478,Séchilienne,69383,Lyon 3e Arrondissement,4.97
38478,Séchilienne,91114,Brunoy,4.97
38485,Seyssinet-Pariset,34057,Castelnau-le-Lez,1.52
38485,Seyssinet-Pariset,34172,Montpellier,11.51
38485,Seyssinet-Pariset,38111,Claix,3.14
38485,Seyssinet-Pariset,38126,Corenc,14.17
38485,Seyssinet-Pariset,38151,Échirolles,22.74
38485,Seyssinet-Pariset,38158,Eybens,5.2
38485,Seyssinet-Pariset,38169,Fontaine,6.71
38485,Seyssinet-Pariset,38170,Fontanil-Cornillon,3.75
38485,Seyssinet-Pariset,38179,Gières,6.18
38485,Seyssinet-Pariset,38185,Grenoble,383.65
38485,Seyssinet-Pariset,38226,Mens,3.14
38485,Seyssinet-Pariset,38239,Moirans,3.71
38485,Seyssinet-Pariset,38319,Pont-en-Royans,5.0
38485,Seyssinet-Pariset,38382,Saint-Égrève,5.01
38485,Seyssinet-Pariset,38397,Saint-Ismier,4.23
38485,Seyssinet-Pariset,38400,Saint-Jean-de-Moirans,5.84
38485,Seyssinet-Pariset,38421,Saint-Martin-d'Hères,211.5
38485,Seyssinet-Pariset,38423,Saint-Martin-le-Vinoux,2.73
38485,Seyssinet-Pariset,38470,La Salle-en-Beaumont,4.06
38485,Seyssinet-Pariset,38474,Sassenage,16.14
38485,Seyssinet-Pariset,38485,Seyssinet-Pariset,1411.74
38485,Seyssinet-Pariset,38486,Seyssins,157.84
38485,Seyssinet-Pariset,38516,La Tronche,26.88
38485,Seyssinet-Pariset,38545,Vif,5.15
38485,Seyssinet-Pariset,38562,Vizille,5.2
38485,Seyssinet-Pariset,38563,Voiron,6.06
38485,Seyssinet-Pariset,38565,Voreppe,2.65
38485,Seyssinet-Pariset,38567,Chamrousse,3.95
38485,Seyssinet-Pariset,42218,Saint-Étienne,9.43
38485,Seyssinet-Pariset,48096,Meyrueis,1.52
38485,Seyssinet-Pariset,63113,Clermont-Ferrand,3.56
38485,Seyssinet-Pariset,69081,Écully,1.58
38485,Seyssinet-Pariset,69383,Lyon 3e Arrondissement,3.71
38485,Seyssinet-Pariset,69387,Lyon 7e Arrondissement,8.44
38485,Seyssinet-Pariset,69388,Lyon 8e Arrondissement,6.11
38485,Seyssinet-Pariset,69389,Lyon 9e Arrondissement,9.56
38485,Seyssinet-Pariset,75116,Paris 16e Arrondissement,5.2
38485,Seyssinet-Pariset,75118,Paris 18e Arrondissement,2.92
38485,Seyssinet-Pariset,93050,Neuilly-sur-Marne,4.23
38486,Seyssins,01053,Bourg-en-Bresse,5.0
38486,Seyssins,34172,Montpellier,5.0
38486,Seyssins,38005,Allemond,5.0
38486,Seyssins,38053,Bourgoin-Jallieu,5.0
38486,Seyssins,38111,Claix,5.0
38486,Seyssins,38126,Corenc,5.0
38486,Seyssins,38151,Échirolles,15.01
38486,Seyssins,38158,Eybens,10.0
38486,Seyssins,38169,Fontaine,10.0
38486,Seyssins,38179,Gières,10.0
38486,Seyssins,38185,Grenoble,260.1
38486,Seyssins,38397,Saint-Ismier,10.0
38486,Seyssins,38421,Saint-Martin-d'Hères,110.04
38486,Seyssins,38485,Seyssinet-Pariset,220.08
38486,Seyssins,38486,Seyssins,1110.43
38486,Seyssins,38516,La Tronche,10.0
38486,Seyssins,38517,Tullins,5.0
38486,Seyssins,69081,Écully,5.0
38486,Seyssins,69382,Lyon 2e Arrondissement,5.0
38486,Seyssins,69384,Lyon 4e Arrondissement,5.0
38486,Seyssins,75119,Paris 19e Arrondissement,5.0
38486,Seyssins,83137,Toulon,10.0
38516,La Tronche,10387,Troyes,4.78
38516,La Tronche,11217,Marcorignan,4.78
38516,La Tronche,31224,Gourdan-Polignan,4.78
38516,La Tronche,31555,Toulouse,4.78
38516,La Tronche,33063,Bordeaux,4.98
38516,La Tronche,35238,Rennes,157.82
38516,La Tronche,37050,Chambray-lès-Tours,4.78
38516,La Tronche,37208,Saint-Avertin,9.56
38516,La Tronche,37261,Tours,4.78
38516,La Tronche,38034,Beaurepaire,9.56
38516,La Tronche,38126,Corenc,189.09
38516,La Tronche,38151,Échirolles,14.84
38516,La Tronche,38169,Fontaine,4.99
38516,La Tronche,38170,Fontanil-Cornillon,4.98
38516,La Tronche,38179,Gières,14.93
38516,La Tronche,38182,Le Grand-Lemps,4.87
38516,La Tronche,38185,Grenoble,382.53
38516,La Tronche,38229,Meylan,75.85
38516,La Tronche,38249,Montbonnot-Saint-Martin,4.97
38516,La Tronche,38269,La Mure,4.78
38516,La Tronche,38317,Le Pont-de-Claix,9.97
38516,La Tronche,38363,Saint-Barthélemy,9.97
38516,La Tronche,38384,Saint-Étienne-de-Saint-Geoirs,9.56
38516,La Tronche,38397,Saint-Ismier,4.97
38516,La Tronche,38416,Saint-Marcellin,4.98
38516,La Tronche,38421,Saint-Martin-d'Hères,213.78
38516,La Tronche,38423,Saint-Martin-le-Vinoux,4.98
38516,La Tronche,38425,Saint-Maurice-l'Exil,26.85
38516,La Tronche,38474,Sassenage,4.98
38516,La Tronche,38516,La Tronche,827.67
38516,La Tronche,38545,Vif,8.31
38516,La Tronche,45234,Orléans,4.99
38516,La Tronche,49007,Angers,4.78
38516,La Tronche,69383,Lyon 3e Arrondissement,4.98
38516,La Tronche,69385,Lyon 5e Arrondissement,4.98
38516,La Tronche,69387,Lyon 7e Arrondissement,14.95
38516,La Tronche,73065,Chambéry,4.98
38516,La Tronche,75101,Paris 1er Arrondissement,9.97
38516,La Tronche,75114,Paris 14e Arrondissement,4.98
38516,La Tronche,75115,Paris 15e Arrondissement,4.97
38516,La Tronche,86194,Poitiers,4.98
38524,Varces-Allières-et-Risset,38111,Claix,47.07
38524,Varces-Allières-et-Risset,38126,Corenc,5.32
38524,Varces-Allières-et-Risset,38151,Échirolles,4.82
38524,Varces-Allières-et-Risset,38169,Fontaine,4.66
38524,Varces-Allières-et-Risset,38179,Gières,10.29
38524,Varces-Allières-et-Risset,38185,Grenoble,296.23
38524,Varces-Allières-et-Risset,38226,Mens,4.98
38524,Varces-Allières-et-Risset,38239,Moirans,4.98
38524,Varces-Allières-et-Risset,38269,La Mure,4.98
38524,Varces-Allières-et-Risset,38317,Le Pont-de-Claix,4.98
38524,Varces-Allières-et-Risset,38421,Saint-Martin-d'Hères,93.47
38524,Varces-Allières-et-Risset,38436,Saint-Paul-de-Varces,9.02
38524,Varces-Allières-et-Risset,38485,Seyssinet-Pariset,4.98
38524,Varces-Allières-et-Risset,38486,Seyssins,4.82
38524,Varces-Allières-et-Risset,38516,La Tronche,33.91
38524,Varces-Allières-et-Risset,38524,Varces-Allières-et-Risset,911.42
38524,Varces-Allières-et-Risset,38545,Vif,19.75
38524,Varces-Allières-et-Risset,38548,Villard-de-Lans,5.14
38524,Varces-Allières-et-Risset,38562,Vizille,5.14
38524,Varces-Allières-et-Risset,69279,Jonage,4.98
38524,Varces-Allières-et-Risset,69381,Lyon 1er Arrondissement,4.98
38524,Varces-Allières-et-Risset,73008,Aix-les-Bains,5.14
38524,Varces-Allières-et-Risset,73065,Chambéry,4.66
38524,Varces-Allières-et-Risset,74010,Annecy,4.82
38524,Varces-Allières-et-Risset,89024,Auxerre,5.14
38528,Vaulnaveys-le-Bas,38126,Corenc,5.02
38528,Vaulnaveys-le-Bas,38179,Gières,40.53
38528,Vaulnaveys-le-Bas,38185,Grenoble,25.11
38528,Vaulnaveys-le-Bas,38249,Montbonnot-Saint-Martin,10.04
38528,Vaulnaveys-le-Bas,38421,Saint-Martin-d'Hères,9.93
38528,Vaulnaveys-le-Bas,38528,Vaulnaveys-le-Bas,155.81
38528,Vaulnaveys-le-Bas,38529,Vaulnaveys-le-Haut,9.81
38528,Vaulnaveys-le-Bas,38562,Vizille,45.32
38528,Vaulnaveys-le-Bas,75101,Paris 1er Arrondissement,4.79
38529,Vaulnaveys-le-Haut,06069,Grasse,4.99
38529,Vaulnaveys-le-Haut,38126,Corenc,14.96
38529,Vaulnaveys-le-Haut,38179,Gières,99.7
38529,Vaulnaveys-le-Haut,38185,Grenoble,44.87
38529,Vaulnaveys-le-Haut,38188,Herbeys,4.99
38529,Vaulnaveys-le-Haut,38200,Jarrie,4.99
38529,Vaulnaveys-le-Haut,38229,Meylan,4.99
38529,Vaulnaveys-le-Haut,38421,Saint-Martin-d'Hères,69.79
38529,Vaulnaveys-le-Haut,38422,Saint-Martin-d'Uriage,29.91
38529,Vaulnaveys-le-Haut,38516,La Tronche,9.97
38529,Vaulnaveys-le-Haut,38528,Vaulnaveys-le-Bas,19.94
38529,Vaulnaveys-le-Haut,38529,Vaulnaveys-le-Haut,309.08
38529,Vaulnaveys-le-Haut,38562,Vizille,274.18
38529,Vaulnaveys-le-Haut,69044,Charbonnières-les-Bains,4.99
38529,Vaulnaveys-le-Haut,69256,Vaulx-en-Velin,4.99
38529,Vaulnaveys-le-Haut,69383,Lyon 3e Arrondissement,4.99
38529,Vaulnaveys-le-Haut,92026,Courbevoie,9.97
38529,Vaulnaveys-le-Haut,95127,Cergy,4.99
38533,Venon,38126,Corenc,10.07
38533,Venon,38151,Échirolles,5.04
38533,Venon,38179,Gières,50.36
38533,Venon,38185,Grenoble,30.22
38533,Venon,38229,Meylan,10.07
38533,Venon,38421,Saint-Martin-d'Hères,35.25
38533,Venon,38484,Serpaize,5.04
38533,Venon,38487,Seyssuel,5.04
38533,Venon,38516,La Tronche,10.07
38533,Venon,38533,Venon,65.47
38540,Veurey-Voroize,38151,Échirolles,4.17
38540,Veurey-Voroize,38185,Grenoble,42.6
38540,Veurey-Voroize,38281,Noyarey,9.78
38540,Veurey-Voroize,38474,Sassenage,50.6
38540,Veurey-Voroize,38485,Seyssinet-Pariset,27.89
38540,Veurey-Voroize,38540,Veurey-Voroize,163.56
38540,Veurey-Voroize,69383,Lyon 3e Arrondissement,4.89
38540,Veurey-Voroize,74012,Annemasse,5.16
38540,Veurey-Voroize,75106,Paris 6e Arrondissement,4.89
38545,Vif,01053,Bourg-en-Bresse,4.93
38545,Vif,17300,La Rochelle,5.05
38545,Vif,26333,Saint-Vallier,5.12
38545,Vif,38023,Avignonet,4.99
38545,Vif,38059,Brié-et-Angonnes,5.05
38545,Vif,38071,Champ-sur-Drac,10.36
38545,Vif,38111,Claix,25.58
38545,Vif,38151,Échirolles,15.28
38545,Vif,38169,Fontaine,15.16
38545,Vif,38170,Fontanil-Cornillon,10.29
38545,Vif,38185,Grenoble,424.43
38545,Vif,38200,Jarrie,15.16
38545,Vif,38229,Meylan,4.99
38545,Vif,38239,Moirans,15.22
38545,Vif,38247,Montalieu-Vercieu,5.05
38545,Vif,38249,Montbonnot-Saint-Martin,5.05
38545,Vif,38317,Le Pont-de-Claix,5.18
38545,Vif,38382,Saint-Égrève,4.93
38545,Vif,38397,Saint-Ismier,4.99
38545,Vif,38421,Saint-Martin-d'Hères,91.66
38545,Vif,38474,Sassenage,5.12
38545,Vif,38516,La Tronche,5.05
38545,Vif,38524,Varces-Allières-et-Risset,81.73
38545,Vif,38545,Vif,1151.97
38545,Vif,38562,Vizille,40.92
38545,Vif,42218,Saint-Étienne,5.05
38545,Vif,54547,Vandœuvre-lès-Nancy,5.05
38545,Vif,57032,Ars-sur-Moselle,10.11
38545,Vif,63354,Saint-Gervais-d'Auvergne,4.99
38545,Vif,67482,Strasbourg,4.99
38545,Vif,69029,Bron,5.12
38545,Vif,69387,Lyon 7e Arrondissement,15.16
38545,Vif,69389,Lyon 9e Arrondissement,5.12
38545,Vif,73008,Aix-les-Bains,5.12
38545,Vif,73065,Chambéry,4.99
38545,Vif,93027,La Courneuve,4.99
38562,Vizille,01185,Plateau d'Hauteville,5.12
38562,Vizille,26362,Valence,5.01
38562,Vizille,34116,Grabels,5.01
38562,Vizille,38052,Le Bourg-d'Oisans,4.91
38562,Vizille,38095,Chatte,9.73
38562,Vizille,38111,Claix,20.01
38562,Vizille,38130,La Côte-Saint-André,4.67
38562,Vizille,38151,Échirolles,25.17
38562,Vizille,38169,Fontaine,4.91
38562,Vizille,38179,Gières,9.93
38562,Vizille,38185,Grenoble,115.21
38562,Vizille,38200,Jarrie,30.04
38562,Vizille,38226,Mens,4.96
38562,Vizille,38229,Meylan,10.13
38562,Vizille,38249,Montbonnot-Saint-Martin,5.09
38562,Vizille,38269,La Mure,5.01
38562,Vizille,38382,Saint-Égrève,4.87
38562,Vizille,38421,Saint-Martin-d'Hères,90.21
38562,Vizille,38511,Le Touvet,5.0
38562,Vizille,38524,Varces-Allières-et-Risset,5.01
38562,Vizille,38528,Vaulnaveys-le-Bas,4.91
38562,Vizille,38529,Vaulnaveys-le-Haut,19.96
38562,Vizille,38544,Vienne,5.12
38562,Vizille,38562,Vizille,1135.03
38562,Vizille,73065,Chambéry,9.88
38562,Vizille,73213,La Ravoire,5.06
