annee_universitaire,niveau_geographique,geo_nom,regroupement,rgp_formations_ou_etablissements,secteur,secteur_de_l_etablissement,sexe,sexe_de_l_etudiant,effectif,effectifhdccpge,a_des_effectifs_dut,effectif_dut,a_des_effectifs_ing,effectif_ing,a_des_effectifs_form_ens,effectif_form_ens,a_des_effectifs_apprentis_sts,effectif_apprentis_en_sts,effectif_atlas,niveau_geo,geo_id,reg_id,aca_id,dep_id,uucr_id,rentree,annee
2007-08,Département,Ille-et-Vilaine,CPGE,Classes préparatoires aux grandes écoles (CPGE),PR,Établissements privés,2,Feminin,114,0,non,0,non,0,non,0,non,0,114,DEPARTEMENT,D035,R53,A14,D035,,2007,2008
2015-16,Commune,Bruz,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,198,198,non,0,non,0,non,0,oui,198,198,COMMUNE,35047,R53,A14,D035,UU35701,2015,2016
2015-16,Commune,Rennes,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,1002,1002,non,0,oui,1002,non,0,non,0,1002,COMMUNE,35238,R53,A14,D035,UU35701,2015,2016
2015-16,Commune,Redon,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,5,5,non,0,non,0,non,0,non,0,5,COMMUNE,35236,R53,A14,D035,UU00456,2015,2016
2006-07,Commune,La Côte-Saint-André,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,35,0,non,0,non,0,non,0,non,0,35,COMMUNE,38130,R84,A08,D038,UU38205,2006,2007
2006-07,Commune,Échirolles,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,272,0,non,0,non,0,non,0,non,0,272,COMMUNE,38151,R84,A08,D038,UU38701,2006,2007
2006-07,Commune,Redon,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,65,0,non,0,non,0,non,0,non,0,65,COMMUNE,35236,R53,A14,D035,UU00456,2006,2007
2015-16,Commune,La Tronche,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,2,Feminin,602,602,non,0,non,0,non,0,non,0,602,COMMUNE,38516,R84,A08,D038,UU38701,2015,2016
2006-07,Commune,Grenoble,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,2708,0,non,0,non,0,non,0,non,0,2708,COMMUNE,38185,R84,A08,D038,UU38701,2006,2007
2015-16,Commune,Grenoble,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,1,Masculin,2308,2308,non,0,non,0,non,0,non,0,2308,COMMUNE,38185,R84,A08,D038,UU38701,2015,2016
2006-07,Département,Ille-et-Vilaine,ING_autres,Autres formations d'ingénieurs,PR,Établissements privés,2,Feminin,83,0,non,0,oui,83,non,0,non,0,83,DEPARTEMENT,D035,R53,A14,D035,,2006,2007
2006-07,Département,Ille-et-Vilaine,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,939,0,non,0,non,0,non,0,non,0,939,DEPARTEMENT,D035,R53,A14,D035,,2006,2007
2013-14,Commune,Vitré,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,28,0,non,0,non,0,non,0,non,0,28,COMMUNE,35360,R53,A14,D035,UU35303,2013,2014
2005-06,Commune,La Tronche,UNIV,Universités,PU,Établissements publics,2,Feminin,2783,0,non,0,non,0,non,0,non,0,2783,COMMUNE,38516,R84,A08,D038,UU38701,2005,2006
2003-04,Commune,La Tronche,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,223,0,non,0,non,0,non,0,non,0,223,COMMUNE,38516,R84,A08,D038,UU38701,2003,2004
2006-07,Commune,Rennes,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,2,Feminin,344,0,non,0,non,0,non,0,non,0,344,COMMUNE,35238,R53,A14,D035,UU35701,2006,2007
2006-07,Commune,Rennes,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,1,Masculin,508,0,non,0,non,0,non,0,non,0,508,COMMUNE,35238,R53,A14,D035,UU35701,2006,2007
2022-23,Commune,Meylan,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,122,122,non,0,non,0,non,0,oui,21,122,COMMUNE,38229,R84,A08,D038,UU38701,2022,2023
2022-23,Commune,Montgermont,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,5,5,non,0,non,0,non,0,oui,5,5,COMMUNE,35189,R53,A14,D035,UU35701,2022,2023
2003-04,Département,Ille-et-Vilaine,ING_autres,Autres formations d'ingénieurs,PR,Établissements privés,2,Feminin,61,0,non,0,oui,61,non,0,non,0,61,DEPARTEMENT,D035,R53,A14,D035,,2003,2004
2003-04,Département,Ille-et-Vilaine,GE,Grands établissements MENESR,PU,Établissements publics,1,Masculin,7,0,non,0,non,0,non,0,non,0,7,DEPARTEMENT,D035,R53,A14,D035,,2003,2004
2005-06,Commune,Saint-Martin-d'Hères,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,102,0,non,0,oui,102,non,0,non,0,102,COMMUNE,38421,R84,A08,D038,UU38701,2005,2006
2005-06,Département,Isère,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,911,0,non,0,non,0,non,0,non,0,911,DEPARTEMENT,D038,R84,A08,D038,,2005,2006
2005-06,Département,Isère,IUFM,Instituts universitaires de formation des maîtres,PU,Établissements publics,2,Feminin,1126,0,non,0,non,0,non,0,non,0,1126,DEPARTEMENT,D038,R84,A08,D038,,2005,2006
2007-08,Commune,Grenoble,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,2,Feminin,70,0,non,0,non,0,non,0,non,0,70,COMMUNE,38185,R84,A08,D038,UU38701,2007,2008
2021-22,Commune,Rennes,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,35038,34245,oui,513,non,0,oui,789,oui,19,34245,COMMUNE,35238,R53,A14,D035,UU35701,2021,2022
2021-22,Commune,Vitré,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,115,115,non,0,non,0,non,0,oui,1,115,COMMUNE,35360,R53,A14,D035,UU35303,2021,2022
2021-22,Commune,Combourg,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,8,8,non,0,non,0,non,0,oui,8,8,COMMUNE,35085,R53,A14,D035,UU35208,2021,2022
2021-22,Commune,Fougères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,124,124,non,0,non,0,non,0,oui,3,124,COMMUNE,35115,R53,A14,D035,UU35401,2021,2022
2020-21,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,70,70,non,0,non,0,non,0,non,0,70,DEPARTEMENT,D038,R84,A08,D038,,2020,2021
2020-21,Département,Ille-et-Vilaine,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,2,Feminin,686,686,non,0,non,0,non,0,non,0,686,DEPARTEMENT,D035,R53,A14,D035,,2020,2021
2020-21,Commune,Bruz,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,216,216,non,0,non,0,non,0,oui,210,216,COMMUNE,35047,R53,A14,D035,UU35701,2020,2021
2020-21,Commune,Voiron,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,3,3,non,0,non,0,non,0,oui,3,3,COMMUNE,38563,R84,A08,D038,UU38502,2020,2021
2020-21,Commune,Eyzin-Pinet,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,41,41,non,0,non,0,non,0,oui,41,41,COMMUNE,38160,R84,A08,D038,CR38160,2020,2021
2020-21,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,198,198,non,0,oui,198,non,0,non,0,198,COMMUNE,35047,R53,A14,D035,UU35701,2020,2021
2020-21,Commune,Bruz,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,1,Masculin,100,100,non,0,non,0,non,0,non,0,100,COMMUNE,35047,R53,A14,D035,UU35701,2020,2021
2017-18,Commune,Voiron,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,65,65,non,0,non,0,non,0,oui,23,65,COMMUNE,38563,R84,A08,D038,UU38502,2017,2018
2017-18,Commune,Meylan,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,19,19,non,0,non,0,non,0,non,0,19,COMMUNE,38229,R84,A08,D038,UU38701,2017,2018
2023-24,Commune,La Côte-Saint-André,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,67,67,non,0,non,0,non,0,oui,46,67,COMMUNE,38130,R84,A08,D038,UU38205,2023,2024
2023-24,Commune,Saint-Ismier,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,62,62,non,0,non,0,non,0,oui,39,62,COMMUNE,38397,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Seyssinet-Pariset,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,102,102,non,0,non,0,non,0,oui,5,102,COMMUNE,38485,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Saint-Aubin-du-Cormier,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,25,25,non,0,non,0,non,0,oui,25,25,COMMUNE,35253,R53,A14,D035,UU35117,2023,2024
2023-24,Commune,Voreppe,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,12,12,non,0,non,0,non,0,oui,9,12,COMMUNE,38565,R84,A08,D038,UU38701,2023,2024
2022-23,Commune,Redon,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,241,241,non,0,non,0,non,0,oui,139,241,COMMUNE,35236,R53,A14,D035,UU00456,2022,2023
2022-23,Commune,Saint-Grégoire,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,33,33,non,0,non,0,non,0,oui,33,33,COMMUNE,35278,R53,A14,D035,UU35701,2022,2023
2022-23,Commune,Chantepie,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,13,13,non,0,non,0,non,0,non,0,13,COMMUNE,35055,R53,A14,D035,UU35701,2022,2023
2021-22,Commune,Rennes,EC_ART,Écoles supérieures art et culture,PU,Établissements publics,2,Feminin,662,662,non,0,non,0,non,0,non,0,662,COMMUNE,35238,R53,A14,D035,UU35701,2021,2022
2023-24,Commune,L'Isle-d'Abeau,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,34,34,non,0,non,0,non,0,oui,9,34,COMMUNE,38193,R84,A08,D038,UU38501,2023,2024
2023-24,Commune,Vizille,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,64,64,non,0,non,0,non,0,oui,16,64,COMMUNE,38562,R84,A08,D038,UU38401,2023,2024
2023-24,Commune,Fougères,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,197,197,non,0,non,0,non,0,oui,103,197,COMMUNE,35115,R53,A14,D035,UU35401,2023,2024
2023-24,Commune,Vitré,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,20,20,non,0,non,0,non,0,oui,20,20,COMMUNE,35360,R53,A14,D035,UU35303,2023,2024
2019-20,Commune,Seyssinet-Pariset,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,59,59,non,0,non,0,non,0,non,0,59,COMMUNE,38485,R84,A08,D038,UU38701,2019,2020
2019-20,Commune,Saint-Jouan-des-Guérets,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,103,103,non,0,non,0,non,0,oui,103,103,COMMUNE,35284,R53,A14,D035,UU35104,2019,2020
2019-20,Commune,Échirolles,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,2,2,non,0,non,0,non,0,oui,2,2,COMMUNE,38151,R84,A08,D038,UU38701,2019,2020
2022-23,Commune,Saint-Malo,UNIV,Universités,PU,Établissements publics,2,Feminin,241,241,oui,197,non,0,non,0,non,0,241,COMMUNE,35288,R53,A14,D035,UU35402,2022,2023
2020-21,Commune,Vienne,UNIV,Universités,PU,Établissements publics,1,Masculin,117,117,oui,79,non,0,non,0,non,0,117,COMMUNE,38544,R84,A08,D038,UU00559,2020,2021
2020-21,Commune,Rennes,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,1,Masculin,383,383,non,0,non,0,non,0,non,0,383,COMMUNE,35238,R53,A14,D035,UU35701,2020,2021
2022-23,Commune,Chatte,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,17,17,non,0,non,0,non,0,oui,17,17,COMMUNE,38095,R84,A08,D038,UU38402,2022,2023
2023-24,Commune,Le Pont-de-Beauvoisin,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,4,4,non,0,non,0,non,0,oui,4,4,COMMUNE,38315,R84,A08,D038,UU00453,2023,2024
2023-24,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PR,Établissements privés,2,Feminin,275,275,non,0,oui,275,non,0,non,0,275,COMMUNE,35047,R53,A14,D035,UU35701,2023,2024
2023-24,Commune,Rennes,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,2,Feminin,414,414,non,0,non,0,non,0,non,0,414,COMMUNE,35238,R53,A14,D035,UU35701,2023,2024
2003-04,Commune,Vienne,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,456,0,oui,86,non,0,non,0,non,0,456,COMMUNE,38544,R84,A08,D038,UU00559,2003,2004
2003-04,Commune,Grenoble,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,5424,0,oui,734,non,0,non,0,non,0,5424,COMMUNE,38185,R84,A08,D038,UU38701,2003,2004
2003-04,Commune,Corenc,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,56,0,non,0,non,0,non,0,non,0,56,COMMUNE,38126,R84,A08,D038,UU38701,2003,2004
2004-05,Commune,Gières,UNIV,Universités,PU,Établissements publics,1,Masculin,36,0,non,0,non,0,non,0,non,0,36,COMMUNE,38179,R84,A08,D038,UU38701,2004,2005
2004-05,Commune,Plateau-des-Petites-Roches,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,6,0,non,0,non,0,non,0,non,0,6,COMMUNE,38395,R84,A08,D038,CR38395,2004,2005
2004-05,Commune,Montfort-sur-Meu,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,71,0,non,0,non,0,non,0,non,0,71,COMMUNE,35188,R53,A14,D035,UU35212,2004,2005
2004-05,Commune,Grenoble,INP,Instituts nationaux polytechniques (INP),PU,Établissements publics,2,Feminin,455,0,non,0,oui,176,non,0,non,0,455,COMMUNE,38185,R84,A08,D038,UU38701,2004,2005
2004-05,Commune,Saint-Malo,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,92,0,non,0,non,0,non,0,non,0,92,COMMUNE,35288,R53,A14,D035,UU35402,2004,2005
2007-08,Département,Isère,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,1,Masculin,444,0,non,0,non,0,non,0,non,0,444,DEPARTEMENT,D038,R84,A08,D038,,2007,2008
2002-03,Commune,Vienne,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,205,0,non,0,non,0,non,0,non,0,205,COMMUNE,38544,R84,A08,D038,UU00559,2002,2003
2002-03,Commune,Grenoble,INP,Instituts nationaux polytechniques (INP),PU,Établissements publics,2,Feminin,407,0,non,0,oui,149,non,0,non,0,407,COMMUNE,38185,R84,A08,D038,UU38701,2002,2003
2002-03,Commune,Bourgoin-Jallieu,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,9,0,non,0,non,0,non,0,non,0,9,COMMUNE,38053,R84,A08,D038,UU38501,2002,2003
2002-03,Commune,Rennes,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,789,0,non,0,non,0,non,0,non,0,789,COMMUNE,35238,R53,A14,D035,UU35701,2002,2003
2016-17,Département,Isère,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,4074,4074,non,0,non,0,non,0,oui,654,4074,DEPARTEMENT,D038,R84,A08,D038,,2016,2017
2015-16,Commune,Échirolles,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,36,36,non,0,non,0,non,0,non,0,36,COMMUNE,38151,R84,A08,D038,UU38701,2015,2016
2015-16,Commune,Bruz,STS,Sections de techniciens supérieurs (STS) et assimilés,PR,Établissements privés,2,Feminin,88,88,non,0,non,0,non,0,oui,88,88,COMMUNE,35047,R53,A14,D035,UU35701,2015,2016
2016-17,Commune,Bourgoin-Jallieu,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,29,29,non,0,non,0,non,0,oui,29,29,COMMUNE,38053,R84,A08,D038,UU38501,2016,2017
2016-17,Commune,Saint-Ismier,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,1,Masculin,41,41,non,0,non,0,non,0,oui,7,41,COMMUNE,38397,R84,A08,D038,UU38701,2016,2017
2016-17,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,1,Masculin,297,297,non,0,oui,297,non,0,non,0,297,COMMUNE,35047,R53,A14,D035,UU35701,2016,2017
2016-17,Commune,Bourgoin-Jallieu,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,2,Feminin,15,15,non,0,non,0,non,0,non,0,15,COMMUNE,38053,R84,A08,D038,UU38501,2016,2017
2008-09,Département,Isère,UNIV,Universités,PU,Établissements publics,2,Feminin,21105,0,oui,1726,oui,187,non,0,non,0,21105,DEPARTEMENT,D038,R84,A08,D038,,2008,2009
2023-24,Commune,Seyssinet-Pariset,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,16,16,non,0,non,0,non,0,non,0,16,COMMUNE,38485,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Saint-Grégoire,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,1,Masculin,38,38,non,0,non,0,non,0,oui,38,38,COMMUNE,35278,R53,A14,D035,UU35701,2023,2024
2007-08,Commune,Villefontaine,STS,Sections de techniciens supérieurs (STS) et assimilés,PU,Établissements publics,2,Feminin,106,0,non,0,non,0,non,0,non,0,106,COMMUNE,38553,R84,A08,D038,UU38404,2007,2008
2023-24,Commune,Seyssinet-Pariset,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,67,67,non,0,non,0,non,0,non,0,67,COMMUNE,38485,R84,A08,D038,UU38701,2023,2024
2007-08,Commune,Redon,EC_autres,Autres écoles de spécialités diverses,PU,Établissements publics,1,Masculin,2,0,non,0,non,0,non,0,non,0,2,COMMUNE,35236,R53,A14,D035,UU00456,2007,2008
2007-08,Commune,Rennes,EC_autres,Autres écoles de spécialités diverses,PR,Établissements privés,2,Feminin,853,0,non,0,non,0,non,0,non,0,853,COMMUNE,35238,R53,A14,D035,UU35701,2007,2008
2007-08,Commune,Rennes,EC_JUR,Écoles juridiques et administratives,PR,Établissements privés,1,Masculin,79,0,non,0,non,0,non,0,non,0,79,COMMUNE,35238,R53,A14,D035,UU35701,2007,2008
2010-11,Commune,Le Rheu,CPGE,Classes préparatoires aux grandes écoles (CPGE),PU,Établissements publics,1,Masculin,22,0,non,0,non,0,non,0,non,0,22,COMMUNE,35240,R53,A14,D035,UU35302,2010,2011
2023-24,Département,Ille-et-Vilaine,UNIV,Universités,PU,Établissements publics,2,Feminin,29490,28671,oui,874,oui,149,oui,655,non,0,28671,DEPARTEMENT,D035,R53,A14,D035,,2023,2024
2022-23,Commune,Saint-Martin-d'Hères,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,17553,17024,oui,98,non,0,oui,768,oui,2,17024,COMMUNE,38421,R84,A08,D038,UU38701,2022,2023
2022-23,Commune,Vitré,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,2,Feminin,87,87,non,0,non,0,non,0,oui,2,87,COMMUNE,35360,R53,A14,D035,UU35303,2022,2023
2023-24,Commune,Grenoble,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,265,265,non,0,non,0,non,0,non,0,265,COMMUNE,38185,R84,A08,D038,UU38701,2023,2024
2023-24,Commune,Fougères,EC_COM,"Écoles de commerce, gestion et comptabilité",PR,Établissements privés,2,Feminin,37,37,non,0,non,0,non,0,non,0,37,COMMUNE,35115,R53,A14,D035,UU35401,2023,2024
2021-22,Commune,Rennes,EC_ART,Écoles supérieures art et culture,PR,Établissements privés,1,Masculin,513,513,non,0,non,0,non,0,non,0,513,COMMUNE,35238,R53,A14,D035,UU35701,2021,2022
2021-22,Commune,Saint-Égrève,EC_PARAM,Écoles paramédicales et sociales,PU,Établissements publics,1,Masculin,26,26,non,0,non,0,non,0,non,0,26,COMMUNE,38382,R84,A08,D038,UU38701,2021,2022
2019-20,Commune,Bruz,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,124,124,non,0,oui,124,non,0,non,0,124,COMMUNE,35047,R53,A14,D035,UU35701,2019,2020
2019-20,Commune,Cesson-Sévigné,ING_autres,Autres formations d'ingénieurs,PU,Établissements publics,2,Feminin,4,4,non,0,oui,4,non,0,non,0,4,COMMUNE,35051,R53,A14,D035,UU35701,2019,2020
2021-22,Commune,Pont-de-Chéruy,TOTAL,Total des formations d'enseignement supérieur,PU,Établissements publics,1,Masculin,30,30,non,0,non,0,non,0,non,0,30,COMMUNE,38316,R84,A08,D038,UU38403,2021,2022
2021-22,Commune,Montalieu-Vercieu,TOTAL,Total des formations d'enseignement supérieur,PR,Établissements privés,2,Feminin,10,10,non,0,non,0,non,0,oui,10,10,COMMUNE,38247,R84,A08,D038,UU38202,2021,2022
2017-18,Département,Isère,EPEU,Établissements d'enseignement universitaire privés,PR,Établissements privés,1,Masculin,5,5,non,0,non,0,non,0,non,0,5,DEPARTEMENT,D038,R84,A08,D038,,2017,2018
2017-18,Département,Isère,EC_PARAM,Écoles paramédicales et sociales,PR,Établissements privés,2,Feminin,619,619,non,0,non,0,non,0,non,0,619,DEPARTEMENT,D038,R84,A08,D038,,2017,2018
2017-18,Département,Isère,CPGE,Classes préparatoires aux grandes écoles (CPGE),PR,Établissements privés,1,Masculin,27,27,non,0,non,0,non,0,non,0,27,DEPARTEMENT,D038,R84,A08,D038,,2017,2018
