code_residence,commune_residence,dep_residence,code_travail,commune_travail,dep_travail,flux,annee
11279,Pennautier,11,38421,Saint-Martin-d'Hères,38,5.23392308286941,2019
11288,Pezens,11,34172,Montpellier,34,5.04862776787622,2019
11311,Ribaute,11,34172,Montpellier,34,5.05863429646102,2019
11332,Saint-André-de-Roquelongue,11,34172,Montpellier,34,5.0,2019
11346,Saint-Jean-de-Paracol,11,34172,Montpellier,34,10.241935483871,2019
11353,Saint-Marcel-sur-Aude,11,34172,Montpellier,34,4.98743086978381,2019
11356,Saint-Martin-Lalande,11,34172,Montpellier,34,10.0090385398495,2019
11360,Saint-Nazaire-d'Aude,11,34172,Montpellier,34,5.05418458674421,2019
11366,Sainte-Valière,11,34172,Montpellier,34,5.0,2019
11369,Sallèles-d'Aude,11,34172,Montpellier,34,20.0,2019
11370,Salles-d'Aude,11,34172,Montpellier,34,15.0,2019
11379,Sigean,11,34172,Montpellier,34,5.03755624255538,2019
11379,Sigean,11,42218,Saint-Étienne,42,4.96518494746133,2019
11404,Ventenac-Cabardès,11,34172,Montpellier,34,5.0052356020943,2019
11421,Villedaigne,11,34172,Montpellier,34,5.27228814047298,2019
11429,Villemoustaussou,11,34172,Montpellier,34,10.0964978645483,2019
11430,Villeneuve-la-Comptal,11,34259,Saint-Georges-d'Orques,34,5.08524098431471,2019
11432,Villeneuve-lès-Montréal,11,34172,Montpellier,34,5.15139402215943,2019
11441,Vinassan,11,34172,Montpellier,34,4.99247766778885,2019
12042,Calmels-et-le-Viala,12,35238,Rennes,35,4.95238095238095,2019
12056,Baraqueville,12,38185,Grenoble,38,9.91526050375623,2019
12057,Cassagnes-Bégonhès,12,34172,Montpellier,34,4.9412393162394,2019
12063,La Cavalerie,12,34172,Montpellier,34,4.74667774086377,2019
12077,Cornus,12,34123,Juvignac,34,5.06166895146769,2019
12077,Cornus,12,34169,Montferrier-sur-Lez,34,4.31049526108668,2019
12077,Cornus,12,34172,Montpellier,34,18.7141768497736,2019
12084,Creissels,12,34088,Cournonterral,34,5.03530166880617,2019
12086,La Cresse,12,34172,Montpellier,34,5.0,2019
12102,Flavin,12,34172,Montpellier,34,5.28251100758872,2019
12122,Lapanouse-de-Cernon,12,34172,Montpellier,34,10.0,2019
12128,Lescure-Jaoul,12,34129,Lattes,34,5.0,2019
12139,Marnhagues-et-Latour,12,34172,Montpellier,34,5.00114847431258,2019
12145,Millau,12,34123,Juvignac,34,2.88775810001462,2019
12145,Millau,12,34172,Montpellier,34,49.9790294327185,2019
12145,Millau,12,34270,Saint-Jean-de-Védas,34,3.84994573432359,2019
12145,Millau,12,38185,Grenoble,38,3.42265773053931,2019
12145,Millau,12,42218,Saint-Étienne,42,3.28165761112265,2019
12146,Le Monastère,12,34172,Montpellier,34,4.89142510109787,2019
12153,Montjaux,12,34270,Saint-Jean-de-Védas,34,5.03440205139713,2019
12155,Fondamente,12,34172,Montpellier,34,10.0,2019
12167,Najac,12,35238,Rennes,35,5.01490704331271,2019
12168,Nant,12,34172,Montpellier,34,19.9690316043416,2019
12174,Olemps,12,34172,Montpellier,34,4.87650695394566,2019
12176,Onet-le-Château,12,34172,Montpellier,34,4.39005302470072,2019
12176,Onet-le-Château,12,35238,Rennes,35,2.68312207163814,2019
12178,Paulhe,12,34172,Montpellier,34,5.0,2019
12185,Pont-de-Salars,12,34172,Montpellier,34,5.02617080812241,2019
12187,Prades-d'Aubrac,12,42183,La Ricamarie,42,4.21316949061618,2019
12194,Quins,12,34172,Montpellier,34,4.99322384141905,2019
12202,Rodez,12,34172,Montpellier,34,20.094076599752,2019
12208,Saint-Affrique,12,34172,Montpellier,34,5.01485457397497,2019
12208,Saint-Affrique,12,34202,Pignan,34,4.97366327025179,2019
12208,Saint-Affrique,12,38524,Varces-Allières-et-Risset,38,4.89229290230038,2019
12213,Saint-Beauzély,12,34172,Montpellier,34,5.16386811812126,2019
12224,Saint Geniez d'Olt et d'Aubrac,12,34172,Montpellier,34,5.04159331136122,2019
12225,Saint-Georges-de-Luzençon,12,34057,Castelnau-le-Lez,34,4.96295317296227,2019
12225,Saint-Georges-de-Luzençon,12,34172,Montpellier,34,4.96295317296227,2019
12225,Saint-Georges-de-Luzençon,12,34270,Saint-Jean-de-Védas,34,5.19350111565058,2019
12231,Saint-Jean-du-Bruel,12,34172,Montpellier,34,15.2382412795816,2019
12236,Saint-Laurent-de-Lévézou,12,34172,Montpellier,34,5.06578947368421,2019
12240,Saint-Parthem,12,34172,Montpellier,34,5.0,2019
12243,Saint-Rome-de-Cernon,12,34172,Montpellier,34,25.5124696585274,2019
12244,Saint-Rome-de-Tarn,12,34057,Castelnau-le-Lez,34,4.96109746109749,2019
12255,Salmiech,12,34172,Montpellier,34,5.02624671916011,2019
12257,Causse-et-Diège,12,38185,Grenoble,38,5.07354303045219,2019
12264,Sébazac-Concourès,12,34270,Saint-Jean-de-Védas,34,5.0562515167107,2019
12265,Sébrazac,12,34249,Saint-Drézéry,34,4.92438563327032,2019
12270,Sévérac d'Aveyron,12,34172,Montpellier,34,4.96396371208912,2019
12274,Sylvanès,12,34172,Montpellier,34,5.04504504504505,2019
12282,Tournemire,12,34172,Montpellier,34,5.01179245283019,2019
12286,Vabres-l'Abbaye,12,34172,Montpellier,34,5.05158586056718,2019
12294,Vézins-de-Lévézou,12,34058,Castries,34,5.06515767891709,2019
13001,Aix-en-Provence,13,34057,Castelnau-le-Lez,34,2.89584883447095,2019
13001,Aix-en-Provence,13,34116,Grabels,34,3.15488467123477,2019
13001,Aix-en-Provence,13,34129,Lattes,34,4.450396612494,2019
13001,Aix-en-Provence,13,34172,Montpellier,34,46.4209627668684,2019
13001,Aix-en-Provence,13,35238,Rennes,35,2.89014617234287,2019
13001,Aix-en-Provence,13,38185,Grenoble,38,4.00311672453175,2019
13001,Aix-en-Provence,13,38421,Saint-Martin-d'Hères,38,1.01952259649151,2019
13001,Aix-en-Provence,13,42189,Roche-la-Molière,42,2.97643310088049,2019
13001,Aix-en-Provence,13,42218,Saint-Étienne,42,10.0924314098539,2019
13001,Aix-en-Provence,13,42330,Villars,42,1.00671979345283,2019
13001,Aix-en-Provence,13,76231,Elbeuf,76,6.30681124705151,2019
13002,Allauch,13,34172,Montpellier,34,1.99998901871956,2019
13002,Allauch,13,35238,Rennes,35,2.88102236350501,2019
13002,Allauch,13,38421,Saint-Martin-d'Hères,38,2.65531278312433,2019
13003,Alleins,13,34172,Montpellier,34,5.66090597635255,2019
13004,Arles,13,34057,Castelnau-le-Lez,34,1.4639223142427,2019
13004,Arles,13,34058,Castries,34,2.76102764914955,2019
13004,Arles,13,34172,Montpellier,34,52.9243848863605,2019
13004,Arles,13,34198,Pérols,34,2.84614834000491,2019
13004,Arles,13,34270,Saint-Jean-de-Védas,34,2.93195549652028,2019
13004,Arles,13,34337,Villeneuve-lès-Maguelone,34,2.72539752449153,2019
13004,Arles,13,42097,La Fouillouse,42,11.2045804820052,2019
13004,Arles,13,76540,Rouen,76,2.64278987516318,2019
13005,Aubagne,13,34172,Montpellier,34,5.92444895110732,2019
13007,Auriol,13,38185,Grenoble,38,2.8276847958927,2019
13007,Auriol,13,38421,Saint-Martin-d'Hères,38,1.08841083760571,2019
13010,Barbentane,13,34172,Montpellier,34,4.96112811782627,2019
13014,Berre-l'Étang,13,34172,Montpellier,34,3.04570652442774,2019
13014,Berre-l'Étang,13,38185,Grenoble,38,3.52224505255831,2019
13015,Bouc-Bel-Air,13,38185,Grenoble,38,2.73147564802128,2019
13017,Boulbon,13,34172,Montpellier,34,5.00696340660912,2019
13018,Cabannes,13,34172,Montpellier,34,4.93113584706544,2019
13019,Cabriès,13,34077,Clapiers,34,5.0,2019
13026,Châteauneuf-les-Martigues,13,34172,Montpellier,34,6.34625449748757,2019
13026,Châteauneuf-les-Martigues,13,35210,Pacé,35,0.982566974435185,2019
13026,Châteauneuf-les-Martigues,13,38229,Meylan,38,5.39315530144677,2019
13027,Châteaurenard,13,34172,Montpellier,34,0.949096660250876,2019
13028,La Ciotat,13,34172,Montpellier,34,3.80396418926212,2019
13028,La Ciotat,13,35238,Rennes,35,1.82470956982517,2019
13028,La Ciotat,13,38185,Grenoble,38,11.1820454727874,2019
13028,La Ciotat,13,42186,Rive-de-Gier,42,1.10374385092327,2019
13032,Éguilles,13,34172,Montpellier,34,5.13674435970863,2019
13037,La Fare-les-Oliviers,13,35238,Rennes,35,10.1884467584897,2019
13037,La Fare-les-Oliviers,13,38158,Eybens,38,5.09422337924485,2019
13038,Fontvieille,13,34172,Montpellier,34,5.0,2019
13039,Fos-sur-Mer,13,34172,Montpellier,34,4.02616926514036,2019
13041,Gardanne,13,34058,Castries,34,4.28808728912706,2019
13041,Gardanne,13,34172,Montpellier,34,2.77328962978236,2019
13044,Grans,13,34172,Montpellier,34,5.00134425766222,2019
13044,Grans,13,42218,Saint-Étienne,42,5.00134425766222,2019
13045,Graveson,13,34172,Montpellier,34,5.00206868782668,2019
13046,Gréasque,13,34172,Montpellier,34,5.0,2019
13046,Gréasque,13,38317,Le Pont-de-Claix,38,5.0,2019
13047,Istres,13,34172,Montpellier,34,6.18707944000606,2019
13047,Istres,13,42218,Saint-Étienne,42,2.64447682219646,2019
13047,Istres,13,76681,Sotteville-lès-Rouen,76,3.08409816186902,2019
13050,Lambesc,13,34172,Montpellier,34,4.94549494047958,2019
13051,Lançon-Provence,13,76451,Mont-Saint-Aignan,76,5.16065856988133,2019
13056,Martigues,13,34172,Montpellier,34,6.3345612865122,2019
13056,Martigues,13,34198,Pérols,34,0.96576691697857,2019
13056,Martigues,13,35238,Rennes,35,6.5953836858362,2019
13056,Martigues,13,38185,Grenoble,38,3.50076223557598,2019
13056,Martigues,13,42092,L'Étrat,42,0.977289886877593,2019
13056,Martigues,13,42218,Saint-Étienne,42,1.06832937469555,2019
13059,Meyrargues,13,34172,Montpellier,34,5.23112050539339,2019
13063,Miramas,13,34172,Montpellier,34,11.7325841471469,2019
13063,Miramas,13,34270,Saint-Jean-de-Védas,34,4.30505742599699,2019
13063,Miramas,13,42305,La Talaudière,42,4.29138177907237,2019
13066,Noves,13,34172,Montpellier,34,10.0338819824375,2019
13066,Noves,13,34270,Saint-Jean-de-Védas,34,5.01694099121892,2019
13066,Noves,13,34327,Vendargues,34,10.0338819824375,2019
13067,Orgon,13,34172,Montpellier,34,10.0,2019
13070,La Penne-sur-Huveaune,13,34172,Montpellier,34,5.07165827921811,2019
13071,Les Pennes-Mirabeau,13,34172,Montpellier,34,4.77350602135291,2019
13073,Peypin,13,34087,Cournonsec,34,5.0,2019
13074,Peyrolles-en-Provence,13,34172,Montpellier,34,10.2530114406113,2019
13074,Peyrolles-en-Provence,13,38185,Grenoble,38,4.65000124085562,2019
13075,Plan-de-Cuques,13,35238,Rennes,35,0.965439349714,2019
13076,Plan-d'Orgon,13,34172,Montpellier,34,5.05169047195727,2019
13077,Port-de-Bouc,13,38185,Grenoble,38,1.12130310598554,2019
13079,Puyloubier,13,34172,Montpellier,34,9.75310621456631,2019
13079,Puyloubier,13,42218,Saint-Étienne,42,5.00190257057521,2019
13081,Rognac,13,34172,Montpellier,34,5.85108574283745,2019
13082,Rognes,13,34198,Pérols,34,19.6764440488462,2019
13082,Rognes,13,35238,Rennes,35,9.83822202442308,2019
13084,La Roque-d'Anthéron,13,38185,Grenoble,38,5.0,2019
13085,Roquefort-la-Bédoule,13,42275,Saint-Priest-en-Jarez,42,5.29156691279819,2019
13089,Saint-Andiol,13,34172,Montpellier,34,4.9263839811544,2019
13092,Saint-Chamas,13,34172,Montpellier,34,10.3937663312571,2019
13097,Saint-Martin-de-Crau,13,34088,Cournonterral,34,0.777856923168208,2019
13097,Saint-Martin-de-Crau,13,34172,Montpellier,34,20.6714321065104,2019
13097,Saint-Martin-de-Crau,13,34270,Saint-Jean-de-Védas,34,3.54262116306079,2019
13097,Saint-Martin-de-Crau,13,34327,Vendargues,34,3.50569173185046,2019
13098,Saint-Mitre-les-Remparts,13,34172,Montpellier,34,4.92674435841402,2019
13100,Saint-Rémy-de-Provence,13,34172,Montpellier,34,10.2081084149145,2019
13103,Salon-de-Provence,13,34172,Montpellier,34,12.9965162355071,2019
13103,Salon-de-Provence,13,38071,Champ-sur-Drac,38,1.07367753126361,2019
13104,Sausset-les-Pins,13,34172,Montpellier,34,5.10861332499079,2019
13105,Sénas,13,34129,Lattes,34,5.0,2019
13107,Simiane-Collongue,13,38516,La Tronche,38,4.90775753408959,2019
13108,Tarascon,13,34058,Castries,34,31.71096032282,2019
13108,Tarascon,13,34172,Montpellier,34,12.1601027210222,2019
13108,Tarascon,13,38185,Grenoble,38,3.35281742501155,2019
13110,Trets,13,34172,Montpellier,34,2.56936178685481,2019
13110,Trets,13,34337,Villeneuve-lès-Maguelone,34,2.90135335440145,2019
13110,Trets,13,35238,Rennes,35,2.74451073122372,2019
13112,Velaux,13,34172,Montpellier,34,4.7919429206835,2019
13112,Velaux,13,35238,Rennes,35,4.50115206982276,2019
13112,Velaux,13,38185,Grenoble,38,4.94430907951975,2019
13113,Venelles,13,38185,Grenoble,38,5.09756007082768,2019
13117,Vitrolles,13,34172,Montpellier,34,2.95279887395302,2019
13118,Coudoux,13,35238,Rennes,35,4.79059775429385,2019
13118,Coudoux,13,38474,Sassenage,38,4.79059775429385,2019
13201,Marseille 1er Arrondissement,13,34172,Montpellier,34,5.63270209718033,2019
13201,Marseille 1er Arrondissement,13,38185,Grenoble,38,0.939324356290222,2019
13202,Marseille 2e Arrondissement,13,34172,Montpellier,34,6.634381206421,2019
13202,Marseille 2e Arrondissement,13,38185,Grenoble,38,3.36382759927474,2019
13203,Marseille 3e Arrondissement,13,34172,Montpellier,34,15.9985600296488,2019
13203,Marseille 3e Arrondissement,13,38169,Fontaine,38,1.26257095282422,2019
13203,Marseille 3e Arrondissement,13,42218,Saint-Étienne,42,1.48213187909942,2019
13204,Marseille 4e Arrondissement,13,34172,Montpellier,34,2.86436037468264,2019
13204,Marseille 4e Arrondissement,13,38185,Grenoble,38,8.01720656614618,2019
13205,Marseille 5e Arrondissement,13,34172,Montpellier,34,7.18712875358734,2019
13205,Marseille 5e Arrondissement,13,38185,Grenoble,38,6.00078335283655,2019
13205,Marseille 5e Arrondissement,13,76540,Rouen,76,5.90768003641131,2019
13206,Marseille 6e Arrondissement,13,34172,Montpellier,34,9.50843712683886,2019
13206,Marseille 6e Arrondissement,13,35051,Cesson-Sévigné,35,2.65832269410248,2019
13206,Marseille 6e Arrondissement,13,35238,Rennes,35,2.67663507947059,2019
13206,Marseille 6e Arrondissement,13,38185,Grenoble,38,5.39144882638407,2019
13207,Marseille 7e Arrondissement,13,34172,Montpellier,34,11.7922604095323,2019
13207,Marseille 7e Arrondissement,13,34270,Saint-Jean-de-Védas,34,0.975067779899333,2019
13207,Marseille 7e Arrondissement,13,38185,Grenoble,38,2.67843494914109,2019
13207,Marseille 7e Arrondissement,13,76540,Rouen,76,4.14247914231608,2019
13208,Marseille 8e Arrondissement,13,34057,Castelnau-le-Lez,34,3.27318538257416,2019
13208,Marseille 8e Arrondissement,13,34169,Montferrier-sur-Lez,34,3.2312895652882,2019
13208,Marseille 8e Arrondissement,13,34172,Montpellier,34,3.16224336161115,2019
13208,Marseille 8e Arrondissement,13,35238,Rennes,35,7.1118449111206,2019
13208,Marseille 8e Arrondissement,13,42218,Saint-Étienne,42,9.26042160685662,2019
13209,Marseille 9e Arrondissement,13,34172,Montpellier,34,20.104429050292,2019
13209,Marseille 9e Arrondissement,13,34198,Pérols,34,1.16637478399621,2019
13209,Marseille 9e Arrondissement,13,42044,Le Chambon-Feugerolles,42,4.85356914183973,2019
13210,Marseille 10e Arrondissement,13,34090,Le Crès,34,0.942445116656613,2019
13210,Marseille 10e Arrondissement,13,35238,Rennes,35,1.52018797807454,2019
13210,Marseille 10e Arrondissement,13,38185,Grenoble,38,8.82087984219477,2019
13211,Marseille 11e Arrondissement,13,34172,Montpellier,34,21.622822976688,2019
13211,Marseille 11e Arrondissement,13,38185,Grenoble,38,3.14932935565689,2019
13211,Marseille 11e Arrondissement,13,38229,Meylan,38,3.02344837728768,2019
13212,Marseille 12e Arrondissement,13,34172,Montpellier,34,5.84687829119197,2019
13212,Marseille 12e Arrondissement,13,35238,Rennes,35,1.94561732759461,2019
13212,Marseille 12e Arrondissement,13,38179,Gières,38,1.00496302668968,2019
13212,Marseille 12e Arrondissement,13,76165,Caudebec-lès-Elbeuf,76,3.62455179318042,2019
13213,Marseille 13e Arrondissement,13,34172,Montpellier,34,14.4301693487099,2019
13213,Marseille 13e Arrondissement,13,34198,Pérols,34,3.63683065959852,2019
13213,Marseille 13e Arrondissement,13,35051,Cesson-Sévigné,35,4.51762464510329,2019
13213,Marseille 13e Arrondissement,13,35238,Rennes,35,1.19488538969982,2019
13213,Marseille 13e Arrondissement,13,38185,Grenoble,38,18.3954135003435,2019
13213,Marseille 13e Arrondissement,13,38486,Seyssins,38,2.30277407145351,2019
13213,Marseille 13e Arrondissement,13,42218,Saint-Étienne,42,4.27616584930419,2019
13213,Marseille 13e Arrondissement,13,76540,Rouen,76,3.54852207405746,2019
13214,Marseille 14e Arrondissement,13,34172,Montpellier,34,4.40099380814986,2019
13214,Marseille 14e Arrondissement,13,34270,Saint-Jean-de-Védas,34,6.75467015647692,2019
13214,Marseille 14e Arrondissement,13,34337,Villeneuve-lès-Maguelone,34,1.10024845203746,2019
13214,Marseille 14e Arrondissement,13,35238,Rennes,35,5.19707879609615,2019
13214,Marseille 14e Arrondissement,13,38185,Grenoble,38,1.10024845203746,2019
13215,Marseille 15e Arrondissement,13,34022,Baillargues,34,2.53536806604613,2019
13215,Marseille 15e Arrondissement,13,34172,Montpellier,34,5.23056183814369,2019
13215,Marseille 15e Arrondissement,13,35238,Rennes,35,1.00065456623734,2019
13215,Marseille 15e Arrondissement,13,38185,Grenoble,38,6.499805832804,2019
13215,Marseille 15e Arrondissement,13,38524,Varces-Allières-et-Risset,38,6.34248330692837,2019
13216,Marseille 16e Arrondissement,13,34172,Montpellier,34,2.94742792213279,2019
13216,Marseille 16e Arrondissement,13,38421,Saint-Martin-d'Hères,38,4.99997522446943,2019
14001,Ablon,14,76540,Rouen,76,4.99752763177504,2019
14001,Ablon,14,76681,Sotteville-lès-Rouen,76,4.99752763177504,2019
14005,Valambray,14,35059,La Chapelle-des-Fougeretz,35,5.06764705882353,2019
14027,Les Monts d'Aunay,14,76540,Rouen,76,4.95611864018967,2019
14030,Authie,14,35238,Rennes,35,5.1706743255178,2019
14030,Authie,14,76540,Rouen,76,5.1706743255178,2019
14032,Les Authieux-sur-Calonne,14,76575,Saint-Étienne-du-Rouvray,76,5.0,2019
14034,Avenay,14,35238,Rennes,35,5.05740538698474,2019
14047,Bayeux,14,76322,Le Grand-Quevilly,76,3.25907437041093,2019
14047,Bayeux,14,76540,Rouen,76,3.6412472971176,2019
14054,Beaumesnil,14,35240,Le Rheu,35,4.95049504950495,2019
14060,Bénouville,14,76575,Saint-Étienne-du-Rouvray,76,5.00735654732708,2019
14060,Bénouville,14,76681,Sotteville-lès-Rouen,76,5.00735654732708,2019
14061,Souleuvre en Bocage,14,34172,Montpellier,34,4.04785941630216,2019
14061,Souleuvre en Bocage,14,76498,Le Petit-Quevilly,76,5.06536746087652,2019
14061,Souleuvre en Bocage,14,76640,Saint-Pierre-lès-Elbeuf,76,5.16583816716467,2019
14062,Bény-sur-Mer,14,76540,Rouen,76,4.98165677186369,2019
14068,Biéville-Beuville,14,35238,Rennes,35,4.87517730496444,2019
14069,Beuvillers,14,76575,Saint-Étienne-du-Rouvray,76,4.92041307241615,2019
14069,Beuvillers,14,76681,Sotteville-lès-Rouen,76,5.08411800992018,2019
14076,Blainville-sur-Orne,14,76540,Rouen,76,5.2591186861822,2019
14079,Blonville-sur-Mer,14,38158,Eybens,38,5.00760427424478,2019
14084,Bonnemaison,14,76540,Rouen,76,5.0,2019
14098,Thue et Mue,14,35238,Rennes,35,10.2373561773643,2019
14098,Thue et Mue,14,35352,Vern-sur-Seiche,35,5.45974594298527,2019
14098,Thue et Mue,14,76540,Rouen,76,5.21004390216249,2019
14101,Bretteville-sur-Odon,14,35238,Rennes,35,5.0,2019
14102,Le Breuil-en-Auge,14,76540,Rouen,76,5.10393218335003,2019
14110,Brucourt,14,76540,Rouen,76,4.95706375708568,2019
14118,Caen,14,34172,Montpellier,34,0.698583834939917,2019
14118,Caen,14,35047,Bruz,35,0.947563546006043,2019
14118,Caen,14,35051,Cesson-Sévigné,35,3.25356976321339,2019
14118,Caen,14,35055,Chantepie,35,3.27582157291589,2019
14118,Caen,14,35066,Chartres-de-Bretagne,35,2.20528659973439,2019
14118,Caen,14,35238,Rennes,35,20.6123982759201,2019
14118,Caen,14,35352,Vern-sur-Seiche,35,3.39508245601819,2019
14118,Caen,14,38185,Grenoble,38,4.98643790838722,2019
14118,Caen,14,76095,Bihorel,76,3.02787561392374,2019
14118,Caen,14,76108,Bois-Guillaume,76,5.90427532638032,2019
14118,Caen,14,76377,Isneauville,76,2.87894943604448,2019
14118,Caen,14,76410,Maromme,76,0.910118285580137,2019
14118,Caen,14,76451,Mont-Saint-Aignan,76,2.99570160863483,2019
14118,Caen,14,76475,Franqueville-Saint-Pierre,76,1.02666024614253,2019
14118,Caen,14,76497,Petit-Couronne,76,3.13665179086683,2019
14118,Caen,14,76540,Rouen,76,103.215354380411,2019
14118,Caen,14,76575,Saint-Étienne-du-Rouvray,76,2.16415037512489,2019
14118,Caen,14,76681,Sotteville-lès-Rouen,76,5.00001847704366,2019
14123,Cairon,14,34327,Vendargues,34,4.98022802312615,2019
14125,Cambes-en-Plaine,14,76451,Mont-Saint-Aignan,76,5.0,2019
14137,Carpiquet,14,35196,Mordelles,35,5.0,2019
14137,Carpiquet,14,76451,Mont-Saint-Aignan,76,5.0,2019
14137,Carpiquet,14,76540,Rouen,76,5.0,2019
14143,Caumont-sur-Aure,14,35047,Bruz,35,4.79425620929506,2019
14143,Caumont-sur-Aure,14,35238,Rennes,35,5.00244558093715,2019
14150,Cesny-les-Sources,14,76178,Cléon,76,5.2018239185188,2019
14166,Colleville-Montgomery,14,76451,Mont-Saint-Aignan,76,10.0,2019
14167,Colombelles,14,76681,Sotteville-lès-Rouen,76,5.37689389360956,2019
14174,Condé-en-Normandie,14,35047,Bruz,35,8.31385980729197,2019
14174,Condé-en-Normandie,14,38185,Grenoble,38,4.82226103546247,2019
14174,Condé-en-Normandie,14,76212,Darnétal,76,3.8509443623248,2019
14177,Coquainvilliers,14,35278,Saint-Grégoire,35,5.02369668246445,2019
14181,Cormelles-le-Royal,14,76540,Rouen,76,5.10311445757831,2019
14191,Courseulles-sur-Mer,14,76540,Rouen,76,5.08707612720551,2019
14194,Courtonne-les-Deux-Églises,14,76216,Déville-lès-Rouen,76,4.51526372921188,2019
14215,Cuverville,14,76575,Saint-Étienne-du-Rouvray,76,5.35887047244598,2019
14220,Deauville,14,76540,Rouen,76,4.90172325271457,2019
14221,Démouville,14,76540,Rouen,76,9.96153089947594,2019
14225,Dives-sur-Mer,14,76540,Rouen,76,5.0,2019
14228,Douvres-la-Délivrande,14,35032,Bourgbarré,35,4.96125214860746,2019
14228,Douvres-la-Délivrande,14,76540,Rouen,76,9.92250429721492,2019
14229,Dozulé,14,76540,Rouen,76,4.95002078074886,2019
