Code_commune_arrivee,Commune_arrivee,Code_commune_depart,Commune_depart,Flux_migrants_1an_ou_plus
35238,Rennes,44110,Nort-sur-Erdre,1.41
35238,Rennes,44111,Notre-Dame-des-Landes,4.91
35238,Rennes,44113,Nozay,4.94
35238,Rennes,44114,Orvault,4.52
35238,Rennes,44122,Petit-Mars,8.52
35238,Rennes,44129,Pontchâteau,4.04
35238,Rennes,44131,Pornic,1.54
35238,Rennes,44132,Pornichet,1.08
35238,Rennes,44139,Quilly,3.81
35238,Rennes,44143,Rezé,3.48
35238,Rennes,44149,Saffré,4.75
35238,Rennes,44153,Saint-Aubin-des-Châteaux,4.26
35238,Rennes,44154,Saint-Brevin-les-Pins,5.0
35238,Rennes,44162,Saint-Herblain,15.17
35238,Rennes,44163,Vair-sur-Loire,10.0
35238,Rennes,44165,Saint-Hilaire-de-Clisson,2.72
35238,Rennes,44168,Saint-Joachim,1.55
35238,Rennes,44169,Saint-Julien-de-Concelles,4.16
35238,Rennes,44172,Sainte-Luce-sur-Loire,9.13
35238,Rennes,44175,Saint-Lyphard,7.61
35238,Rennes,44176,Saint-Malo-de-Guersac,0.98
35238,Rennes,44178,Saint-Mars-de-Coutais,1.11
35238,Rennes,44180,Vallons-de-l'Erdre,1.26
35238,Rennes,44182,Saint-Michel-Chef-Chef,7.28
35238,Rennes,44183,Saint-Molf,1.78
35238,Rennes,44184,Saint-Nazaire,36.38
35238,Rennes,44185,Saint-Nicolas-de-Redon,5.71
35238,Rennes,44186,Sainte-Pazanne,1.25
35238,Rennes,44188,Saint-Philbert-de-Grand-Lieu,8.11
35238,Rennes,44190,Saint-Sébastien-sur-Loire,10.23
35238,Rennes,44194,Sautron,0.99
35238,Rennes,44195,Savenay,7.01
35238,Rennes,44196,Sévérac,4.59
35238,Rennes,44198,Les Sorinières,5.43
35238,Rennes,44201,Sucé-sur-Erdre,2.9
35238,Rennes,44204,Thouaré-sur-Loire,5.95
35238,Rennes,44207,Trans-sur-Erdre,0.9
35238,Rennes,44209,Treillières,5.06
35238,Rennes,44210,Trignac,1.09
35238,Rennes,44212,Vallet,1.03
35238,Rennes,44213,Loireauxence,1.2
35238,Rennes,44214,Vay,5.89
35238,Rennes,44215,Vertou,10.1
35238,Rennes,44221,La Chevallerais,5.89
35238,Rennes,45028,Beaugency,1.81
35238,Rennes,45031,Bellegarde,2.86
35238,Rennes,45043,Bou,4.86
35238,Rennes,45146,La Ferté-Saint-Aubin,1.29
35238,Rennes,45197,Marigny-les-Usages,3.66
35238,Rennes,45232,Olivet,9.13
35238,Rennes,45234,Orléans,78.25
35238,Rennes,45252,Pithiviers,1.13
35238,Rennes,45273,Saint-Denis-de-l'Hôtel,4.89
35238,Rennes,46127,Gourdon,19.02
35238,Rennes,47001,Agen,2.51
35238,Rennes,47157,Marmande,7.25
35238,Rennes,47222,La Réunion,6.91
35238,Rennes,49007,Angers,268.46
35238,Rennes,49015,Avrillé,1.63
35238,Rennes,49020,Beaucouzé,12.45
35238,Rennes,49026,Bécon-les-Granits,1.03
35238,Rennes,49035,Bouchemaine,4.15
35238,Rennes,49050,Brissac Loire Aubance,1.3
35238,Rennes,49054,Candé,5.18
35238,Rennes,49058,Les Cerqueux,2.04
35238,Rennes,49076,La Chapelle-Saint-Laud,4.16
35238,Rennes,49092,Chemillé-en-Anjou,9.79
35238,Rennes,49099,Cholet,37.91
35238,Rennes,49126,Orée d'Anjou,5.63
35238,Rennes,49135,Feneu,1.12
35238,Rennes,49140,Fontevraud-l'Abbaye,1.54
35238,Rennes,49155,Grez-Neuville,1.12
35238,Rennes,49167,Les Garennes sur Loire,4.87
35238,Rennes,49176,Le Lion-d'Angers,5.18
35238,Rennes,49180,Longué-Jumelles,4.9
35238,Rennes,49183,Val d'Erdre-Auxence,6.03
35238,Rennes,49200,Longuenée-en-Anjou,1.13
35238,Rennes,49211,Montilliers,1.03
35238,Rennes,49214,Montreuil-Juigné,6.91
35238,Rennes,49231,Nuaillé,1.4
35238,Rennes,49241,Le Plessis-Grammoire,1.13
35238,Rennes,49247,La Possonnière,1.15
35238,Rennes,49248,Ombrée d'Anjou,6.94
35238,Rennes,49267,Saint-Barthélemy-d'Anjou,2.26
35238,Rennes,49278,Sainte-Gemmes-sur-Loire,5.43
35238,Rennes,49301,Sèvremoine,6.97
35238,Rennes,49307,Loire-Authion,4.84
35238,Rennes,49328,Saumur,5.97
35238,Rennes,49343,La Tessoualle,6.0
35238,Rennes,49345,Bellevigne-en-Layon,1.52
35238,Rennes,49353,Trélazé,3.71
35238,Rennes,49367,Erdre-en-Anjou,10.0
35238,Rennes,49373,Lys-Haut-Layon,4.47
35238,Rennes,49377,Rives-du-Loir-en-Anjou,1.6
35238,Rennes,50003,Agon-Coutainville,10.13
35238,Rennes,50025,Avranches,3.64
35238,Rennes,50031,Barneville-Carteret,4.78
35238,Rennes,50041,La Hague,4.76
35238,Rennes,50059,Blosville,1.41
35238,Rennes,50066,Jullouville,4.35
35238,Rennes,50076,Bréhal,5.08
35238,Rennes,50085,Bricqueville-sur-Mer,1.2
35238,Rennes,50099,Carentan-les-Marais,9.82
35238,Rennes,50102,Carolles,5.49
35238,Rennes,50109,Cérences,8.64
35238,Rennes,50129,Cherbourg-en-Cotentin,62.19
35238,Rennes,50147,Coutances,21.48
35238,Rennes,50165,Donville-les-Bains,5.93
35238,Rennes,50168,Ducey-Les Chéris,1.16
35238,Rennes,50181,Feugères,5.65
35238,Rennes,50186,Flottemanville,1.27
35238,Rennes,50218,Granville,19.96
35238,Rennes,50239,Thèreval,5.0
35238,Rennes,50256,Isigny-le-Buat,1.55
35238,Rennes,50259,Juilley,1.11
35238,Rennes,50273,Montsenelle,9.93
35238,Rennes,50289,Marchésieux,5.79
35238,Rennes,50299,Le Mesnil,4.98
35238,Rennes,50341,Montebourg,1.27
35238,Rennes,50347,Montjoie-Saint-Martin,5.0
35238,Rennes,50349,Montmartin-sur-Mer,10.21
35238,Rennes,50350,Montpinchon,5.25
35238,Rennes,50362,Moulines,1.41
35238,Rennes,50369,Négreville,1.78
35238,Rennes,50376,Nicorps,6.07
35238,Rennes,50407,Poilley,8.29
35238,Rennes,50410,Pontorson,4.16
35238,Rennes,50429,Regnéville-sur-Mer,10.95
35238,Rennes,50435,Rocheville,1.27
35238,Rennes,50475,Saint-Georges-Montcocq,1.49
35238,Rennes,50493,Saint-Jean-des-Champs,3.55
35238,Rennes,50502,Saint-Lô,39.53
35238,Rennes,50532,Saint-Pair-sur-Mer,2.96
35238,Rennes,50541,Saint-Planchers,1.54
35238,Rennes,50543,Saint-Quentin-sur-le-Homme,5.3
35238,Rennes,50546,Bourgvallées,7.82
35238,Rennes,50569,Savigny,1.42
35238,Rennes,50612,Vains,1.37
35238,Rennes,50615,Valognes,7.79
35238,Rennes,50616,Le Val-Saint-Père,9.22
35238,Rennes,50639,Villedieu-les-Poêles-Rouffigny,10.38
35238,Rennes,50643,Virandeville,3.84
35238,Rennes,50647,Yquelon,4.84
35238,Rennes,51108,Châlons-en-Champagne,11.7
35238,Rennes,51230,Épernay,4.94
35238,Rennes,51454,Reims,22.67
35238,Rennes,52031,Autreville-sur-la-Renne,4.04
35238,Rennes,52121,Chaumont,4.29
35238,Rennes,53005,Andouillé,1.09
35238,Rennes,53008,Aron,1.41
35238,Rennes,53015,La Baconnière,3.92
35238,Rennes,53026,Beaulieu-sur-Oudon,6.46
35238,Rennes,53031,La Bigottière,1.78
35238,Rennes,53034,Bonchamp-lès-Laval,1.46
35238,Rennes,53054,Changé,4.11
35238,Rennes,53058,La Chapelle-Craonnaise,4.26
35238,Rennes,53062,Château-Gontier-sur-Mayenne,2.62
35238,Rennes,53077,Cossé-le-Vivien,6.46
35238,Rennes,53078,Coudray,1.16
35238,Rennes,53084,Craon,8.71
35238,Rennes,53096,Ernée,16.07
35238,Rennes,53097,Évron,0.91
35238,Rennes,53103,Le Genest-Saint-Isle,5.29
35238,Rennes,53119,L'Huisserie,4.38
35238,Rennes,53123,Juvigné,1.78
35238,Rennes,53130,Laval,122.9
35238,Rennes,53140,Louverné,3.56
35238,Rennes,53144,Marcillé-la-Ville,6.47
35238,Rennes,53147,Mayenne,32.07
35238,Rennes,53152,Meslay-du-Maine,1.78
35238,Rennes,53155,Montenay,10.71
35238,Rennes,53168,Nuillé-sur-Vicoin,0.97
35238,Rennes,53185,Pré-en-Pail-Saint-Samson,6.77
35238,Rennes,53191,La Roë,3.55
35238,Rennes,53192,La Rouaudière,0.96
35238,Rennes,53201,Saint-Berthevin,2.1
35238,Rennes,53210,Saint-Denis-d'Anjou,5.12
35238,Rennes,53219,Saint-Georges-Buttavent,1.72
35238,Rennes,53238,Saint-Mars-sur-la-Futaie,5.5
35238,Rennes,53245,Saint-Pierre-des-Landes,6.71
35238,Rennes,53269,Vautorte,1.72
35238,Rennes,53270,Vieuvy,1.4
35238,Rennes,53271,Villaines-la-Juhel,1.41
35238,Rennes,53273,Villiers-Charlemagne,20.0
35238,Rennes,54339,Malzéville,4.82
35238,Rennes,54395,Nancy,48.41
35238,Rennes,54403,Norroy-lès-Pont-à-Mousson,0.98
35238,Rennes,54431,Pont-à-Mousson,4.97
35238,Rennes,54528,Toul,3.41
35238,Rennes,54547,Vandœuvre-lès-Nancy,1.41
35238,Rennes,55154,Dieue-sur-Meuse,7.61
35238,Rennes,55532,Vaubecourt,1.41
35238,Rennes,56001,Allaire,5.64
35238,Rennes,56002,Ambon,1.41
35238,Rennes,56003,Arradon,6.03
35238,Rennes,56006,Augan,6.51
35238,Rennes,56007,Auray,40.49
35238,Rennes,56008,Baden,10.73
35238,Rennes,56010,Baud,19.41
35238,Rennes,56011,Béganne,3.87
35238,Rennes,56012,Beignon,6.31
35238,Rennes,56013,Belz,13.08
35238,Rennes,56014,Berné,4.93
35238,Rennes,56015,Berric,5.0
35238,Rennes,56017,Bignan,2.95
35238,Rennes,56020,Bohal,1.78
35238,Rennes,56022,Brandivy,5.79
35238,Rennes,56023,Brech,6.79
35238,Rennes,56033,Carentoir,2.17
35238,Rennes,56034,Carnac,4.66
35238,Rennes,56036,Caudan,14.43
35238,Rennes,56040,Cléguer,1.25
35238,Rennes,56041,Cléguérec,1.08
35238,Rennes,56042,Colpo,2.42
35238,Rennes,56045,Le Cours,1.46
35238,Rennes,56046,Crach,4.47
35238,Rennes,56048,Le Croisty,9.98
35238,Rennes,56052,Damgan,7.12
35238,Rennes,56053,Elven,10.72
35238,Rennes,56054,Erdeven,6.12
35238,Rennes,56055,Étel,5.49
35238,Rennes,56061,La Gacilly,6.86
35238,Rennes,56063,Gestel,7.6
35238,Rennes,56066,Gourin,2.98
35238,Rennes,56067,Grand-Champ,13.29
35238,Rennes,56070,Guégon,1.01
35238,Rennes,56074,Guénin,6.12
35238,Rennes,56075,Guer,66.37
35238,Rennes,56078,Guidel,7.38
35238,Rennes,56079,Guillac,2.4
35238,Rennes,56080,Guilliers,1.15
35238,Rennes,56082,Helléan,1.11
35238,Rennes,56083,Hennebont,32.01
35238,Rennes,56089,Inguiniel,4.16
35238,Rennes,56090,Inzinzac-Lochrist,5.4
35238,Rennes,56091,Josselin,2.14
35238,Rennes,56092,Kerfourn,1.2
35238,Rennes,56094,Kervignac,13.79
35238,Rennes,56096,Landaul,3.71
35238,Rennes,56097,Landévant,7.13
35238,Rennes,56098,Lanester,16.43
35238,Rennes,56099,Langoëlan,1.03
35238,Rennes,56101,Languidic,5.8
35238,Rennes,56102,Forges de Lanouée,4.62
35238,Rennes,56106,Larmor-Baden,8.72
35238,Rennes,56108,Larré,5.43
35238,Rennes,56109,Lauzach,4.08
35238,Rennes,56111,Limerzel,6.34
35238,Rennes,56114,Locmaria,4.26
35238,Rennes,56116,Locmariaquer,1.02
35238,Rennes,56117,Locminé,2.54
35238,Rennes,56118,Locmiquélic,4.93
35238,Rennes,56119,Locoal-Mendon,10.42
35238,Rennes,56121,Lorient,216.7
35238,Rennes,56122,Loyat,6.36
35238,Rennes,56123,Malansac,4.03
35238,Rennes,56124,Malestroit,4.72
35238,Rennes,56127,Mauron,5.17
35238,Rennes,56129,Ménéac,4.56
35238,Rennes,56130,Merlevenez,1.28
35238,Rennes,56134,Mohon,3.86
35238,Rennes,56143,Muzillac,17.47
35238,Rennes,56147,Nivillac,10.52
35238,Rennes,56152,Le Palais,8.85
35238,Rennes,56153,Péaule,4.24
35238,Rennes,56154,Peillac,11.87
35238,Rennes,56155,Pénestin,2.19
35238,Rennes,56157,Plaudren,6.6
35238,Rennes,56158,Plescop,13.38
35238,Rennes,56159,Pleucadeuc,1.11
35238,Rennes,56161,Ploemel,0.99
35238,Rennes,56162,Ploemeur,20.94
35238,Rennes,56163,Ploërdut,4.61
35238,Rennes,56165,Ploërmel,32.66
35238,Rennes,56167,Plougoumelen,3.62
35238,Rennes,56168,Plouharnel,6.82
35238,Rennes,56169,Plouhinec,4.94
35238,Rennes,56171,Pluherlin,5.34
35238,Rennes,56172,Plumelec,1.13
35238,Rennes,56174,Plumelin,2.54
35238,Rennes,56175,Plumergat,4.54
35238,Rennes,56176,Pluneret,1.2
35238,Rennes,56177,Pluvigner,18.94
35238,Rennes,56178,Pontivy,72.46
35238,Rennes,56179,Pont-Scorff,2.4
35238,Rennes,56180,Porcaro,3.68
35238,Rennes,56184,Questembert,8.27
35238,Rennes,56185,Quéven,8.21
35238,Rennes,56186,Quiberon,6.15
35238,Rennes,56193,Riantec,7.27
35238,Rennes,56197,Val d'Oust,5.0
35238,Rennes,56198,Rohan,6.24
35238,Rennes,56200,Ruffiac,1.09
35238,Rennes,56202,Saint-Abraham,4.97
35238,Rennes,56203,Saint-Aignan,1.42
35238,Rennes,56204,Saint-Allouestre,1.55
35238,Rennes,56206,Saint-Avé,18.23
35238,Rennes,56207,Saint-Barthélemy,4.26
35238,Rennes,56213,Saint-Gérand-Croixanvec,0.93
35238,Rennes,56215,Saint-Gonnery,3.46
35238,Rennes,56218,Saint-Gravé,3.71
35238,Rennes,56220,Sainte-Hélène,4.93
35238,Rennes,56222,Saint-Jean-Brévelay,16.3
35238,Rennes,56223,Saint-Jean-la-Poterie,5.97
35238,Rennes,56226,Saint-Malo-de-Beignon,3.4
35238,Rennes,56228,Saint-Marcel,4.97
35238,Rennes,56231,Saint-Nolff,7.63
35238,Rennes,56232,Saint-Perreux,6.31
35238,Rennes,56239,Saint-Vincent-sur-Oust,3.5
35238,Rennes,56240,Sarzeau,7.79
35238,Rennes,56243,Séné,19.95
35238,Rennes,56244,Sérent,14.8
35238,Rennes,56247,Sulniac,23.3
35238,Rennes,56248,Surzur,5.3
35238,Rennes,56249,Taupont,9.21
35238,Rennes,56250,Théhillac,3.65
35238,Rennes,56251,Theix-Noyalo,4.86
35238,Rennes,56252,Le Tour-du-Parc,3.08
35238,Rennes,56255,Treffléan,4.88
35238,Rennes,56257,La Trinité-Porhoët,5.65
35238,Rennes,56258,La Trinité-sur-Mer,4.82
35238,Rennes,56260,Vannes,291.1
35238,Rennes,56262,Le Bono,5.4
35238,Rennes,56263,Sainte-Anne-d'Auray,1.09
35238,Rennes,57014,Altrippe,2.55
35238,Rennes,57123,Carling,1.55
35238,Rennes,57206,Fameck,5.1
35238,Rennes,57463,Metz,19.49
35238,Rennes,57465,Metzervisse,1.76
35238,Rennes,57548,Pontoy,4.61
35238,Rennes,57553,Pournoy-la-Chétive,2.95
35238,Rennes,57556,Puttelange-aux-Lacs,4.88
35238,Rennes,57647,Serémange-Erzange,3.71
35238,Rennes,57672,Thionville,5.82
35238,Rennes,58086,Cosne-Cours-sur-Loire,1.3
35238,Rennes,59009,Villeneuve-d'Ascq,8.86
35238,Rennes,59026,Aubigny-au-Bac,1.0
35238,Rennes,59032,Aulnoy-lez-Valenciennes,2.4
35238,Rennes,59042,Bachy,4.89
35238,Rennes,59051,La Bassée,1.61
35238,Rennes,59152,Comines,4.78
35238,Rennes,59163,Croix,3.6
35238,Rennes,59178,Douai,6.46
35238,Rennes,59183,Dunkerque,20.76
35238,Rennes,59295,Hazebrouck,2.5
35238,Rennes,59350,Lille,172.06
35238,Rennes,59360,Loos,12.48
35238,Rennes,59368,La Madeleine,6.42
35238,Rennes,59378,Marcq-en-Barœul,3.47
35238,Rennes,59400,Merville,5.34
35238,Rennes,59410,Mons-en-Barœul,4.86
35238,Rennes,59507,Ronchin,5.47
35238,Rennes,59512,Roubaix,3.66
35238,Rennes,59526,Saint-Amand-les-Eaux,1.13
35238,Rennes,59586,Templeuve-en-Pévèle,1.54
35238,Rennes,59606,Valenciennes,16.41
35238,Rennes,59636,Wambrechies,4.12
35238,Rennes,60057,Beauvais,18.64
35238,Rennes,60078,Blincourt,3.61
35238,Rennes,60124,Candor,1.03
35238,Rennes,60141,Chantilly,22.43
35238,Rennes,60159,Compiègne,3.82
35238,Rennes,60175,Creil,5.13
35238,Rennes,60282,Gouvieux,4.2
35238,Rennes,60341,Lagny-le-Sec,4.88
35238,Rennes,60346,Lamorlaye,1.41
35238,Rennes,60463,Nogent-sur-Oise,5.0
35238,Rennes,60578,Saintines,5.0
35238,Rennes,60616,Sérifontaine,1.6
35238,Rennes,61001,Alençon,16.59
35238,Rennes,61006,Argentan,1.26
35238,Rennes,61038,Bellême,5.61
35238,Rennes,61075,Ceaucé,4.57
35238,Rennes,61091,Champsecret,4.46
35238,Rennes,61102,Le Châtellier,5.0
35238,Rennes,61111,Colombiers,4.91
35238,Rennes,61124,La Coulonche,4.86
35238,Rennes,61145,Domfront en Poiraie,1.6
35238,Rennes,61148,Durcet,5.06
35238,Rennes,61168,La Ferté Macé,4.97
35238,Rennes,61169,Flers,24.62
35238,Rennes,61217,La Lande-de-Lougé,1.03
35238,Rennes,61218,La Lande-Patry,5.62
35238,Rennes,61240,Macé,3.69
35238,Rennes,61293,Mortagne-au-Perche,5.0
35238,Rennes,61369,Saint-Bômer-les-Forges,5.0
35238,Rennes,61391,Saint-Georges-des-Groseillers,14.98
35238,Rennes,61407,Sainte-Honorine-la-Chardonne,1.78
35238,Rennes,61432,Saint-Michel-Tubœuf,4.08
35238,Rennes,62160,Boulogne-sur-Mer,10.37
35238,Rennes,62193,Calais,5.0
35238,Rennes,62203,Campagne-lès-Guines,3.68
35238,Rennes,62264,Dannes,3.71
35238,Rennes,62427,Hénin-Beaumont,5.06
35238,Rennes,62567,Mentque-Nortbécourt,5.57
35238,Rennes,62624,Noyelles-Godault,1.16
35238,Rennes,62735,Sailly-Labourse,1.41
35238,Rennes,62744,Sainte-Catherine,0.96
35238,Rennes,62765,Saint-Omer,3.9
35238,Rennes,62893,Wimereux,7.51
35238,Rennes,63003,Ambert,2.52
35238,Rennes,63014,Aubière,1.03
35238,Rennes,63080,Champeix,8.31
35238,Rennes,63113,Clermont-Ferrand,43.79
35238,Rennes,63193,Lempdes,5.06
35238,Rennes,63396,Saint-Saturnin,3.7
35238,Rennes,64024,Anglet,1.01
35238,Rennes,64122,Biarritz,3.62
35238,Rennes,64147,Briscous,1.55
35238,Rennes,64273,Irissarry,4.14
35238,Rennes,64335,Lescar,1.41
35238,Rennes,64445,Pau,15.34
35238,Rennes,64511,Sauvagnon,1.56
35238,Rennes,65056,Ayzac-Ost,1.78
35238,Rennes,65192,Gavarnie-Gèdre,1.72
35238,Rennes,65440,Tarbes,19.86
35238,Rennes,66041,Cases-de-Pène,1.6
35238,Rennes,66136,Perpignan,28.09
35238,Rennes,66148,Port-Vendres,6.93
35238,Rennes,67023,Batzendorf,1.02
35238,Rennes,67216,Huttenheim,1.41
35238,Rennes,67218,Illkirch-Graffenstaden,1.47
35238,Rennes,67261,Lauterbourg,5.06
35238,Rennes,67309,Mundolsheim,1.55
35238,Rennes,67365,Ostwald,17.12
35238,Rennes,67447,Schiltigheim,3.69
35238,Rennes,67471,Souffelweyersheim,1.16
35238,Rennes,67482,Strasbourg,105.5
35238,Rennes,67525,Westhoffen,2.25
35238,Rennes,67536,Windstein,3.99
35238,Rennes,68041,Blodelsheim,1.78
35238,Rennes,68066,Colmar,5.76
35238,Rennes,68189,Logelheim,1.2
35238,Rennes,68224,Mulhouse,0.98
35238,Rennes,68280,Rodern,1.41
35238,Rennes,68300,Sausheim,4.07
35238,Rennes,68352,Volgelsheim,1.57
35238,Rennes,69029,Bron,3.93
35238,Rennes,69034,Caluire-et-Cuire,4.88
35238,Rennes,69063,Collonges-au-Mont-d'Or,5.64
35238,Rennes,69081,Écully,5.93
35238,Rennes,69091,Givors,2.83
35238,Rennes,69149,Oullins-Pierre-Bénite,5.2
35238,Rennes,69189,Sainte-Colombe,1.15
35238,Rennes,69205,Saint-Genis-les-Ollières,1.02
35238,Rennes,69244,Tassin-la-Demi-Lune,1.54
35238,Rennes,69266,Villeurbanne,33.2
35238,Rennes,69268,Vourles,1.13
35238,Rennes,69282,Meyzieu,16.98
35238,Rennes,69381,Lyon 1er Arrondissement,4.99
35238,Rennes,69382,Lyon 2e Arrondissement,13.49
35238,Rennes,69383,Lyon 3e Arrondissement,59.09
35238,Rennes,69384,Lyon 4e Arrondissement,7.96
35238,Rennes,69385,Lyon 5e Arrondissement,7.56
35238,Rennes,69386,Lyon 6e Arrondissement,1.3
35238,Rennes,69387,Lyon 7e Arrondissement,39.14
35238,Rennes,69388,Lyon 8e Arrondissement,22.26
35238,Rennes,69389,Lyon 9e Arrondissement,13.87
35238,Rennes,71076,Chalon-sur-Saône,4.56
35238,Rennes,71153,Le Creusot,5.2
35238,Rennes,71275,Marcigny,1.6
35238,Rennes,71433,Saint-Julien-de-Civry,4.83
35238,Rennes,72003,Allonnes,34.89
35238,Rennes,72008,Arnage,6.04
35238,Rennes,72031,Beillé,1.09
35238,Rennes,72046,Le Breil-sur-Mérize,3.84
35238,Rennes,72048,Briosne-lès-Sables,3.98
35238,Rennes,72065,La Chapelle-Saint-Aubin,1.02
35238,Rennes,72096,Coulans-sur-Gée,5.78
35238,Rennes,72105,Courgenard,1.41
35238,Rennes,72124,Écommoy,0.99
35238,Rennes,72132,La Ferté-Bernard,11.38
35238,Rennes,72133,Fillé,3.73
35238,Rennes,72147,La Guierche,6.98
35238,Rennes,72154,La Flèche,11.24
35238,Rennes,72181,Le Mans,214.03
35238,Rennes,72189,Marolles-les-Braults,0.99
35238,Rennes,72196,Mézières-sur-Ponthouin,1.13
35238,Rennes,72226,Oizé,4.26
35238,Rennes,72228,Parcé-sur-Sarthe,5.49
35238,Rennes,72232,Notre-Dame-du-Pé,3.84
35238,Rennes,72264,Sablé-sur-Sarthe,15.04
35238,Rennes,72276,Saint-Cosme-en-Vairais,5.0
35238,Rennes,72294,Saint-Léonard-des-Bois,1.12
35238,Rennes,72344,Spay,1.52
35238,Rennes,72346,La Suze-sur-Sarthe,4.89
35238,Rennes,72363,Tuffé Val de la Chéronne,1.16
35238,Rennes,73034,Beaufort,4.48
35238,Rennes,73064,Challes-les-Eaux,1.28
35238,Rennes,73065,Chambéry,2.82
35238,Rennes,73304,Val-d'Isère,5.84
35238,Rennes,74010,Annecy,22.26
35238,Rennes,74012,Annemasse,3.11
35238,Rennes,74056,Chamonix-Mont-Blanc,1.52
35238,Rennes,74067,Chavanod,1.55
35238,Rennes,74218,Publier,12.23
35238,Rennes,74303,Villaz,5.18
35238,Rennes,75101,Paris 1er Arrondissement,6.47
35238,Rennes,75102,Paris 2e Arrondissement,5.25
35238,Rennes,75103,Paris 3e Arrondissement,25.13
35238,Rennes,75104,Paris 4e Arrondissement,9.9
35238,Rennes,75105,Paris 5e Arrondissement,39.31
35238,Rennes,75106,Paris 6e Arrondissement,16.76
35238,Rennes,75107,Paris 7e Arrondissement,9.58
35238,Rennes,75108,Paris 8e Arrondissement,35.29
35238,Rennes,75109,Paris 9e Arrondissement,56.54
35238,Rennes,75110,Paris 10e Arrondissement,62.78
35238,Rennes,75111,Paris 11e Arrondissement,142.34
35238,Rennes,75112,Paris 12e Arrondissement,86.04
35238,Rennes,75113,Paris 13e Arrondissement,59.72
35238,Rennes,75114,Paris 14e Arrondissement,84.99
35238,Rennes,75115,Paris 15e Arrondissement,190.92
35238,Rennes,75116,Paris 16e Arrondissement,42.1
35238,Rennes,75117,Paris 17e Arrondissement,133.44
35238,Rennes,75118,Paris 18e Arrondissement,103.86
35238,Rennes,75119,Paris 19e Arrondissement,56.36
35238,Rennes,75120,Paris 20e Arrondissement,76.02
35238,Rennes,76051,Bacqueville-en-Caux,1.67
35238,Rennes,76108,Bois-Guillaume,2.48
35238,Rennes,76114,Bolbec,4.97
35238,Rennes,76164,Rives-en-Seine,1.46
35238,Rennes,76178,Cléon,4.43
35238,Rennes,76212,Darnétal,4.26
35238,Rennes,76217,Dieppe,5.63
35238,Rennes,76238,Épouville,5.51
35238,Rennes,76250,Étainhus,2.26
35238,Rennes,76259,Fécamp,3.8
35238,Rennes,76272,Fontaine-le-Dun,1.12
35238,Rennes,76322,Le Grand-Quevilly,1.3
35238,Rennes,76351,Le Havre,29.26
35238,Rennes,76366,Le Houlme,1.2
35238,Rennes,76447,Montivilliers,2.12
35238,Rennes,76451,Mont-Saint-Aignan,9.02
35238,Rennes,76470,Normanville,0.96
35238,Rennes,76476,Port-Jérôme-sur-Seine,7.48
35238,Rennes,76477,Notre-Dame-du-Bec,1.12
35238,Rennes,76498,Le Petit-Quevilly,2.04
35238,Rennes,76540,Rouen,59.92
35238,Rennes,76548,Ry,1.59
35238,Rennes,76575,Saint-Étienne-du-Rouvray,1.24
35238,Rennes,76614,Saint-Martin-de-Boscherville,1.13
35238,Rennes,76615,Saint-Martin-du-Bec,1.51
35238,Rennes,77018,Bailly-Romainvilliers,5.01
35238,Rennes,77053,Brie-Comte-Robert,5.16
35238,Rennes,77058,Bussy-Saint-Georges,5.35
35238,Rennes,77067,Cesson,5.64
35238,Rennes,77083,Champs-sur-Marne,2.66
35238,Rennes,77111,Chessy,5.74
35238,Rennes,77116,Choisy-en-Brie,1.13
35238,Rennes,77122,Combs-la-Ville,1.11
35238,Rennes,77138,Courtomer,3.25
35238,Rennes,77171,Esbly,1.16
35238,Rennes,77183,La Ferté-sous-Jouarre,5.2
35238,Rennes,77186,Fontainebleau,11.55
35238,Rennes,77258,Lognes,1.41
35238,Rennes,77275,Les Marêts,4.82
35238,Rennes,77288,Melun,11.89
35238,Rennes,77303,Montdauphin,1.13
35238,Rennes,77317,Mormant,0.98
35238,Rennes,77350,Ozoir-la-Ferrière,1.41
35238,Rennes,77365,Le Plessis-Feu-Aussoux,4.15
35238,Rennes,77379,Provins,5.73
35238,Rennes,77425,Saint-Martin-en-Bière,1.41
35238,Rennes,77445,Savigny-le-Temple,3.43
35238,Rennes,77468,Torcy,4.56
35238,Rennes,77479,Vaires-sur-Marne,16.89
35238,Rennes,77495,Vert-Saint-Denis,0.99
35238,Rennes,78005,Achères,2.28
35238,Rennes,78010,Les Alluets-le-Roi,9.56
35238,Rennes,78126,La Celle-Saint-Cloud,13.91
35238,Rennes,78147,Chaufour-lès-Bonnières,3.84
35238,Rennes,78158,Le Chesnay-Rocquencourt,2.24
35238,Rennes,78172,Conflans-Sainte-Honorine,13.49
35238,Rennes,78190,Croissy-sur-Seine,2.16
35238,Rennes,78208,Élancourt,0.99
35238,Rennes,78239,Follainville-Dennemont,3.79
35238,Rennes,78278,Goupillières,4.22
35238,Rennes,78297,Guyancourt,14.59
35238,Rennes,78311,Houilles,5.61
35238,Rennes,78327,Juziers,3.83
35238,Rennes,78343,Les Loges-en-Josas,4.82
35238,Rennes,78358,Maisons-Laffitte,9.22
35238,Rennes,78364,Marcq,4.22
35238,Rennes,78372,Marly-le-Roi,2.79
35238,Rennes,78382,Maurecourt,2.05
35238,Rennes,78402,Mézières-sur-Seine,1.52
35238,Rennes,78418,Montesson,2.16
35238,Rennes,78423,Montigny-le-Bretonneux,1.25
