code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
38185,Grenoble,38,06004,Antibes,06,39.695468179683,2019
38229,Meylan,38,06004,Antibes,06,1.02826392513934,2019
42099,Fraisses,42,06004,Antibes,06,3.10059781046015,2019
42218,Saint-Étienne,42,06004,Antibes,06,3.09421607021518,2019
42223,Saint-Genest-Lerpt,42,06004,Antibes,06,8.67882665568291,2019
42275,Saint-Priest-en-Jarez,42,06004,Antibes,06,2.97853983228909,2019
76540,Rouen,76,06004,Antibes,06,3.86031487538907,2019
38562,Vizille,38,06007,Auribeau-sur-Siagne,06,5.04198993534094,2019
35281,Saint-Jacques-de-la-Lande,35,06012,Beausoleil,06,5.79561180633587,2019
38179,Gières,38,06012,Beausoleil,06,2.93045155103667,2019
42218,Saint-Étienne,42,06018,Biot,06,4.43167746725071,2019
34172,Montpellier,34,06027,Cagnes-sur-Mer,06,15.1135340925776,2019
38185,Grenoble,38,06027,Cagnes-sur-Mer,06,10.1225789520345,2019
38200,Jarrie,38,06027,Cagnes-sur-Mer,06,2.86038522758847,2019
76540,Rouen,76,06027,Cagnes-sur-Mer,06,3.08200368924254,2019
34057,Castelnau-le-Lez,34,06029,Cannes,06,12.7653068569791,2019
34172,Montpellier,34,06029,Cannes,06,13.9886338445102,2019
35238,Rennes,35,06029,Cannes,06,0.962872437300661,2019
38170,Fontanil-Cornillon,38,06029,Cannes,06,1.33060691371176,2019
38185,Grenoble,38,06029,Cannes,06,28.1180747234717,2019
38485,Seyssinet-Pariset,38,06029,Cannes,06,15.0506852145401,2019
42218,Saint-Étienne,42,06029,Cannes,06,16.439243356841,2019
76157,Canteleu,76,06029,Cannes,06,2.88958435911482,2019
76540,Rouen,76,06029,Cannes,06,9.41514780587802,2019
34090,Le Crès,34,06030,Le Cannet,06,3.40720035663918,2019
34172,Montpellier,34,06030,Le Cannet,06,9.08060592457499,2019
35238,Rennes,35,06030,Le Cannet,06,0.947465674029044,2019
38185,Grenoble,38,06030,Le Cannet,06,3.02417889945995,2019
42207,Saint-Chamond,42,06030,Le Cannet,06,2.60417501999682,2019
42218,Saint-Étienne,42,06030,Le Cannet,06,4.09064347991057,2019
76575,Saint-Étienne-du-Rouvray,76,06030,Le Cannet,06,1.33281685105711,2019
42218,Saint-Étienne,42,06033,Carros,06,1.04942648544253,2019
34172,Montpellier,34,06054,Drap,06,5.63000954975403,2019
34172,Montpellier,34,06064,Gattières,06,4.96198000082491,2019
38185,Grenoble,38,06064,Gattières,06,9.68231243562465,2019
34259,Saint-Georges-d'Orques,34,06066,Gilette,06,15.0334024388285,2019
34172,Montpellier,34,06069,Grasse,06,8.36066437122258,2019
35238,Rennes,35,06069,Grasse,06,13.8489158974994,2019
38185,Grenoble,38,06069,Grasse,06,2.52270168649368,2019
38524,Varces-Allières-et-Risset,38,06069,Grasse,06,5.04540337298737,2019
42218,Saint-Étienne,42,06069,Grasse,06,12.3445477917328,2019
76377,Isneauville,76,06069,Grasse,06,5.98213933560547,2019
76540,Rouen,76,06069,Grasse,06,2.24338208399868,2019
76709,Le Trait,76,06069,Grasse,06,10.9776046086217,2019
34172,Montpellier,34,06079,Mandelieu-la-Napoule,06,9.08651787261013,2019
35238,Rennes,35,06079,Mandelieu-la-Napoule,06,0.998596779306465,2019
38111,Claix,38,06079,Mandelieu-la-Napoule,06,2.1178841650419,2019
38185,Grenoble,38,06079,Mandelieu-la-Napoule,06,1.05894208252095,2019
42218,Saint-Étienne,42,06079,Mandelieu-la-Napoule,06,2.99379619682187,2019
76540,Rouen,76,06079,Mandelieu-la-Napoule,06,9.11857062643878,2019
34169,Montferrier-sur-Lez,34,06083,Menton,06,7.67865176283864,2019
34172,Montpellier,34,06083,Menton,06,27.1696821871004,2019
34270,Saint-Jean-de-Védas,34,06083,Menton,06,8.36471403614483,2019
35047,Bruz,35,06083,Menton,06,1.02693835757302,2019
38150,Domène,38,06083,Menton,06,7.89588156482878,2019
38185,Grenoble,38,06083,Menton,06,20.1352493846988,2019
38229,Meylan,38,06083,Menton,06,3.88701658424183,2019
42218,Saint-Étienne,42,06083,Menton,06,1.06954835115457,2019
34172,Montpellier,34,06084,Mouans-Sartoux,06,2.6103230684292,2019
38516,La Tronche,38,06084,Mouans-Sartoux,06,2.6103230684292,2019
42095,Firminy,42,06084,Mouans-Sartoux,06,2.72329687235342,2019
34172,Montpellier,34,06085,Mougins,06,15.6574427952425,2019
38179,Gières,38,06085,Mougins,06,3.19983123877211,2019
38185,Grenoble,38,06085,Mougins,06,3.0804595468759,2019
42218,Saint-Étienne,42,06085,Mougins,06,7.26644707014461,2019
34057,Castelnau-le-Lez,34,06088,Nice,06,3.24811737980124,2019
34077,Clapiers,34,06088,Nice,06,2.91496894743399,2019
34172,Montpellier,34,06088,Nice,06,91.7374877411931,2019
34295,Saussan,34,06088,Nice,06,8.68696139197659,2019
35001,Acigné,35,06088,Nice,06,0.95330670741168,2019
35047,Bruz,35,06088,Nice,06,3.15863897775579,2019
35139,Laillé,35,06088,Nice,06,11.5502729073313,2019
35206,Noyal-Châtillon-sur-Seiche,35,06088,Nice,06,22.3522913668936,2019
35238,Rennes,35,06088,Nice,06,16.0688178948258,2019
35281,Saint-Jacques-de-la-Lande,35,06088,Nice,06,7.23445019566488,2019
38151,Échirolles,38,06088,Nice,06,5.08832432568849,2019
38169,Fontaine,38,06088,Nice,06,6.53749870025683,2019
38170,Fontanil-Cornillon,38,06088,Nice,06,2.00559393625415,2019
38185,Grenoble,38,06088,Nice,06,36.5148382854391,2019
38317,Le Pont-de-Claix,38,06088,Nice,06,3.02590443693191,2019
38421,Saint-Martin-d'Hères,38,06088,Nice,06,11.7843003921551,2019
42218,Saint-Étienne,42,06088,Nice,06,27.3905457060038,2019
42222,Saint-Galmier,42,06088,Nice,06,3.02347770984798,2019
76088,Berville-sur-Seine,76,06088,Nice,06,5.59229219253494,2019
76108,Bois-Guillaume,76,06088,Nice,06,2.72241012558012,2019
76540,Rouen,76,06088,Nice,06,30.3861572670912,2019
76575,Saint-Étienne-du-Rouvray,76,06088,Nice,06,1.00279696812707,2019
38474,Sassenage,38,06089,Opio,06,20.0,2019
34217,Prades-le-Lez,34,06090,Pégomas,06,14.7739871800713,2019
35238,Rennes,35,06095,Peymeinade,06,4.98842592592593,2019
38169,Fontaine,38,06099,Puget-Théniers,06,5.0,2019
38169,Fontaine,38,06104,Roquebrune-Cap-Martin,06,5.42570898052597,2019
38179,Gières,38,06104,Roquebrune-Cap-Martin,06,2.83101793121704,2019
76108,Bois-Guillaume,76,06108,La Roquette-sur-Siagne,06,29.1696344505255,2019
34172,Montpellier,34,06112,Le Rouret,06,5.09616131588411,2019
34172,Montpellier,34,06113,Sainte-Agnès,06,5.1368500935153,2019
34172,Montpellier,34,06118,Saint-Cézaire-sur-Siagne,06,5.0,2019
34129,Lattes,34,06123,Saint-Laurent-du-Var,06,2.48006219620121,2019
34172,Montpellier,34,06123,Saint-Laurent-du-Var,06,2.99090330074096,2019
34198,Pérols,34,06123,Saint-Laurent-du-Var,06,5.99811626645916,2019
34270,Saint-Jean-de-Védas,34,06123,Saint-Laurent-du-Var,06,2.73760827629233,2019
34337,Villeneuve-lès-Maguelone,34,06123,Saint-Laurent-du-Var,06,0.963017502030289,2019
35238,Rennes,35,06123,Saint-Laurent-du-Var,06,2.89595686457969,2019
34202,Pignan,34,06149,La Trinité,06,3.18235508127064,2019
34172,Montpellier,34,06152,Valbonne,06,11.8009503202069,2019
35240,Le Rheu,35,06152,Valbonne,06,3.2429609851461,2019
38185,Grenoble,38,06152,Valbonne,06,2.82395302197711,2019
38382,Saint-Égrève,38,06152,Valbonne,06,2.15962306145475,2019
38421,Saint-Martin-d'Hères,38,06152,Valbonne,06,2.96957118047668,2019
42222,Saint-Galmier,42,06152,Valbonne,06,1.1723615918507,2019
34123,Juvignac,34,06155,Vallauris,06,0.986727078939533,2019
34172,Montpellier,34,06155,Vallauris,06,8.72632641872042,2019
38151,Échirolles,38,06155,Vallauris,06,1.04354316372475,2019
