metropole,code_commune,nom_commune,annee,indicateur_occupation,valeur
Montpellier,34198,Pérols,2022,SEV_OVER_OCC,10.01949
Rouen,76451,Mont-Saint-Aignan,2022,SEV_UNDER_OCC,1751.73022
Grenoble,38151,Échirolles,2022,SEV_OVER_OCC,112.959
Rouen,76165,Caudebec-lès-Elbeuf,2022,MOD_OVER_OCC,298.04684
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2022,SEV_OVER_OCC,0.0
Grenoble,38486,Seyssins,2022,MOD_UNDER_OCC,680.26238
Rouen,76157,Canteleu,2022,VSEV_UNDER_OCC,1081.62258
Rouen,76429,Le Mesnil-Esnard,2022,SEV_UNDER_OCC,757.90694
Rouen,76451,Mont-Saint-Aignan,2022,MOD_OVER_OCC,1480.1714
Grenoble,38151,Échirolles,2022,STD_OCC,4710.35912
Rouen,76617,Saint-Martin-du-Vivier,2022,VSEV_UNDER_OCC,544.46831
Rennes,35058,La Chapelle-Chaussée,2022,VSEV_UNDER_OCC,232.78685
Rennes,35206,Noyal-Châtillon-sur-Seiche,2022,MOD_OVER_OCC,127.76963
Rennes,35206,Noyal-Châtillon-sur-Seiche,2022,SEV_UNDER_OCC,530.42538
Rennes,35189,Montgermont,2022,VSEV_UNDER_OCC,676.57355
Rouen,76451,Mont-Saint-Aignan,2022,VSEV_UNDER_OCC,2624.20156
Grenoble,38436,Saint-Paul-de-Varces,2022,STD_OCC,34.63982
Grenoble,38486,Seyssins,2022,MOD_OVER_OCC,155.05981
Saint-Etienne,42001,Aboën,2022,STD_OCC,19.71429
Rouen,76640,Saint-Pierre-lès-Elbeuf,2022,MOD_OVER_OCC,121.04039
Saint-Etienne,42001,Aboën,2022,SEV_UNDER_OCC,44.35714
Rouen,76216,Déville-lès-Rouen,2022,SEV_OVER_OCC,33.57002
Grenoble,38436,Saint-Paul-de-Varces,2022,SEV_OVER_OCC,0.0
Rennes,35131,L'Hermitage,2022,MOD_OVER_OCC,60.70866
Rouen,76617,Saint-Martin-du-Vivier,2022,SEV_OVER_OCC,0.0
Rouen,76617,Saint-Martin-du-Vivier,2022,SEV_UNDER_OCC,107.95688
Rouen,76451,Mont-Saint-Aignan,2022,SEV_OVER_OCC,21.44574
Rennes,35206,Noyal-Châtillon-sur-Seiche,2022,STD_OCC,910.36966
Rouen,76640,Saint-Pierre-lès-Elbeuf,2022,SEV_UNDER_OCC,1011.75681
Rouen,76636,Saint-Pierre-de-Varengeville,2022,MOD_OVER_OCC,30.64667
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2022,STD_OCC,43.89628
Rennes,35058,La Chapelle-Chaussée,2022,MOD_UNDER_OCC,91.54465
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2022,SEV_UNDER_OCC,61.08708
Rouen,76165,Caudebec-lès-Elbeuf,2022,SEV_UNDER_OCC,1023.28241
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2022,VSEV_UNDER_OCC,43.68671
Montpellier,34198,Pérols,2022,MOD_OVER_OCC,346.11069
Grenoble,38436,Saint-Paul-de-Varces,2022,MOD_UNDER_OCC,123.71365
Rennes,35058,La Chapelle-Chaussée,2022,STD_OCC,28.92176
Saint-Etienne,42208,Saint-Christo-en-Jarez,2022,VSEV_UNDER_OCC,272.05977
Rouen,76617,Saint-Martin-du-Vivier,2022,MOD_OVER_OCC,0.0
Rouen,76636,Saint-Pierre-de-Varengeville,2022,VSEV_UNDER_OCC,417.718
Rouen,76429,Le Mesnil-Esnard,2022,VSEV_UNDER_OCC,1418.35249
Rennes,35131,L'Hermitage,2022,STD_OCC,503.31879
Grenoble,38486,Seyssins,2022,SEV_OVER_OCC,20.00772
Grenoble,38524,Varces-Allières-et-Risset,2022,VSEV_UNDER_OCC,767.42165
Rouen,76429,Le Mesnil-Esnard,2022,MOD_UNDER_OCC,791.31654
Rouen,76216,Déville-lès-Rouen,2022,VSEV_UNDER_OCC,614.0178
Grenoble,38474,Sassenage,2022,SEV_UNDER_OCC,1294.20859
Rouen,76451,Mont-Saint-Aignan,2022,MOD_UNDER_OCC,2437.80046
Rouen,76636,Saint-Pierre-de-Varengeville,2022,STD_OCC,79.94494
Rouen,76429,Le Mesnil-Esnard,2022,MOD_OVER_OCC,229.20341
Rennes,35189,Montgermont,2022,MOD_UNDER_OCC,289.96678
Montpellier,34198,Pérols,2022,MOD_UNDER_OCC,1100.43452
Rouen,76157,Canteleu,2022,SEV_OVER_OCC,48.15176
Rouen,76640,Saint-Pierre-lès-Elbeuf,2022,SEV_OVER_OCC,15.22255
Rennes,35131,L'Hermitage,2022,MOD_UNDER_OCC,461.49251
Grenoble,38524,Varces-Allières-et-Risset,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2022,MOD_OVER_OCC,5.2098
Rennes,35058,La Chapelle-Chaussée,2022,SEV_OVER_OCC,4.77126
Saint-Etienne,42208,Saint-Christo-en-Jarez,2022,MOD_OVER_OCC,4.64525
Rennes,35206,Noyal-Châtillon-sur-Seiche,2022,VSEV_UNDER_OCC,1266.88601
Grenoble,38151,Échirolles,2022,MOD_UNDER_OCC,4937.32919
Rouen,76216,Déville-lès-Rouen,2022,STD_OCC,1492.7293
Rennes,35059,La Chapelle-des-Fougeretz,2022,STD_OCC,359.37835
Rennes,35131,L'Hermitage,2022,SEV_OVER_OCC,4.0825
Grenoble,38524,Varces-Allières-et-Risset,2022,SEV_UNDER_OCC,612.49027
Rouen,76617,Saint-Martin-du-Vivier,2022,MOD_UNDER_OCC,45.46766
Rouen,76451,Mont-Saint-Aignan,2022,STD_OCC,1711.81938
Rouen,76429,Le Mesnil-Esnard,2022,SEV_OVER_OCC,0.0
Grenoble,38474,Sassenage,2022,MOD_OVER_OCC,249.51322
Rouen,76165,Caudebec-lès-Elbeuf,2022,MOD_UNDER_OCC,1413.09354
Rouen,76636,Saint-Pierre-de-Varengeville,2022,SEV_OVER_OCC,4.4592
Montpellier,34198,Pérols,2022,STD_OCC,746.95253
Grenoble,38524,Varces-Allières-et-Risset,2022,MOD_OVER_OCC,85.99169
Saint-Etienne,42208,Saint-Christo-en-Jarez,2022,SEV_UNDER_OCC,200.58338
Rennes,35059,La Chapelle-des-Fougeretz,2022,MOD_UNDER_OCC,383.21158
Saint-Etienne,42001,Aboën,2022,VSEV_UNDER_OCC,108.42857
Rouen,76636,Saint-Pierre-de-Varengeville,2022,MOD_UNDER_OCC,180.01451
Rennes,35189,Montgermont,2022,SEV_OVER_OCC,5.00667
Rennes,35059,La Chapelle-des-Fougeretz,2022,SEV_OVER_OCC,0.0
Grenoble,38486,Seyssins,2022,STD_OCC,710.27395
Rouen,76157,Canteleu,2022,SEV_UNDER_OCC,1343.88175
Saint-Etienne,42208,Saint-Christo-en-Jarez,2022,MOD_UNDER_OCC,207.50178
Grenoble,38486,Seyssins,2022,SEV_UNDER_OCC,815.31447
Rennes,35059,La Chapelle-des-Fougeretz,2016,SEV_OVER_OCC,0.0
Rouen,76682,Sotteville-sous-le-Val,2016,VSEV_UNDER_OCC,80.67209
Rouen,76131,La Bouille,2016,STD_OCC,50.00561
Grenoble,38388,Saint-Georges-de-Commiers,2016,MOD_OVER_OCC,10.77589
Rouen,76131,La Bouille,2016,SEV_UNDER_OCC,100.06148
Saint-Etienne,42123,Lorette,2016,MOD_OVER_OCC,65.46622
Rouen,76088,Berville-sur-Seine,2011,VSEV_UNDER_OCC,76.83516
Saint-Etienne,42031,Caloire,2016,MOD_OVER_OCC,0.0
Saint-Etienne,42083,Dargoire,2016,SEV_OVER_OCC,0.0
Rouen,76681,Sotteville-lès-Rouen,2016,MOD_UNDER_OCC,4245.04764
Rennes,35352,Vern-sur-Seiche,2016,SEV_OVER_OCC,0.0
Montpellier,34270,Saint-Jean-de-Védas,2016,SEV_OVER_OCC,14.3057
Rennes,35266,Saint-Erblon,2016,SEV_OVER_OCC,0.0
Montpellier,34077,Clapiers,2016,SEV_UNDER_OCC,470.0
Rouen,76634,Saint-Pierre-de-Manneville,2016,MOD_UNDER_OCC,57.18758
Saint-Etienne,42259,Saint-Martin-la-Plaine,2016,SEV_OVER_OCC,5.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2016,STD_OCC,195.0
Montpellier,34202,Pignan,2016,VSEV_UNDER_OCC,682.78519
Montpellier,34295,Saussan,2016,SEV_UNDER_OCC,159.80479
Rouen,76599,Saint-Léger-du-Bourg-Denis,2016,VSEV_UNDER_OCC,345.0
Rouen,76634,Saint-Pierre-de-Manneville,2016,STD_OCC,26.1109
Montpellier,34295,Saussan,2016,SEV_OVER_OCC,0.0
Montpellier,34077,Clapiers,2016,SEV_OVER_OCC,5.0
Rouen,76634,Saint-Pierre-de-Manneville,2016,SEV_OVER_OCC,0.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2016,MOD_UNDER_OCC,54.52028
Montpellier,34077,Clapiers,2016,MOD_OVER_OCC,115.0
Montpellier,34202,Pignan,2016,STD_OCC,570.61333
Rouen,76020,Anneville-Ambourville,2022,SEV_OVER_OCC,5.26111
Saint-Etienne,42133,Marcenod,2022,SEV_UNDER_OCC,102.1507
Rennes,35139,Laillé,2022,MOD_OVER_OCC,30.98544
Rennes,35079,Chevaigné,2022,SEV_OVER_OCC,0.0
Rennes,35065,La Chapelle-Thouarault,2022,MOD_OVER_OCC,9.81632
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2022,STD_OCC,30.40629
Saint-Etienne,42133,Marcenod,2022,MOD_OVER_OCC,4.6621
Rennes,35139,Laillé,2022,SEV_UNDER_OCC,447.92267
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2022,VSEV_UNDER_OCC,48.18182
Montpellier,34217,Prades-le-Lez,2022,VSEV_UNDER_OCC,571.19709
Rennes,35079,Chevaigné,2022,MOD_UNDER_OCC,225.1708
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2022,MOD_OVER_OCC,4.61478
Saint-Etienne,42097,La Fouillouse,2022,MOD_UNDER_OCC,518.72123
Grenoble,38169,Fontaine,2022,VSEV_UNDER_OCC,979.20357
Saint-Etienne,42133,Marcenod,2022,MOD_UNDER_OCC,77.60049
Saint-Etienne,42097,La Fouillouse,2022,SEV_UNDER_OCC,545.1153
Rouen,76717,Val-de-la-Haye,2022,SEV_UNDER_OCC,98.02964
Grenoble,38317,Le Pont-de-Claix,2022,SEV_UNDER_OCC,1161.02505
Rouen,76759,Yville-sur-Seine,2022,MOD_UNDER_OCC,25.2381
Grenoble,38317,Le Pont-de-Claix,2022,STD_OCC,1282.13827
Rouen,76020,Anneville-Ambourville,2022,MOD_UNDER_OCC,104.71781
Montpellier,34227,Restinclières,2022,VSEV_UNDER_OCC,291.66969
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2022,STD_OCC,9.63636
Saint-Etienne,42133,Marcenod,2022,STD_OCC,20.55971
Rouen,76717,Val-de-la-Haye,2022,MOD_UNDER_OCC,46.47571
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2022,SEV_OVER_OCC,0.0
Montpellier,34227,Restinclières,2022,SEV_OVER_OCC,0.0
Montpellier,34217,Prades-le-Lez,2022,MOD_OVER_OCC,125.26252
Rennes,35079,Chevaigné,2022,SEV_UNDER_OCC,264.52149
Rennes,35139,Laillé,2022,MOD_UNDER_OCC,385.55475
Rouen,76020,Anneville-Ambourville,2022,VSEV_UNDER_OCC,202.44129
Montpellier,34217,Prades-le-Lez,2022,STD_OCC,661.38611
Rennes,35139,Laillé,2022,STD_OCC,317.29538
Saint-Etienne,42097,La Fouillouse,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2022,MOD_UNDER_OCC,49.19952
Rouen,76759,Yville-sur-Seine,2022,MOD_OVER_OCC,0.0
Montpellier,34217,Prades-le-Lez,2022,SEV_UNDER_OCC,716.50162
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2022,SEV_UNDER_OCC,65.76105
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2022,MOD_UNDER_OCC,53.0
Grenoble,38271,Murianette,2022,MOD_UNDER_OCC,65.97608
Saint-Etienne,42097,La Fouillouse,2022,MOD_OVER_OCC,25.62603
Rennes,35079,Chevaigné,2022,VSEV_UNDER_OCC,352.63956
Saint-Etienne,42133,Marcenod,2022,VSEV_UNDER_OCC,64.24995
Rennes,35065,La Chapelle-Thouarault,2022,MOD_UNDER_OCC,172.41123
Saint-Etienne,42097,La Fouillouse,2022,VSEV_UNDER_OCC,721.06582
Grenoble,38271,Murianette,2022,STD_OCC,77.77806
Rennes,35065,La Chapelle-Thouarault,2022,STD_OCC,132.1841
Rouen,76020,Anneville-Ambourville,2022,SEV_UNDER_OCC,118.8123
Montpellier,34227,Restinclières,2022,STD_OCC,121.13429
Saint-Etienne,42266,Saint-Nizier-de-Fornas,2022,VSEV_UNDER_OCC,144.77844
Montpellier,34217,Prades-le-Lez,2022,SEV_OVER_OCC,5.0105
Rouen,76717,Val-de-la-Haye,2022,STD_OCC,41.57442
Montpellier,34227,Restinclières,2022,MOD_OVER_OCC,36.20981
Grenoble,38271,Murianette,2022,SEV_UNDER_OCC,117.39141
Rennes,35079,Chevaigné,2022,MOD_OVER_OCC,10.00107
Rennes,35139,Laillé,2022,SEV_OVER_OCC,0.0
Rennes,35065,La Chapelle-Thouarault,2022,SEV_UNDER_OCC,258.69934
Rouen,76759,Yville-sur-Seine,2022,SEV_OVER_OCC,0.0
Saint-Etienne,42097,La Fouillouse,2022,STD_OCC,241.00702
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2022,MOD_OVER_OCC,0.0
Grenoble,38271,Murianette,2022,MOD_OVER_OCC,19.58804
Rennes,35065,La Chapelle-Thouarault,2022,SEV_OVER_OCC,0.0
Rouen,76020,Anneville-Ambourville,2022,STD_OCC,40.24832
Grenoble,38271,Murianette,2022,SEV_OVER_OCC,0.0
Rennes,35079,Chevaigné,2022,STD_OCC,92.21636
Rouen,76759,Yville-sur-Seine,2022,SEV_UNDER_OCC,55.52381
Rennes,35139,Laillé,2022,VSEV_UNDER_OCC,949.24137
Saint-Etienne,42133,Marcenod,2022,SEV_OVER_OCC,0.0
Montpellier,34217,Prades-le-Lez,2022,MOD_UNDER_OCC,641.3441
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2022,SEV_UNDER_OCC,57.81818
Grenoble,38169,Fontaine,2022,MOD_OVER_OCC,1150.25511
Rouen,76717,Val-de-la-Haye,2022,VSEV_UNDER_OCC,108.11596
Grenoble,38271,Murianette,2022,VSEV_UNDER_OCC,82.00359
Rouen,76717,Val-de-la-Haye,2022,MOD_OVER_OCC,0.0
Grenoble,38169,Fontaine,2022,STD_OCC,2855.3201
Grenoble,38169,Fontaine,2022,MOD_UNDER_OCC,3511.93639
Rouen,76759,Yville-sur-Seine,2022,STD_OCC,5.04762
Montpellier,34227,Restinclières,2022,SEV_UNDER_OCC,200.35521
Grenoble,38317,Le Pont-de-Claix,2022,MOD_UNDER_OCC,1519.99997
Grenoble,38317,Le Pont-de-Claix,2022,MOD_OVER_OCC,298.24546
Grenoble,38317,Le Pont-de-Claix,2022,SEV_OVER_OCC,33.37239
Rennes,35065,La Chapelle-Thouarault,2022,VSEV_UNDER_OCC,370.51412
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2022,SEV_OVER_OCC,0.0
Grenoble,38169,Fontaine,2022,SEV_OVER_OCC,78.60114
Rouen,76020,Anneville-Ambourville,2022,MOD_OVER_OCC,0.0
Rouen,76759,Yville-sur-Seine,2022,VSEV_UNDER_OCC,100.95238
Rouen,76717,Val-de-la-Haye,2022,SEV_OVER_OCC,0.0
Grenoble,38317,Le Pont-de-Claix,2022,VSEV_UNDER_OCC,423.53806
Montpellier,34227,Restinclières,2022,MOD_UNDER_OCC,332.55597
Grenoble,38169,Fontaine,2022,SEV_UNDER_OCC,2269.69328
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2016,VSEV_UNDER_OCC,247.81947
Grenoble,38235,Miribel-Lanchâtre,2016,SEV_OVER_OCC,0.0
Rennes,35216,Parthenay-de-Bretagne,2016,MOD_OVER_OCC,5.03958
Saint-Etienne,42043,Chambœuf,2016,MOD_OVER_OCC,4.87726
Saint-Etienne,42271,Saint-Paul-en-Jarez,2016,SEV_OVER_OCC,5.18773
Saint-Etienne,42043,Chambœuf,2016,SEV_OVER_OCC,0.0
Rennes,35266,Saint-Erblon,2016,SEV_UNDER_OCC,234.39238
Rouen,76705,Tourville-la-Rivière,2016,MOD_UNDER_OCC,205.0
Saint-Etienne,42259,Saint-Martin-la-Plaine,2016,VSEV_UNDER_OCC,485.0
Montpellier,34295,Saussan,2016,MOD_OVER_OCC,14.52771
Rennes,35210,Pacé,2016,SEV_UNDER_OCC,814.51253
Rouen,76682,Sotteville-sous-le-Val,2016,STD_OCC,44.67133
Grenoble,38235,Miribel-Lanchâtre,2016,MOD_UNDER_OCC,26.52822
Grenoble,38150,Domène,2016,STD_OCC,695.17265
Rouen,76378,Jumièges,2016,SEV_UNDER_OCC,207.26986
Montpellier,34077,Clapiers,2016,STD_OCC,405.0
Montpellier,34270,Saint-Jean-de-Védas,2016,MOD_UNDER_OCC,925.10206
Rennes,35022,Bécherel,2016,SEV_UNDER_OCC,55.18116
Rennes,35352,Vern-sur-Seiche,2016,STD_OCC,527.13186
Rouen,76599,Saint-Léger-du-Bourg-Denis,2016,MOD_OVER_OCC,60.0
Rouen,76378,Jumièges,2016,MOD_UNDER_OCC,181.99304
Rouen,76378,Jumièges,2016,STD_OCC,50.55362
Saint-Etienne,42271,Saint-Paul-en-Jarez,2016,STD_OCC,322.71675
Rouen,76681,Sotteville-lès-Rouen,2016,SEV_UNDER_OCC,3120.40221
Rennes,35352,Vern-sur-Seiche,2016,SEV_UNDER_OCC,558.9064
Montpellier,34202,Pignan,2016,SEV_OVER_OCC,19.50815
Rouen,76682,Sotteville-sous-le-Val,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42259,Saint-Martin-la-Plaine,2016,MOD_UNDER_OCC,340.0
Montpellier,34270,Saint-Jean-de-Védas,2016,VSEV_UNDER_OCC,1115.84475
Saint-Etienne,42043,Chambœuf,2016,MOD_UNDER_OCC,126.80888
Rennes,35066,Chartres-de-Bretagne,2016,STD_OCC,905.94058
Saint-Etienne,42271,Saint-Paul-en-Jarez,2016,SEV_UNDER_OCC,421.43118
Rouen,76681,Sotteville-lès-Rouen,2016,VSEV_UNDER_OCC,2175.73455
Rouen,76682,Sotteville-sous-le-Val,2016,SEV_UNDER_OCC,96.73561
Montpellier,34077,Clapiers,2016,MOD_UNDER_OCC,435.0
Rennes,35022,Bécherel,2016,STD_OCC,15.30114
Saint-Etienne,42259,Saint-Martin-la-Plaine,2016,STD_OCC,250.0
Rennes,35066,Chartres-de-Bretagne,2016,MOD_OVER_OCC,141.55322
Rennes,35066,Chartres-de-Bretagne,2016,SEV_OVER_OCC,23.5922
Grenoble,38150,Domène,2016,SEV_UNDER_OCC,780.19377
Rouen,76681,Sotteville-lès-Rouen,2016,STD_OCC,2986.0406
Montpellier,34202,Pignan,2016,MOD_UNDER_OCC,707.17037
Grenoble,38150,Domène,2016,MOD_OVER_OCC,155.03851
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2016,SEV_OVER_OCC,0.0
Saint-Etienne,42259,Saint-Martin-la-Plaine,2016,SEV_UNDER_OCC,370.0
Rennes,35022,Bécherel,2016,SEV_OVER_OCC,4.75294
Grenoble,38235,Miribel-Lanchâtre,2016,MOD_OVER_OCC,0.0
Rouen,76634,Saint-Pierre-de-Manneville,2016,VSEV_UNDER_OCC,140.99186
Rouen,76599,Saint-Léger-du-Bourg-Denis,2016,MOD_UNDER_OCC,390.0
Saint-Etienne,42043,Chambœuf,2016,SEV_UNDER_OCC,190.21333
Rennes,35210,Pacé,2016,MOD_UNDER_OCC,842.65333
Rennes,35216,Parthenay-de-Bretagne,2016,MOD_UNDER_OCC,177.5966
Rouen,76705,Tourville-la-Rivière,2016,SEV_OVER_OCC,10.0
Rouen,76378,Jumièges,2016,MOD_OVER_OCC,55.60899
Rennes,35216,Parthenay-de-Bretagne,2016,STD_OCC,96.61631
Rennes,35352,Vern-sur-Seiche,2016,MOD_OVER_OCC,86.41777
Rennes,35210,Pacé,2016,STD_OCC,1040.94153
Rennes,35216,Parthenay-de-Bretagne,2016,SEV_UNDER_OCC,111.65041
Rouen,76378,Jumièges,2016,VSEV_UNDER_OCC,262.87884
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2016,SEV_UNDER_OCC,123.90973
Rennes,35210,Pacé,2016,SEV_OVER_OCC,12.51767
Rennes,35266,Saint-Erblon,2016,STD_OCC,232.6606
Rennes,35210,Pacé,2016,VSEV_UNDER_OCC,1866.71314
Rouen,76682,Sotteville-sous-le-Val,2016,MOD_UNDER_OCC,55.07163
Rouen,76634,Saint-Pierre-de-Manneville,2016,SEV_UNDER_OCC,130.45363
Rouen,76681,Sotteville-lès-Rouen,2016,SEV_OVER_OCC,50.88575
Montpellier,34270,Saint-Jean-de-Védas,2016,SEV_UNDER_OCC,968.01917
Rennes,35352,Vern-sur-Seiche,2016,VSEV_UNDER_OCC,1407.21977
Rouen,76705,Tourville-la-Rivière,2016,MOD_OVER_OCC,35.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2016,MOD_OVER_OCC,0.0
Saint-Etienne,42259,Saint-Martin-la-Plaine,2016,MOD_OVER_OCC,15.0
Rouen,76634,Saint-Pierre-de-Manneville,2016,MOD_OVER_OCC,0.0
Rennes,35210,Pacé,2016,MOD_OVER_OCC,127.49484
Grenoble,38150,Domène,2016,MOD_UNDER_OCC,890.2211
Rouen,76599,Saint-Léger-du-Bourg-Denis,2016,SEV_OVER_OCC,5.0
Rennes,35216,Parthenay-de-Bretagne,2016,VSEV_UNDER_OCC,213.34232
Montpellier,34295,Saussan,2016,MOD_UNDER_OCC,154.96222
Montpellier,34202,Pignan,2016,SEV_UNDER_OCC,560.85926
Saint-Etienne,42271,Saint-Paul-en-Jarez,2016,MOD_OVER_OCC,62.67467
Rennes,35216,Parthenay-de-Bretagne,2016,SEV_OVER_OCC,5.07554
Rennes,35022,Bécherel,2016,MOD_OVER_OCC,9.9179
Montpellier,34295,Saussan,2016,STD_OCC,92.00882
Montpellier,34270,Saint-Jean-de-Védas,2016,MOD_OVER_OCC,138.28845
Rennes,35022,Bécherel,2016,VSEV_UNDER_OCC,145.29179
Saint-Etienne,42271,Saint-Paul-en-Jarez,2016,MOD_UNDER_OCC,524.91819
Montpellier,34295,Saussan,2016,VSEV_UNDER_OCC,179.17506
Rennes,35066,Chartres-de-Bretagne,2016,MOD_UNDER_OCC,882.34838
Rennes,35066,Chartres-de-Bretagne,2016,VSEV_UNDER_OCC,1028.62003
Rennes,35022,Bécherel,2016,MOD_UNDER_OCC,70.07802
Rouen,76682,Sotteville-sous-le-Val,2016,MOD_OVER_OCC,0.0
Rennes,35352,Vern-sur-Seiche,2016,MOD_UNDER_OCC,622.34583
Rouen,76681,Sotteville-lès-Rouen,2016,MOD_OVER_OCC,770.39024
Rouen,76599,Saint-Léger-du-Bourg-Denis,2016,SEV_UNDER_OCC,405.0
Rouen,76705,Tourville-la-Rivière,2016,STD_OCC,185.0
Rennes,35266,Saint-Erblon,2016,VSEV_UNDER_OCC,486.22601
Grenoble,38150,Domène,2016,VSEV_UNDER_OCC,450.11179
Rouen,76705,Tourville-la-Rivière,2016,SEV_UNDER_OCC,230.0
Saint-Etienne,42043,Chambœuf,2016,STD_OCC,43.89538
Grenoble,38235,Miribel-Lanchâtre,2016,STD_OCC,32.04976
Grenoble,38150,Domène,2016,SEV_OVER_OCC,10.00248
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2016,STD_OCC,49.56389
Rennes,35266,Saint-Erblon,2016,MOD_OVER_OCC,20.28334
Grenoble,38235,Miribel-Lanchâtre,2016,VSEV_UNDER_OCC,45.95574
Rennes,35266,Saint-Erblon,2016,MOD_UNDER_OCC,241.26863
Grenoble,38235,Miribel-Lanchâtre,2016,SEV_UNDER_OCC,42.44077
Montpellier,34270,Saint-Jean-de-Védas,2016,STD_OCC,834.49928
Montpellier,34077,Clapiers,2016,VSEV_UNDER_OCC,760.0
Rouen,76705,Tourville-la-Rivière,2016,VSEV_UNDER_OCC,300.0
Saint-Etienne,42043,Chambœuf,2016,VSEV_UNDER_OCC,268.24956
Montpellier,34202,Pignan,2016,MOD_OVER_OCC,126.80296
Rouen,76378,Jumièges,2016,SEV_OVER_OCC,10.11072
Saint-Etienne,42271,Saint-Paul-en-Jarez,2016,VSEV_UNDER_OCC,457.18219
Rennes,35066,Chartres-de-Bretagne,2016,SEV_UNDER_OCC,655.86323
Rouen,76457,Moulineaux,2016,VSEV_UNDER_OCC,90.57203
Rennes,35245,Romillé,2016,SEV_UNDER_OCC,328.74199
Rouen,76474,Notre-Dame-de-Bondeville,2016,MOD_OVER_OCC,94.86939
Saint-Etienne,42031,Caloire,2016,VSEV_UNDER_OCC,62.27848
Rouen,76088,Berville-sur-Seine,2011,MOD_UNDER_OCC,40.43956
Saint-Etienne,42031,Caloire,2016,MOD_UNDER_OCC,15.56962
Rouen,76591,Saint-Jacques-sur-Darnétal,2016,SEV_OVER_OCC,0.0
Rouen,76484,Oissel,2016,MOD_OVER_OCC,143.45147
Saint-Etienne,42083,Dargoire,2016,MOD_OVER_OCC,0.0
Saint-Etienne,42123,Lorette,2016,MOD_UNDER_OCC,589.19598
Rennes,35080,Cintré,2011,MOD_OVER_OCC,4.19474
Grenoble,38388,Saint-Georges-de-Commiers,2016,SEV_UNDER_OCC,261.72514
Rennes,35059,La Chapelle-des-Fougeretz,2016,VSEV_UNDER_OCC,668.20914
Rennes,35351,Le Verger,2016,STD_OCC,65.00002
Saint-Etienne,42093,Farnay,2016,VSEV_UNDER_OCC,157.95076
Grenoble,38562,Vizille,2016,MOD_UNDER_OCC,911.30512
Grenoble,38388,Saint-Georges-de-Commiers,2016,STD_OCC,90.76648
Rouen,76631,Saint-Paër,2016,SEV_UNDER_OCC,190.27279
Rennes,35351,Le Verger,2016,SEV_OVER_OCC,0.0
Rouen,76513,Quevillon,2016,MOD_OVER_OCC,0.0
Rouen,76484,Oissel,2016,SEV_UNDER_OCC,1093.86799
Rouen,76513,Quevillon,2016,VSEV_UNDER_OCC,122.86713
Rouen,76474,Notre-Dame-de-Bondeville,2016,SEV_UNDER_OCC,667.11121
Grenoble,38562,Vizille,2016,VSEV_UNDER_OCC,486.68079
Rennes,35250,Saint-Armel,2011,VSEV_UNDER_OCC,238.54214
Rennes,35250,Saint-Armel,2011,SEV_UNDER_OCC,208.18223
Rouen,76498,Le Petit-Quevilly,2022,SEV_OVER_OCC,69.07013
Rennes,35180,Miniac-sous-Bécherel,2022,MOD_OVER_OCC,0.0
Saint-Etienne,42234,Saint-Héand,2022,STD_OCC,158.06448
Rennes,35144,Langan,2022,STD_OCC,33.11726
Montpellier,34169,Montferrier-sur-Lez,2022,MOD_UNDER_OCC,297.77401
Rouen,76222,Duclair,2022,SEV_UNDER_OCC,426.98014
Saint-Etienne,42083,Dargoire,2022,SEV_UNDER_OCC,88.91
Grenoble,38529,Vaulnaveys-le-Haut,2022,SEV_UNDER_OCC,433.70471
Saint-Etienne,42225,Genilac,2022,MOD_UNDER_OCC,335.96719
Rennes,35204,Nouvoitou,2022,MOD_UNDER_OCC,275.22028
Rouen,76436,Le Mesnil-sous-Jumièges,2022,STD_OCC,29.45369
Saint-Etienne,42223,Saint-Genest-Lerpt,2022,MOD_UNDER_OCC,791.50281
Saint-Etienne,42210,Sainte-Croix-en-Jarez,2022,STD_OCC,5.40106
