CODGEO,LIBGEO,ILTR1_SEXE1_TRANS_191,ILTR1_SEXE1_TRANS_192,ILTR1_SEXE1_TRANS_193,ILTR1_SEXE1_TRANS_194,ILTR1_SEXE1_TRANS_195,ILTR1_SEXE1_TRANS_196,ILTR1_SEXE2_TRANS_191,ILTR1_SEXE2_TRANS_192,ILTR1_SEXE2_TRANS_193,ILTR1_SEXE2_TRANS_194,ILTR1_SEXE2_TRANS_195,ILTR1_SEXE2_TRANS_196,ILTR2_SEXE1_TRANS_191,ILTR2_SEXE1_TRANS_192,ILTR2_SEXE1_TRANS_193,ILTR2_SEXE1_TRANS_194,ILTR2_SEXE1_TRANS_195,ILTR2_SEXE1_TRANS_196,ILTR2_SEXE2_TRANS_191,ILTR2_SEXE2_TRANS_192,ILTR2_SEXE2_TRANS_193,ILTR2_SEXE2_TRANS_194,ILTR2_SEXE2_TRANS_195,ILTR2_SEXE2_TRANS_196,ILTR3_SEXE1_TRANS_191,ILTR3_SEXE1_TRANS_192,ILTR3_SEXE1_TRANS_193,ILTR3_SEXE1_TRANS_194,ILTR3_SEXE1_TRANS_195,ILTR3_SEXE1_TRANS_196,ILTR3_SEXE2_TRANS_191,ILTR3_SEXE2_TRANS_192,ILTR3_SEXE2_TRANS_193,ILTR3_SEXE2_TRANS_194,ILTR3_SEXE2_TRANS_195,ILTR3_SEXE2_TRANS_196,ILTR4_SEXE1_TRANS_191,ILTR4_SEXE1_TRANS_192,ILTR4_SEXE1_TRANS_193,ILTR4_SEXE1_TRANS_194,ILTR4_SEXE1_TRANS_195,ILTR4_SEXE1_TRANS_196,ILTR4_SEXE2_TRANS_191,ILTR4_SEXE2_TRANS_192,ILTR4_SEXE2_TRANS_193,ILTR4_SEXE2_TRANS_194,ILTR4_SEXE2_TRANS_195,ILTR4_SEXE2_TRANS_196,ILTR5_SEXE1_TRANS_191,ILTR5_SEXE1_TRANS_192,ILTR5_SEXE1_TRANS_193,ILTR5_SEXE1_TRANS_194,ILTR5_SEXE1_TRANS_195,ILTR5_SEXE1_TRANS_196,ILTR5_SEXE2_TRANS_191,ILTR5_SEXE2_TRANS_192,ILTR5_SEXE2_TRANS_193,ILTR5_SEXE2_TRANS_194,ILTR5_SEXE2_TRANS_195,ILTR5_SEXE2_TRANS_196,FiltreCom
76366,Le Houlme,10.2775130075,15.4740612669,0,0,36.0284222759,5.1972132654,20.554361009,41.5803889718,0,0,66.7467003625,0,0,5.2566751443,0,20.6131502736,595.9524658069,61.842118539,5.1972132654,5.1384240008,5.0802997421,0,551.5139577853,139.3359585378,0,0,0,0,25.7509092685,0,0,0,0,0,0,0,0,0,0,0,5.1384240008,10.2768480015,0,0,0,0,5.1972132654,5.0802997421,0,0,0,0,0,0,0,0,0,0,0,0,true
76367,Houppeville,10.4490549487,5.3475421337,0,0,41.7980325018,0,20.995880815,31.6909650823,0,0,36.6960686203,5.248856382,0,0,0,0,482.0907694468,31.2025404182,5.1519918179,0,0,0,460.8466291882,36.8429357574,0,0,0,0,20.9481293532,0,0,0,0,0,0,0,0,0,0,0,36.499156664,0,0,0,0,0,5.2979694843,0,0,0,0,0,0,0,0,5.248856382,0,0,0,0,true
76377,Isneauville,10.2439270801,17.9992937799,4.4900900734,0,67.8037662564,4.7956311,15.0617644047,14.4076847135,0,0,47.4076031871,9.6120536134,0,0,5.12196354,10.2439270801,497.1351275779,33.3457176569,0,0,4.4900900734,5.12196354,553.1360066119,58.9166920117,0,0,0,0,40.7175056403,0,0,0,0,0,33.3054595003,0,0,0,0,0,39.7133761982,14.0813522734,0,0,0,0,0,19.6185694269,0,0,0,0,0,0,0,0,0,0,0,0,true
76378,Jumièges,29.9251051357,10.911784255,5.1625876163,5.1625876163,37.5644344139,0,24.4550949479,14.3925362483,0,0,19.5700440208,5.1625876163,0,0,0,0,251.6502251493,10.0476385433,0,0,0,0,214.319780875,29.6027624079,0,0,0,0,9.7701018542,0,0,0,0,0,0,0,0,0,0,0,10.0476385433,0,0,0,0,0,14.699111154,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76391,La Londe,5.0090788798,0,0,0,40.4686927798,0,0,5.0870839271,0,0,55.1838719759,5.0090788798,0,0,0,14.9528016252,395.8395126518,4.7821674028,5.0090788798,0,0,0,414.9800009867,4.8566388183,0,0,0,0,78.7813670686,0,0,0,0,0,80.4656740521,0,0,0,0,0,9.941348837,0,0,0,0,0,5.0870839271,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76402,Malaunay,5.0709855708,14.9919641842,0,9.9209786134,115.3594059096,0,30.1498274277,34.9435098624,4.9601867025,0,95.2413559637,5.0152801713,4.9601867025,20.006639147,0,25.1878116554,940.5841744542,30.2606398149,0,4.9601867025,0,0,893.292796445,125.3348660612,0,0,0,0,45.0854945228,0,0,4.9601867025,0,0,24.9668258494,5.0709855708,0,0,0,0,30.1504461552,10.0862657421,0,0,0,0,15.1572513128,5.1273096977,5.0152801713,0,0,0,0,0,0,0,0,0,0,0,true
76410,Maromme,11.7114150029,48.3409720364,3.1205014635,0,111.3955110071,19.0112151497,61.1706751082,117.2914989159,0,0,121.259469468,15.2719172243,4.1084447037,28.4339234576,8.8219176787,54.4333072519,1188.2335602925,185.4519313982,0,26.7338012796,2.0842179968,7.6160270887,1082.3897483442,312.7621571963,0,0,0,0,94.3003217353,1.1381633121,0,0,0,0,21.1672239618,0,0,2.6617421154,0,0,65.1369020267,21.5799435848,0,0,0,0,15.6007457595,10.3744579035,0,0,0,0,2.7342256186,3.3040088821,0,0,0,0,0,0,true
76429,Le Mesnil-Esnard,29.9218965912,40.8532943467,10.0273768955,10.0260319927,85.4830544905,5.0958010006,55.6493228755,50.7137341212,5.0130159964,0,170.641781956,10.3599062348,0,0,24.9075356921,25.075774373,877.2504961284,84.5909880194,0,5.1799531174,4.8514588473,5.0958010006,890.0971054471,165.7114850563,0,0,0,0,180.5115715797,0,0,0,0,0,109.9819802964,0,0,5.0958010006,0,0,60.004115395,14.8761677861,0,0,0,0,20.3031310135,9.9445918912,0,0,0,0,5.0958010006,0,0,0,0,0,0,0,true
76436,Le Mesnil-sous-Jumièges,0,4.9539480372,0,0,5.0416715795,0,9.9373065135,0,0,0,0,0,0,4.9539480372,0,0,134.4291315349,5.0122591442,0,0,0,0,109.6002292905,0,0,0,0,0,10.0246898766,0,0,0,0,0,4.9830182971,0,0,0,0,0,5.0122591442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76448,Montmain,0,0,0,0,36.4732022644,0,14.797432325,9.7077106439,4.0229861565,0,17.0295799791,0,0,0,0,0,228.3809167624,0,0,0,0,0,277.9277274989,5.0353526743,0,0,0,0,32.8092913927,0,0,0,0,0,13.393870105,0,4.6723579696,0,0,0,17.4168562614,0,0,0,0,0,4.0229861565,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76451,Mont-Saint-Aignan,117.3618693247,157.3130892738,36.3208382815,6.6347313088,430.5041934398,105.77576414,132.5423824126,233.2734042337,21.2805957557,4.6759798259,470.5332697153,149.3134898127,5.0000374497,65.471269117,62.6741437439,74.3386989133,1621.8844310824,349.1514908754,3.0781379502,51.8804121618,57.4971021644,11.1213714296,1705.1057931973,572.1527239128,0,0,0,0,199.9310133171,9.1507006207,0,8.1787907408,0,0,109.366808274,11.8081633346,6.2805743221,15.3985590255,0,3.7421598675,91.2096072447,150.6398566803,0,0.9324793431,0,0,43.6080844015,63.4469495906,0,0,0,0,6.215982606,7.7659258956,0,0,0,0,0,0,true
76457,Moulineaux,0,4.7148972388,0,0,0,0,4.8800193695,19.3780934086,0,4.8800193695,0,9.4297944776,0,0,0,0,161.3839281724,4.7148972388,0,0,0,0,132.347827196,19.696765213,0,0,0,0,24.7419067132,0,0,0,0,0,19.1898332166,0,0,0,0,0,10.2787388614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76464,La Neuville-Chant-d'Oisel,0,0,0,0,43.9847010565,0,20.3076763641,5.1892100656,4.7395739313,0,39.7049496235,0,0,0,5.4297799148,9.4791478626,344.0010564768,10.3784201312,4.9592988165,0,0,0,391.215538871,9.4888829132,0,0,0,0,101.7969841403,0,1.0001688615,0,0,0,109.9161136865,0,0,0,0,0,34.9653756923,0,0,0,0,0,4.9592988165,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76474,Notre-Dame-de-Bondeville,30,10,5,0,70,25,45,60,0,0,70,20,0,5,45,40,950,145,0,10,0,5,860,315,0,0,0,0,45,0,0,0,0,0,15,5,0,0,0,0,25,15,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,true
76475,Franqueville-Saint-Pierre,15,10,15,0,125,0,40,30,0,0,40,20,0,0,10,45,740,50,0,10,5,20,825,80,0,0,0,0,180,0,0,0,0,0,140,5,0,0,0,0,35,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76484,Oissel,66.4604754254,31.861918749,3.7043136024,0,697.5235580782,98.8498801061,80.5252287854,66.8784781429,5.1239932294,4.2076771698,472.3070003951,68.784324216,0,7.8240124329,10.4695477538,18.9027722213,1166.0475614242,158.3714353001,2.8228402846,15.1471483878,6.5188201642,2.7364798938,1158.697825645,218.8958057645,0,3.1536278815,2.9975904949,2.7970941398,203.3389332252,18.6059043393,0,0,0,0,150.5659124167,0.9690604148,0,0,0,8.3912824195,80.8366668798,37.9703913868,0,3.1341007173,3.1341007173,0,20.2388653916,19.8090295686,0,0,0,0,3.1767199723,0,0,0,0,0,0,0,true
76486,Orival,5.0337012686,4.8294804831,0,0,14.1681956173,0,9.8631817518,9.6589609663,0,0,18.3461941431,0,0,0,4.8294804831,4.0921573418,176.282812736,13.3592474977,0,0,0,0,121.7083882159,4.4455589093,0,0,0,5.0337012686,18.9343365024,0,0,0,0,0,19.3344926931,0,0,0,0,0,5.0337012686,0,0,0,0,0,5.0337012686,10.0674025373,0,0,0,0,0,0,0,0,0,0,0,0,true
76497,Petit-Couronne,45,50,10,5,210,10,55,60,0,0,130,20,5,0,15,45,1075,75,5,0,5,0,1005,160,0,0,0,0,135,0,0,0,0,0,70,0,0,0,0,0,115,15,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,5,true
76498,Le Petit-Quevilly,61.662971803,121.5529142242,26.2708546828,11.2102826434,571.5539992327,71.039163901,149.3704862694,233.6950481399,26.2772973577,2.1301875812,386.5023240051,152.2774900093,8.8876002062,103.1825587024,117.035047351,53.3157907369,1989.0974816347,446.7907672182,19.8459516836,84.632504689,59.3406047987,16.5232892965,1819.6887911105,964.4133345864,2.0329560866,0,2.0025107909,0,334.4043440044,18.236634721,2.6635028967,0,0,0,171.597790396,10.0086216345,0,7.2045800559,7.1934853653,0,195.965626014,64.2811904264,0,7.638361053,1.9546715833,0,41.3505597969,71.2477355617,0,0,0,0,0,2.9021153058,0,0,0,0,0,0,true
76513,Quevillon,10.0768089374,0,0,0,9.6515607413,0,4.8662515744,4.9515799174,0,0,0,0,0,0,0,0,90.619680784,0,0,0,0,0,105.3065744105,5.0384044687,0,0,0,0,0,0,0,0,0,0,10.2535029277,0,0,0,0,0,4.8662515744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76514,Quévreville-la-Poterie,0,0,0,0,5.007532055,0,25.1238868743,0,0,0,0,0,0,0,4.9967912848,0,190.8035312127,0,0,0,0,0,145.5957202148,5.0507265092,0,0,0,0,30.1530162062,0,0,0,0,0,25.102289697,0,0,0,0,0,5.0290829081,5.007532055,0,0,0,0,10.0581658161,0,0,0,0,0,5.0398930902,0,0,0,0,0,0,0,true
76536,Roncherolles-sur-le-Vivier,5.0284838054,0,0,5.0444138425,15.0537421023,0,5.0126040747,5.0126040747,0,0,10.0252081494,0,0,0,0,10.0410878801,155.1699632333,15.0220327884,0,0,0,0,235.6417849175,5.0444138425,0,0,0,0,20.0505665829,0,0,0,0,0,0,5.0284838054,0,0,0,0,5.0126040747,5.0126040747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76540,Rouen,561.6341614766,3453.6878442952,875.5721303477,261.1130501113,4072.9095781382,2603.4001580915,673.4456041947,4524.841853284,698.8193308298,57.7327621671,3250.3876238647,4292.5335260794,17.9227490641,116.1246578607,201.2237262759,199.4441349815,6075.4367372871,1756.1937738437,6.1040571402,102.5365337658,93.3408188315,6.1503355318,5034.0360867597,1990.2413429969,4.069379003,4.0163735653,7.7566516678,21.271584813,1407.8799695867,255.8524792178,0,36.9605268166,3.4991225069,7.6615996758,946.6789101929,213.5947743916,11.9632310189,45.2394582056,15.85456194,21.2672737566,775.0339833583,1003.7004160517,3.6022720409,25.3190107715,0.9614772663,4.464261754,280.467393205,586.4662374574,0,0,0,4.2683555525,17.6832886992,27.1045495903,0,2.9208646234,0,0,7.0076120594,18.1960095151,true
76550,Sahurs,0,0,0,0,19.4130341665,0,0,14.9424101826,4.940217993,0,25.0663585758,0,0,0,0,0,208.5397172027,0,0,0,0,0,173.9378318316,4.8213904044,0,0,0,0,15.0671671795,0,0,0,0,0,19.5261454099,0,0,0,0,0,14.7018263905,4.8213904044,0,0,0,0,4.8213904044,4.940217993,0,0,0,0,0,0,0,0,0,0,0,0,true
76558,Saint-Aubin-Celloville,0,0,0,0,5.0062919913,0,5.0154778066,10.0309724678,0,0,0,0,0,10.0309724678,0,5.033900032,205.6995147384,10.0309724678,0,0,0,0,210.7608710576,0,0,0,0,0,45.1117933462,0,0,0,0,0,45.1301987479,0,0,0,0,0,15.0464839527,5.0246804765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76560,Saint-Aubin-Épinay,4.9877036688,0,0,0,20.0878130532,0,0,0,0,0,14.8331504722,0,0,0,4.9877036688,0,149.0515691435,9.8436961072,0,0,0,5.0544404493,183.9672337307,4.9877036688,0,0,0,0,19.8858402253,0,0,0,0,0,4.9218480536,0,5.0544404493,0,0,0,9.8445656381,0,0,0,0,0,0,4.9877036688,0,0,0,0,0,0,0,0,0,0,0,0,true
76561,Saint-Aubin-lès-Elbeuf,29.5290249041,55.111940547,15.2343095059,10.3398438132,129.7070201731,9.8069206938,49.7729938495,69.8065911901,9.9151835166,0,303.2553509834,24.6277206305,0,9.809076767,19.3085946412,29.7455505497,752.8143136746,55.1140023204,0,0,4.9034603469,4.8017114314,752.6547052089,125.8969132931,0,4.9034603469,0,5.0073653356,302.2572235827,15.4577660756,0,5.1134720851,0,0,163.186745471,9.809076767,0,0,0,0,45.2940557687,10.016932432,0,0,0,0,24.7251117119,14.9225488522,0,0,0,0,0,0,0,0,0,0,0,0,true
76575,Saint-Étienne-du-Rouvray,81.3773303739,159.6787419254,56.561580404,30.7703271838,1046.993988806,127.4406031242,140.126929708,192.2159984275,22.82609962,0,736.1490649172,231.5156535316,1.295461987,23.3183462248,70.3255528576,53.6755422297,2178.172254083,342.8018273441,0,11.2242324581,23.3051224081,7.0446194352,1941.3674078939,606.3188394911,0,0,0,0,434.1181271126,29.3893951185,0,0,0,0,203.1268605024,12.7309812644,0,4.8900628102,0,3.4442012002,212.5010136104,49.7557229764,0,3.8074822656,0,0,27.5694104652,72.4260911305,0,0,0,0,0,0,0,0,0,0,0,0,true
76591,Saint-Jacques-sur-Darnétal,20.9950939977,5.234740736,0,0,26.2857006486,0,21.0885804524,15.8165521357,0,0,57.9001616048,0,0,0,5.234740736,21.0323158853,431.117862629,10.5254799563,0,0,0,0,452.0004931822,31.6139273672,0,0,0,0,52.6463098915,0,0,0,0,0,31.557928883,0,0,0,0,0,26.3233880647,15.7228662354,0,0,0,0,10.5254799563,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76599,Saint-Léger-du-Bourg-Denis,20.4824193818,4.9595564134,0,0,47.0007270439,0,35.0816909677,18.8169323602,0,0,63.7614900772,4.9595564134,0,5.8374972681,34.7315371145,25.6903651424,484.3329955997,69.0875664299,0,9.9337550476,24.8270665086,10.4729118673,556.1661687934,149.618823324,0,0,0,0,44.6652921621,0,0,0,0,0,14.105765294,0,0,0,0,0,47.4359223595,10.4729118673,0,0,0,0,9.6853657004,4.9595564134,0,0,0,0,0,0,0,0,0,0,0,0,true
76608,Sainte-Marguerite-sur-Duclair,5,5,5,0,15,0,20,0,5,0,30,0,0,0,5,5,405,5,0,0,0,5,350,5,0,0,0,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76614,Saint-Martin-de-Boscherville,5.0376901749,15.1131112929,0,0,30.1405617271,5.0376901749,10.0182191387,10.0753803498,5.0091095693,0,35.1209687334,0,0,0,5.0233795459,10.0753803498,220.901245197,5.0091095693,0,0,0,0,225.9676382815,5.0091095693,0,0,0,0,20.0792888595,0,0,0,0,0,5.0091095693,0,0,0,0,0,10.0610697209,10.003989699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76617,Saint-Martin-du-Vivier,10,0,0,0,35,0,20,5,0,0,10,0,0,0,5,10,245,5,0,0,0,0,240,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,true
76631,Saint-Paër,9.9177836504,9.9179251397,0,0,29.9396916703,0,14.9567803978,9.9976033166,0,0,24.9275393187,0,0,0,0,4.9854509649,239.199817163,4.9588918252,0,0,0,0,184.3051712662,0,0,0,0,0,5.0389967474,0,0,0,0,0,0,0,0,0,0,0,4.9854509649,5.0121523517,0,0,0,0,5.0121523517,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76634,Saint-Pierre-de-Manneville,5,0,0,0,20,0,5,5,0,0,10,0,0,0,0,10,130,0,0,0,0,0,120,10,0,0,0,0,15,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76636,Saint-Pierre-de-Varengeville,0,5,0,5,70,0,20,20,0,0,105,5,0,0,0,15,400,5,0,0,0,5,350,10,0,0,0,0,15,0,0,0,0,0,5,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76640,Saint-Pierre-lès-Elbeuf,20.0811896885,24.7252874516,9.7897678036,0,194.8478515053,0,75.1921069435,70.7035697098,0,0,220.1684346439,4.8932977887,0,5.2817021702,5.2817021702,0,822.4415220592,10.5634043403,5.0194839146,10.1684079852,4.6503624681,5.1489240706,794.9603555909,59.8810354266,0,0,0,0,416.5825966929,0,0,0,5.1489240706,0,270.4363473348,5.0194839146,5.2817021702,0,0,0,44.6900552141,16.0617258283,0,0,0,0,20.9581958432,9.7992865387,0,0,0,0,0,0,0,0,0,0,0,0,true
76681,Sotteville-lès-Rouen,123.4844333881,155.477707524,49.682299317,11.589108602,614.4178970138,93.8700225373,235.6750415086,336.0136340975,44.1649501931,10.8108105788,651.082212658,202.3996816624,8.7542202408,121.3829377513,207.9342280333,90.399896444,2438.565902906,642.6561878599,9.2353646989,152.7666319641,132.6377047707,24.2127559596,2262.3717981091,1197.7859106552,0,0,2.8139288328,9.8285157496,366.2748344057,26.7822808428,0,0,0,0,196.5179223857,10.8153283902,9.7745004326,2.547709041,2.6328170469,0,162.8196004227,127.7421881184,0,0,0,0,32.773032901,43.5565622827,1.1273886569,0,0,0,0,0,0,0,0,0,0,0,true
76682,Sotteville-sous-le-Val,0,0,0,0,19.8703977499,0,0,5.0339925732,0,0,0,0,0,0,9.867725077,0,94.4306446928,4.8357241682,0,0,0,0,88.8294035251,5.136154692,0,0,0,0,49.0501456515,0,0,0,0,0,54.1823162107,0,0,4.8357241682,0,0,24.2767592113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76705,Tourville-la-Rivière,9.7908573339,29.0679106308,0,0,79.6985976581,10.1101158284,19.896005991,10.100333681,9.4908634072,0,54.3973176641,4.671600083,0,0,10.2624465138,0,282.8124791256,14.7672663197,0,0,0,0,292.9227424859,24.8627850246,0,0,0,0,105.1393942763,4.8192633242,0,0,0,0,74.4903877509,4.671600083,0,0,0,0,4.8192633242,14.9293791526,0,0,0,0,10.1296895971,4.8192633242,0,0,0,0,0,0,0,0,0,0,0,0,true
76709,Le Trait,15.7170061992,39.9589339529,9.4554764208,24.6911379634,212.9880725972,0,13.6536383431,73.5806616529,0,0,238.5532079308,4.8397827828,0,5.3211274393,5.0747513206,4.8397827828,472.5367314831,20.0977312994,4.615693638,0,0,9.9145341034,407.846325783,24.2206726999,0,0,0,0,20.0863237184,0,0,0,0,0,5.3211274393,0,0,0,0,0,39.2426207586,0,0,0,0,0,0,4.615693638,0,0,0,0,0,0,0,0,0,0,0,0,true
76717,Val-de-la-Haye,0,10.1195301631,0,0,5.0634948313,10.1119363064,10.1194629845,0,0,0,10.1119474945,0,0,0,0,10.1119474945,121.3133415211,5.0484526632,0,0,0,0,80.9031290266,10.1269896626,0,0,0,0,0,0,0,0,0,0,20.2238838008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76750,Yainville,0,0,0,0,34.9155379241,0,9.8663285253,10.0370047976,0,0,45.0797007678,0,0,0,0,0,154.1976687424,0,0,0,0,0,154.1541824266,0,0,0,0,0,0,0,0,0,0,0,4.9751870614,0,0,0,0,0,5.0618177362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76753,Ymare,5.2449658808,5.2449658808,5.2449658808,0,5.2449658808,0,10.2944586336,15.2489639201,0,0,15.4407599466,0,0,0,0,0,168.8967703926,0,0,0,0,0,189.9588032412,5.0494927528,0,0,0,0,61.9585129145,0,0,0,0,0,51.2840701582,0,0,0,0,0,15.3420953788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
76759,Yville-sur-Seine,4.864507764,10.0903265106,0,0,14.593523292,0,4.864507764,0,0,0,9.729015528,0,0,0,0,0,47.3894638206,0,0,0,0,0,57.7817875711,0,0,0,0,0,27.0151996728,0,0,0,0,0,40.6012094519,0,0,0,0,0,5.1849148407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
