metropole,code_commune,nom_commune,annee,lieu_travail,sexe,mode_transport,valeur
Rennes,35079,Chevaigné,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rennes,35080,Cintré,2020,Commune de résidence,Hommes,Marche à pied,5.0
Rennes,35081,Clayes,2020,Commune de résidence,Hommes,Marche à pied,5.0
Rennes,35088,Corps-Nuds,2020,Commune de résidence,Hommes,Marche à pied,5.3234042291
Rennes,35120,Gévezé,2020,Commune de résidence,Hommes,Marche à pied,5.0930588003
Rennes,35131,L'Hermitage,2020,Commune de résidence,Hommes,Marche à pied,25.4160861257
Rennes,35139,Laillé,2020,Commune de résidence,Hommes,Marche à pied,15.0
Rennes,35144,Langan,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rennes,35180,Miniac-sous-Bécherel,2020,Commune de résidence,Hommes,Marche à pied,5.1183536959
Rennes,35189,Montgermont,2020,Commune de résidence,Hommes,Marche à pied,30.5781402175
Rennes,35196,Mordelles,2020,Commune de résidence,Hommes,Marche à pied,38.6309604784
Rennes,35204,Nouvoitou,2020,Commune de résidence,Hommes,Marche à pied,11.4125323471
Rennes,35206,Noyal-Châtillon-sur-Seiche,2020,Commune de résidence,Hommes,Marche à pied,15.2881634295
Rennes,35208,Orgères,2020,Commune de résidence,Hommes,Marche à pied,5.465601751
Rennes,35210,Pacé,2020,Commune de résidence,Hommes,Marche à pied,79.2473400805
Rennes,35216,Parthenay-de-Bretagne,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rennes,35238,Rennes,2020,Commune de résidence,Hommes,Marche à pied,4602.1099622329
Rennes,35240,Le Rheu,2020,Commune de résidence,Hommes,Marche à pied,65.5792015209
Rennes,35245,Romillé,2020,Commune de résidence,Hommes,Marche à pied,26.6211446415
Rennes,35250,Saint-Armel,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rennes,35266,Saint-Erblon,2020,Commune de résidence,Hommes,Marche à pied,10.0
Rennes,35275,Saint-Gilles,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rennes,35278,Saint-Grégoire,2020,Commune de résidence,Hommes,Marche à pied,39.9735304473
Rennes,35281,Saint-Jacques-de-la-Lande,2020,Commune de résidence,Hommes,Marche à pied,85.61699854
Rennes,35315,Saint-Sulpice-la-Forêt,2020,Commune de résidence,Hommes,Marche à pied,4.6552429264
Rennes,35334,Thorigné-Fouillard,2020,Commune de résidence,Hommes,Marche à pied,20.1150757399
Rennes,35351,Le Verger,2020,Commune de résidence,Hommes,Marche à pied,10.0986030703
Rennes,35352,Vern-sur-Seiche,2020,Commune de résidence,Hommes,Marche à pied,40.0
Rennes,35353,Vezin-le-Coquet,2020,Commune de résidence,Hommes,Marche à pied,4.8573668504
Rennes,35363,Pont-Péan,2020,Commune de résidence,Hommes,Marche à pied,15.0
Grenoble,38057,Bresson,2020,Commune de résidence,Hommes,Marche à pied,5.0
Grenoble,38059,Brié-et-Angonnes,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38068,Champagnier,2020,Commune de résidence,Hommes,Marche à pied,8.5307859164
Grenoble,38071,Champ-sur-Drac,2020,Commune de résidence,Hommes,Marche à pied,15.0
Grenoble,38111,Claix,2020,Commune de résidence,Hommes,Marche à pied,15.0
Grenoble,38126,Corenc,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38150,Domène,2020,Commune de résidence,Hommes,Marche à pied,69.2049838104
Grenoble,38151,Échirolles,2020,Commune de résidence,Hommes,Marche à pied,303.696515467
Grenoble,38158,Eybens,2020,Commune de résidence,Hommes,Marche à pied,96.9253529814
Grenoble,38169,Fontaine,2020,Commune de résidence,Hommes,Marche à pied,113.4383681328
Grenoble,38170,Fontanil-Cornillon,2020,Commune de résidence,Hommes,Marche à pied,15.0
Grenoble,38179,Gières,2020,Commune de résidence,Hommes,Marche à pied,25.0305465627
Grenoble,38185,Grenoble,2020,Commune de résidence,Hommes,Marche à pied,3604.5944282532
Grenoble,38187,Le Gua,2020,Commune de résidence,Hommes,Marche à pied,5.1256964324
Grenoble,38188,Herbeys,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38200,Jarrie,2020,Commune de résidence,Hommes,Marche à pied,15.0959178274
Grenoble,38229,Meylan,2020,Commune de résidence,Hommes,Marche à pied,187.0518394582
Grenoble,38235,Miribel-Lanchâtre,2020,Commune de résidence,Hommes,Marche à pied,5.0018528616
Grenoble,38252,Montchaboud,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38258,Mont-Saint-Martin,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38271,Murianette,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38277,Notre-Dame-de-Commiers,2020,Commune de résidence,Hommes,Marche à pied,5.3043284133
Grenoble,38279,Notre-Dame-de-Mésage,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38281,Noyarey,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38309,Poisat,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38317,Le Pont-de-Claix,2020,Commune de résidence,Hommes,Marche à pied,106.3463293265
Grenoble,38325,Proveysieux,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38328,Quaix-en-Chartreuse,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38382,Saint-Égrève,2020,Commune de résidence,Hommes,Marche à pied,106.9557501849
Grenoble,38388,Saint-Georges-de-Commiers,2020,Commune de résidence,Hommes,Marche à pied,5.1362934838
Grenoble,38421,Saint-Martin-d'Hères,2020,Commune de résidence,Hommes,Marche à pied,387.7563595637
Grenoble,38423,Saint-Martin-le-Vinoux,2020,Commune de résidence,Hommes,Marche à pied,15.60579264
Grenoble,38436,Saint-Paul-de-Varces,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38445,Saint-Pierre-de-Mésage,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38471,Le Sappey-en-Chartreuse,2020,Commune de résidence,Hommes,Marche à pied,10.0147638708
Grenoble,38472,Sarcenas,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38474,Sassenage,2020,Commune de résidence,Hommes,Marche à pied,50.196026365
Grenoble,38478,Séchilienne,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38485,Seyssinet-Pariset,2020,Commune de résidence,Hommes,Marche à pied,69.239977621
Grenoble,38486,Seyssins,2020,Commune de résidence,Hommes,Marche à pied,4.8389547469
Grenoble,38516,La Tronche,2020,Commune de résidence,Hommes,Marche à pied,127.4682887001
Grenoble,38524,Varces-Allières-et-Risset,2020,Commune de résidence,Hommes,Marche à pied,310.0
Grenoble,38528,Vaulnaveys-le-Bas,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38529,Vaulnaveys-le-Haut,2020,Commune de résidence,Hommes,Marche à pied,15.1954572883
Grenoble,38533,Venon,2020,Commune de résidence,Hommes,Marche à pied,0.0
Grenoble,38540,Veurey-Voroize,2020,Commune de résidence,Hommes,Marche à pied,4.7871866781
Grenoble,38545,Vif,2020,Commune de résidence,Hommes,Marche à pied,46.0465389625
Grenoble,38562,Vizille,2020,Commune de résidence,Hommes,Marche à pied,101.0678605759
Saint-Étienne,42001,Aboën,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42005,Andrézieux-Bouthéon,2020,Commune de résidence,Hommes,Marche à pied,62.6794425783
Saint-Étienne,42031,Caloire,2020,Commune de résidence,Hommes,Marche à pied,3.9122192897
Saint-Étienne,42032,Cellieu,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42036,Chagnon,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42043,Chambœuf,2020,Commune de résidence,Hommes,Marche à pied,5.3702355076
Saint-Étienne,42044,Le Chambon-Feugerolles,2020,Commune de résidence,Hommes,Marche à pied,87.7575937163
Saint-Étienne,42053,Châteauneuf,2020,Commune de résidence,Hommes,Marche à pied,4.7701257667
Saint-Étienne,42083,Dargoire,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42085,Doizieux,2020,Commune de résidence,Hommes,Marche à pied,4.3846033923
Saint-Étienne,42092,L'Étrat,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42093,Farnay,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42095,Firminy,2020,Commune de résidence,Hommes,Marche à pied,169.6151164417
Saint-Étienne,42096,Fontanès,2020,Commune de résidence,Hommes,Marche à pied,15.0
Saint-Étienne,42097,La Fouillouse,2020,Commune de résidence,Hommes,Marche à pied,20.7588765439
Saint-Étienne,42099,Fraisses,2020,Commune de résidence,Hommes,Marche à pied,10.435387212
Saint-Étienne,42100,La Gimond,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42103,La Grand-Croix,2020,Commune de résidence,Hommes,Marche à pied,10.7755865383
Saint-Étienne,42110,L'Horme,2020,Commune de résidence,Hommes,Marche à pied,10.047087165
Saint-Étienne,42123,Lorette,2020,Commune de résidence,Hommes,Marche à pied,25.2952973014
Saint-Étienne,42133,Marcenod,2020,Commune de résidence,Hommes,Marche à pied,4.9007205557
Saint-Étienne,42167,Pavezin,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42183,La Ricamarie,2020,Commune de résidence,Hommes,Marche à pied,25.1344546337
Saint-Étienne,42186,Rive-de-Gier,2020,Commune de résidence,Hommes,Marche à pied,70.6354763438
Saint-Étienne,42189,Roche-la-Molière,2020,Commune de résidence,Hommes,Marche à pied,75.6281894658
Saint-Étienne,42192,Rozier-Côtes-d'Aurec,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42206,Saint-Bonnet-les-Oules,2020,Commune de résidence,Hommes,Marche à pied,4.7588959762
Saint-Étienne,42207,Saint-Chamond,2020,Commune de résidence,Hommes,Marche à pied,290.7889707907
Saint-Étienne,42208,Saint-Christo-en-Jarez,2020,Commune de résidence,Hommes,Marche à pied,5.0
Saint-Étienne,42210,Sainte-Croix-en-Jarez,2020,Commune de résidence,Hommes,Marche à pied,5.0
Saint-Étienne,42218,Saint-Étienne,2020,Commune de résidence,Hommes,Marche à pied,3076.0690244173
Saint-Étienne,42222,Saint-Galmier,2020,Commune de résidence,Hommes,Marche à pied,33.9145698758
Saint-Étienne,42223,Saint-Genest-Lerpt,2020,Commune de résidence,Hommes,Marche à pied,30.5158806732
Saint-Étienne,42225,Genilac,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42234,Saint-Héand,2020,Commune de résidence,Hommes,Marche à pied,35.0
Saint-Étienne,42237,Saint-Jean-Bonnefonds,2020,Commune de résidence,Hommes,Marche à pied,10.1278511296
Saint-Étienne,42242,Saint-Joseph,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42259,Saint-Martin-la-Plaine,2020,Commune de résidence,Hommes,Marche à pied,14.0783916056
Saint-Étienne,42262,Saint-Maurice-en-Gourgois,2020,Commune de résidence,Hommes,Marche à pied,9.7569397889
Saint-Étienne,42266,Saint-Nizier-de-Fornas,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42270,Saint-Paul-en-Cornillon,2020,Commune de résidence,Hommes,Marche à pied,5.0
Saint-Étienne,42271,Saint-Paul-en-Jarez,2020,Commune de résidence,Hommes,Marche à pied,14.9806199292
Saint-Étienne,42275,Saint-Priest-en-Jarez,2020,Commune de résidence,Hommes,Marche à pied,80.0529100722
Saint-Étienne,42283,Saint-Romain-en-Jarez,2020,Commune de résidence,Hommes,Marche à pied,5.0
Saint-Étienne,42302,Sorbiers,2020,Commune de résidence,Hommes,Marche à pied,41.4852414702
Saint-Étienne,42305,La Talaudière,2020,Commune de résidence,Hommes,Marche à pied,36.8631024316
Saint-Étienne,42307,Tartaras,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42308,La Terrasse-sur-Dorlay,2020,Commune de résidence,Hommes,Marche à pied,5.0
Saint-Étienne,42311,La Tour-en-Jarez,2020,Commune de résidence,Hommes,Marche à pied,0.0
Saint-Étienne,42316,Unieux,2020,Commune de résidence,Hommes,Marche à pied,15.0613117268
Saint-Étienne,42320,Valfleury,2020,Commune de résidence,Hommes,Marche à pied,5.0
Saint-Étienne,42322,La Valla-en-Gier,2020,Commune de résidence,Hommes,Marche à pied,5.1086950229
Saint-Étienne,42330,Villars,2020,Commune de résidence,Hommes,Marche à pied,19.5406251183
Rouen,76005,Amfreville-la-Mi-Voie,2020,Commune de résidence,Hommes,Marche à pied,15.195979163
Rouen,76020,Anneville-Ambourville,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76056,Bardouville,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76069,Belbeuf,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76088,Berville-sur-Seine,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76095,Bihorel,2020,Commune de résidence,Hommes,Marche à pied,50.0
Rouen,76103,Bonsecours,2020,Commune de résidence,Hommes,Marche à pied,5.2083374941
Rouen,76108,Bois-Guillaume,2020,Commune de résidence,Hommes,Marche à pied,67.8435749622
Rouen,76116,Boos,2020,Commune de résidence,Hommes,Marche à pied,15.280860534
Rouen,76131,La Bouille,2020,Commune de résidence,Hommes,Marche à pied,5.0
Rouen,76157,Canteleu,2020,Commune de résidence,Hommes,Marche à pied,78.3243801811
Rouen,76165,Caudebec-lès-Elbeuf,2020,Commune de résidence,Hommes,Marche à pied,17.1811431975
Rouen,76178,Cléon,2020,Commune de résidence,Hommes,Marche à pied,74.9469324013
Rouen,76212,Darnétal,2020,Commune de résidence,Hommes,Marche à pied,56.1456645589
Rouen,76216,Déville-lès-Rouen,2020,Commune de résidence,Hommes,Marche à pied,62.0617397596
Rouen,76222,Duclair,2020,Commune de résidence,Hommes,Marche à pied,15.0
Rouen,76231,Elbeuf,2020,Commune de résidence,Hommes,Marche à pied,175.9742862783
Rouen,76237,Épinay-sur-Duclair,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76273,Fontaine-sous-Préaux,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76282,Freneuse,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76313,Gouy,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76319,Grand-Couronne,2020,Commune de résidence,Hommes,Marche à pied,34.7359070233
Rouen,76322,Le Grand-Quevilly,2020,Commune de résidence,Hommes,Marche à pied,143.404767362
Rouen,76350,Hautot-sur-Seine,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76354,Hénouville,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76366,Le Houlme,2020,Commune de résidence,Hommes,Marche à pied,15.4740612669
Rouen,76367,Houppeville,2020,Commune de résidence,Hommes,Marche à pied,5.3475421337
Rouen,76377,Isneauville,2020,Commune de résidence,Hommes,Marche à pied,17.9992937799
Rouen,76378,Jumièges,2020,Commune de résidence,Hommes,Marche à pied,10.911784255
Rouen,76391,La Londe,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76402,Malaunay,2020,Commune de résidence,Hommes,Marche à pied,14.9919641842
Rouen,76410,Maromme,2020,Commune de résidence,Hommes,Marche à pied,48.3409720364
Rouen,76429,Le Mesnil-Esnard,2020,Commune de résidence,Hommes,Marche à pied,40.8532943467
Rouen,76436,Le Mesnil-sous-Jumièges,2020,Commune de résidence,Hommes,Marche à pied,4.9539480372
Rouen,76448,Montmain,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76451,Mont-Saint-Aignan,2020,Commune de résidence,Hommes,Marche à pied,157.3130892738
Rouen,76457,Moulineaux,2020,Commune de résidence,Hommes,Marche à pied,4.7148972388
Rouen,76464,La Neuville-Chant-d'Oisel,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76474,Notre-Dame-de-Bondeville,2020,Commune de résidence,Hommes,Marche à pied,10.0
Rouen,76475,Franqueville-Saint-Pierre,2020,Commune de résidence,Hommes,Marche à pied,10.0
Rouen,76484,Oissel,2020,Commune de résidence,Hommes,Marche à pied,31.861918749
Rouen,76486,Orival,2020,Commune de résidence,Hommes,Marche à pied,4.8294804831
Rouen,76497,Petit-Couronne,2020,Commune de résidence,Hommes,Marche à pied,50.0
Rouen,76498,Le Petit-Quevilly,2020,Commune de résidence,Hommes,Marche à pied,121.5529142242
Rouen,76513,Quevillon,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76514,Quévreville-la-Poterie,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76536,Roncherolles-sur-le-Vivier,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76540,Rouen,2020,Commune de résidence,Hommes,Marche à pied,3453.6878442952
Rouen,76550,Sahurs,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76558,Saint-Aubin-Celloville,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76560,Saint-Aubin-Épinay,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76561,Saint-Aubin-lès-Elbeuf,2020,Commune de résidence,Hommes,Marche à pied,55.111940547
Rouen,76575,Saint-Étienne-du-Rouvray,2020,Commune de résidence,Hommes,Marche à pied,159.6787419254
Rouen,76591,Saint-Jacques-sur-Darnétal,2020,Commune de résidence,Hommes,Marche à pied,5.234740736
Rouen,76599,Saint-Léger-du-Bourg-Denis,2020,Commune de résidence,Hommes,Marche à pied,4.9595564134
Rouen,76608,Sainte-Marguerite-sur-Duclair,2020,Commune de résidence,Hommes,Marche à pied,5.0
Rouen,76614,Saint-Martin-de-Boscherville,2020,Commune de résidence,Hommes,Marche à pied,15.1131112929
Rouen,76617,Saint-Martin-du-Vivier,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76631,Saint-Paër,2020,Commune de résidence,Hommes,Marche à pied,9.9179251397
Rouen,76634,Saint-Pierre-de-Manneville,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76636,Saint-Pierre-de-Varengeville,2020,Commune de résidence,Hommes,Marche à pied,5.0
Rouen,76640,Saint-Pierre-lès-Elbeuf,2020,Commune de résidence,Hommes,Marche à pied,24.7252874516
Rouen,76681,Sotteville-lès-Rouen,2020,Commune de résidence,Hommes,Marche à pied,155.477707524
Rouen,76682,Sotteville-sous-le-Val,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76705,Tourville-la-Rivière,2020,Commune de résidence,Hommes,Marche à pied,29.0679106308
Rouen,76709,Le Trait,2020,Commune de résidence,Hommes,Marche à pied,39.9589339529
Rouen,76717,Val-de-la-Haye,2020,Commune de résidence,Hommes,Marche à pied,10.1195301631
Rouen,76750,Yainville,2020,Commune de résidence,Hommes,Marche à pied,0.0
Rouen,76753,Ymare,2020,Commune de résidence,Hommes,Marche à pied,5.2449658808
Rouen,76759,Yville-sur-Seine,2020,Commune de résidence,Hommes,Marche à pied,10.0903265106
Montpellier,34022,Baillargues,2020,Commune de résidence,Hommes,Deux-roues,5.0
Montpellier,34027,Beaulieu,2020,Commune de résidence,Hommes,Deux-roues,0.0
Montpellier,34057,Castelnau-le-Lez,2020,Commune de résidence,Hommes,Deux-roues,94.3936875233
Montpellier,34058,Castries,2020,Commune de résidence,Hommes,Deux-roues,15.5120834591
