CODGEO,LIBGEO,ILTR1_SEXE1_TRANS_191,ILTR1_SEXE1_TRANS_192,ILTR1_SEXE1_TRANS_193,ILTR1_SEXE1_TRANS_194,ILTR1_SEXE1_TRANS_195,ILTR1_SEXE1_TRANS_196,ILTR1_SEXE2_TRANS_191,ILTR1_SEXE2_TRANS_192,ILTR1_SEXE2_TRANS_193,ILTR1_SEXE2_TRANS_194,ILTR1_SEXE2_TRANS_195,ILTR1_SEXE2_TRANS_196,ILTR2_SEXE1_TRANS_191,ILTR2_SEXE1_TRANS_192,ILTR2_SEXE1_TRANS_193,ILTR2_SEXE1_TRANS_194,ILTR2_SEXE1_TRANS_195,ILTR2_SEXE1_TRANS_196,ILTR2_SEXE2_TRANS_191,ILTR2_SEXE2_TRANS_192,ILTR2_SEXE2_TRANS_193,ILTR2_SEXE2_TRANS_194,ILTR2_SEXE2_TRANS_195,ILTR2_SEXE2_TRANS_196,ILTR3_SEXE1_TRANS_191,ILTR3_SEXE1_TRANS_192,ILTR3_SEXE1_TRANS_193,ILTR3_SEXE1_TRANS_194,ILTR3_SEXE1_TRANS_195,ILTR3_SEXE1_TRANS_196,ILTR3_SEXE2_TRANS_191,ILTR3_SEXE2_TRANS_192,ILTR3_SEXE2_TRANS_193,ILTR3_SEXE2_TRANS_194,ILTR3_SEXE2_TRANS_195,ILTR3_SEXE2_TRANS_196,ILTR4_SEXE1_TRANS_191,ILTR4_SEXE1_TRANS_192,ILTR4_SEXE1_TRANS_193,ILTR4_SEXE1_TRANS_194,ILTR4_SEXE1_TRANS_195,ILTR4_SEXE1_TRANS_196,ILTR4_SEXE2_TRANS_191,ILTR4_SEXE2_TRANS_192,ILTR4_SEXE2_TRANS_193,ILTR4_SEXE2_TRANS_194,ILTR4_SEXE2_TRANS_195,ILTR4_SEXE2_TRANS_196,ILTR5_SEXE1_TRANS_191,ILTR5_SEXE1_TRANS_192,ILTR5_SEXE1_TRANS_193,ILTR5_SEXE1_TRANS_194,ILTR5_SEXE1_TRANS_195,ILTR5_SEXE1_TRANS_196,ILTR5_SEXE2_TRANS_191,ILTR5_SEXE2_TRANS_192,ILTR5_SEXE2_TRANS_193,ILTR5_SEXE2_TRANS_194,ILTR5_SEXE2_TRANS_195,ILTR5_SEXE2_TRANS_196
76212,Darnétal,30.8447764753,65.2470763908,10.0523067679,5.6525975749,166.3008473346,57.9905117792,61.6782647046,127.7435582,14.6826243632,0,140.8483821154,53.1218259804,5.6525975749,34.557767409,49.2516800181,39.9222047558,880.0554630688,253.6353091625,0,4.8942081211,35.5337838088,20.8274450412,999.5006858727,423.0458771399,5.3875691367,0,0,0,121.8044936074,11.0656303033,0,0,0,0,50.9866411698,0,0,0,4.6647376312,0,72.7302749601,20.8540465454,0,0,0,0,10.2817772577,9.3294752623,0,0,0,0,0,0,0,0,0,0,0,5.1349668569
76216,Déville-lès-Rouen,59.6632566421,44.4822316224,17.1874862819,5.2410832134,169.6657293787,7.9856067486,59.1940450035,74.68879647,6.1706259719,3.5299208327,118.3175963425,32.6973061354,0,18.7103192982,73.6250212347,64.2098693771,1293.040576881,284.5304993719,0,11.6279781158,23.351453351,5.9458599918,1304.2445463655,689.7432367333,0,0,0,8.1750814461,83.6658091619,8.3237895859,0,0,0,0,44.5730896531,6.7944115921,0,0,6.7125391605,0,56.2334283528,66.2140717229,0,0,0,0,24.3804745495,8.6219532792,0,0,0,0,3.7090986062,0,0,0,0,0,0,0
76222,Duclair,24.9431996856,15.0759660592,4.975472636,4.9120897069,54.8009533422,0,44.7215749692,30.1129315093,10.0801752598,0,64.8160888489,0,0,0,0,9.887562343,543.1815024651,24.8172518206,0,0,0,0,507.7439946436,50.0798512533,0,0,0,0,24.6286866553,0,0,0,0,0,15.1190202718,0,4.9120897069,0,0,0,29.9861552323,0,0,0,0,0,4.975472636,0,0,0,0,0,0,0,0,0,0,0,0,0
76231,Elbeuf,42.0892707809,190.1284150989,27.2481426534,4.1865623448,372.3280943811,61.9978890341,62.867771809,189.9132422991,3.9038828927,7.9502821796,341.6980868426,119.8493447435,3.9598548024,24.6335880601,39.757887729,21.1114609256,1263.8183914485,160.6119661323,3.8779750507,38.0462186059,11.0218747329,0,921.7908603601,296.2132439993,0,4.1865623448,0,8.6071882487,496.6127235278,16.8043835973,0,0,0,0,376.0336132554,4.8932997397,0,0,1.2593141596,0,106.3168744502,43.1426189448,0,3.739744104,0,0,42.3004094737,32.9209435857,0,0,0,0,0,0,0,0,0,0,0,0
76237,Épinay-sur-Duclair,0,0,0,0,5.1521632318,0,4.9940056722,0,0,0,0,0,0,0,0,9.8347087966,108.4385904597,0,0,0,0,0,112.7547234907,5.315329559,0,0,0,0,5.1521632318,0,0,0,0,0,0,10.6306591181,0,0,0,0,9.9880113443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76273,Fontaine-sous-Préaux,4.9392579955,0,0,0,4.9392579955,0,0,0,0,0,4.9265917473,0,0,0,0,4.9456033262,108.613051604,0,0,0,0,0,108.6510991856,4.9392579955,0,0,0,0,4.9519568086,0,0,0,0,0,9.8848776146,0,0,0,0,0,4.9456033262,0,0,0,0,0,4.9456033262,0,0,0,0,0,4.9519568086,0,0,0,0,0,0,0
76282,Freneuse,0,0,0,0,10.4546530043,0,0,5.264401963,0,0,10.5164746798,0,0,0,0,10.0008641606,120.8339596141,0,0,0,0,0,156.7568037995,0,0,0,0,5.2273265022,26.2725468781,0,0,0,0,0,15.7560721983,5.264401963,0,0,0,0,10.4916702354,5.264401963,0,0,0,0,5.2396558856,5.2520143497,0,0,0,0,0,0,0,0,0,0,0,0
76313,Gouy,0,0,0,0,0,0,0,0,4.9370081693,0,10.0708907382,0,0,0,0,10.2677651379,145.9352162701,0,0,0,0,5.1338825689,171.606516372,0,0,0,0,0,54.9989625158,0,0,0,0,0,29.725222989,5.0344831098,0,0,0,0,9.7784286551,10.1722527131,0,0,0,0,5.0344831098,0,0,0,0,0,0,0,0,0,0,0,0,0
76319,Grand-Couronne,29.8636738928,34.8207050878,4.9885593791,0,229.4860024102,24.8419636024,93.9911736354,134.4247685515,9.8422131358,0,219.5380846639,29.8650591667,0,4.9885593791,24.8419636024,29.9668217606,1028.3145102447,64.4498037051,0,4.9211065679,0,4.9547181882,934.699343152,100.0164349985,0,5.0569367551,0,0,235.3588560555,0,0,5.0569367551,0,0,94.9235529633,0,0,0,0,0,74.8997713166,20.0564545046,0,0,0,0,0,4.9547181882,0,0,0,0,0,5.0226317085,0,0,0,0,0,0
76322,Le Grand-Quevilly,54.6185884638,165.140627306,51.2812115388,27.6354876449,787.9794670712,61.0990852626,176.5417974304,301.7083902636,20.6430481671,3.8292078455,683.9613529494,121.2382508566,7.1785771114,25.0792473136,102.224371224,51.4793337541,2607.4072077812,440.3998930019,7.6993812505,19.6205959222,40.5778536565,25.9978376563,2429.503309968,988.5856109982,0,0,0,1.4302552517,382.4998963079,13.4886495178,0,0,4.1943820952,4.2760996024,206.0516136894,9.2830085399,0,3.9040883291,0,4.011454151,99.0030119803,28.5525873367,0,0,0,0,30.1144176468,20.3084868817,0,0,0,0,7.0585770248,0,0,0,0,0,0,0
76350,Hautot-sur-Seine,0,0,0,0,0,0,4.8500963877,0,0,0,0,0,0,0,0,0,84.3482038487,0,0,0,0,0,74.0127660773,4.9533810659,0,0,0,0,9.7001927754,0,0,0,0,0,4.9533810659,0,0,0,0,0,5.0588652312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76354,Hénouville,0,10.2005285205,0,0,19.0584508569,0,14.3940248051,0,0,0,9.9648332561,5.0950537112,0,0,4.8697795449,0,198.5579251144,9.9852146908,0,0,0,0,207.8473762609,14.6093386348,0,0,0,0,0,0,0,0,0,0,14.4039851417,0,0,0,0,0,24.3688183978,0,0,0,0,0,0,0,0,0,0,0,0,5.0950537112,0,0,0,0,0,0
76366,Le Houlme,10.1911233195,15.3723630838,0,0,35.7531184126,5.1827310745,20.3807553288,41.4678910375,0,0,66.1580899216,0,0,5.2721631881,0,20.4686703986,590.8954005299,61.4120026067,5.1827310745,5.0948160047,5.008392245,0,547.7335814942,138.4629696334,0,0,0,0,25.5619950931,0,0,0,0,0,0,0,0,0,0,0,5.0948160047,10.1896320093,0,0,0,0,5.1827310745,5.008392245,0,0,0,0,0,0,0,0,0,0,0,0
76367,Houppeville,14.9501548458,0,0,0,35.1513884181,5.0473229486,25.0089471553,5.0473229486,0,0,5.2988740921,0,0,0,0,15.3935199893,510.5431518446,20.7425714976,0,0,4.807713583,0,532.2446697955,39.7075508577,0,0,0,0,9.3871926716,0,0,0,0,0,0,4.807713583,0,0,0,0,30.5952259786,10.1065876751,0,0,0,0,19.7333897123,10.1065876751,5.0473229486,0,0,0,0,0,0,0,0,0,0,5.2988740921
76377,Isneauville,10.1713059419,19.0797691323,4.7674543042,0,69.1803651522,4.9239839709,15.1005979857,14.7770912461,0,0,48.9421983756,9.8531072751,0,0,5.085652971,10.1713059419,505.7510224315,34.3317520874,0,0,4.7674543042,5.085652971,566.6582257339,59.7500703907,0,0,0,0,40.539653266,0,0,0,0,0,34.3216367963,0,0,0,0,0,40.0489951737,14.615422246,0,0,0,0,0,19.8839820486,0,0,0,0,0,0,0,0,0,0,0,0
76378,Jumièges,34.3441221242,9.7521930536,4.9162517277,0,29.0959583572,0,19.7519862421,14.5881343795,0,0,44.26220583,4.997895843,0,0,5.0808958208,0,299.3757554178,0,0,0,9.6718826518,0,216.1823767678,19.9126288327,0,0,0,0,9.4361777211,0,0,0,0,0,14.7556912138,0,0,0,0,0,19.5873421489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76391,La Londe,4.9952749603,0,0,0,40.5619629086,0,0,5.1125018107,0,0,55.0787542288,4.9952749603,0,0,0,14.8766002386,394.8434701756,4.6594769723,4.9952749603,0,0,0,413.5077855748,4.7688234676,0,0,0,0,77.9041262148,0,0,0,0,0,80.4121869221,0,0,0,0,0,9.8760110173,0,0,0,0,0,5.1125018107,0,0,0,0,0,0,0,0,0,0,0,0,0
76402,Malaunay,5.1222862233,14.9256114051,0,9.8033251817,115.265342736,0,30.1827854497,34.7492834953,4.9004619556,0,95.1077067357,5.010146581,4.9004619556,19.9333567156,0,25.2750121897,937.5131703746,30.4047184133,0,4.9004619556,0,0,893.1024503304,125.1758975262,0,0,0,0,44.9939646379,0,0,4.9004619556,0,0,24.8338186713,5.1222862233,0,0,0,0,30.1852954161,10.1324328044,0,0,0,0,15.2547190277,5.236935832,5.010146581,0,0,0,0,0,0,0,0,0,0,0
76410,Maromme,31.0855866374,78.2578074964,4.8152673602,5.2498655652,116.4755695119,19.8967437413,115.31775216,111.9863754623,6.2432528357,0,105.1616031925,12.4214681554,0,28.1387897827,21.224761407,38.7880758156,1167.0206270982,213.8607029314,0,28.0461020939,7.3426790184,16.8151874857,1113.3486847383,320.9984491756,0,0,0,0,81.1796088891,0,0,0,0,0,30.3730919226,0,0,4.5800566872,0,0,70.9952836474,18.594280264,0,0,0,0,22.2814844472,11.688019977,0,0,0,0,3.4377643799,5.0984389252,0,0,0,0,0,0
76429,Le Mesnil-Esnard,29.7998013993,41.6804186023,10.0383027246,10.0328394057,85.8385047776,5.1847223816,56.2288652826,51.3590723293,5.0164197029,0,171.0318426697,10.7173433512,0,0,24.7779183775,25.1252847335,878.2631674435,84.0615679746,0,5.3586716756,4.6960269557,5.1847223816,893.8786478079,166.1831876568,0,0,0,0,180.7656222719,0,0,0,0,0,109.7962484618,0,0,5.1847223816,0,0,59.9154308583,14.7235803888,0,0,0,0,20.5816967818,9.8700000458,0,0,0,0,5.1847223816,0,0,0,0,0,0,0
76436,Le Mesnil-sous-Jumièges,0,4.7403874465,0,0,4.9101087457,0,9.5379978441,0,0,0,0,0,0,4.7403874465,0,0,129.2915599741,4.8528703289,0,0,0,0,105.4738578189,0,0,0,0,0,9.7064079009,0,0,0,0,0,4.7962991553,0,0,0,0,0,4.8528703289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76448,Montmain,0,0,0,0,38.0842780406,0,14.8313143356,9.8199942467,4.4858735702,0,18.437785158,0,0,0,0,0,235.6692677507,0,0,0,0,0,287.8126114216,4.9985417493,0,0,0,0,33.7750410089,0,0,0,0,0,14.1350525155,0,4.8214524974,0,0,0,18.6209260857,0,0,0,0,0,4.4858735702,0,0,0,0,0,0,0,0,0,0,0,0,0
76451,Mont-Saint-Aignan,126.1746760687,143.3093740853,45.863472801,9.8040068892,494.6598379895,115.3144465689,129.4277915958,228.8684653306,29.0025854712,14.2803135184,436.6933861543,143.4075191155,5.0000260894,61.4524941417,96.9041315146,61.7089397919,1575.3223705238,374.8862954383,0,53.8834677168,78.826711735,11.4602918027,1644.1062233753,640.411229756,0,0,0,0,177.3552836525,18.494659645,0,8.9881489524,0,0,96.0542432099,5.0000260894,3.5310767372,19.825668934,0,4.6808811938,116.5501125903,145.8935628056,0,10.7582132841,0,0,33.0379583594,84.0976369553,5.2263011882,0,0,0,7.5131015905,8.8552810498,0,0,0,0,0,0
76457,Moulineaux,0,0,0,0,4.87854336,0,9.7838800599,9.7973135177,0,0,4.932351171,0,0,4.89194003,0,4.9053734878,166.8242537859,4.9053734878,0,0,0,0,151.9327226932,14.6624234199,4.9188438343,0,0,0,29.405595243,0,0,0,0,0,24.5403746742,0,0,0,0,4.9053734878,9.8242173221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76464,La Neuville-Chant-d'Oisel,0,0,0,0,44.5107739264,0,20.1588336622,5.0957887434,4.8714099151,0,39.8662687368,0,0,0,5.2118245203,9.7428198303,342.0570053085,10.1915774867,4.9823363806,0,0,0,390.6699991204,9.745289491,0,0,0,0,100.9149695781,0,1.0000844592,0,0,0,109.982013273,0,0,0,0,0,34.9948588216,0,0,0,0,0,4.9823363806,0,0,0,0,0,0,0,0,0,0,0,0,0
76474,Notre-Dame-de-Bondeville,29.9576948757,10.0236216769,4.9833576767,0,70.0547662251,25.2051897097,44.6283617172,60.0886861098,0,0,70.0004299527,19.9353655198,0,5.0402640002,44.7441020879,39.9289150933,948.9304388014,144.5779955174,0,10.0236216769,0,4.9270938453,860.7293650025,314.6662387698,0,0,0,0,45.0823492483,0,0,0,0,0,15.1227341503,4.9999196005,0,0,0,0,25.0318933514,14.6700243494,0,0,0,0,5.0402640002,14.9520078431,0,0,0,0,0,0,0,0,0,0,0,0
76475,Franqueville-Saint-Pierre,15.0634844085,9.9587627562,14.6768520569,0,124.1666629753,0,39.5758773858,29.8153698199,0,0,40.0315639749,19.9201220202,0,0,9.6996004525,44.2304742521,735.5857590433,49.9946428085,0,9.8926852998,5.0450261083,19.6601167862,821.0269531264,80.3952462873,0,0,0,0,179.7898573166,0,0,0,0,0,139.0322723163,5.0450261083,0,0,0,0,34.9856609284,9.6987575222,0,0,0,0,20.114903915,0,0,0,0,0,0,0,0,0,0,0,0,0
76484,Oissel,76.6931761837,35.5078028281,8.433002538,0,696.5059610537,87.6205012,97.6230619625,80.9209705937,10.0914044367,3.5062428451,469.0997788002,56.8297661944,0,6.1593168898,6.9373855757,21.5263902378,1205.6271946472,199.6634542814,14.3367149581,7.7759334889,3.7912425124,0,1117.3424007076,193.8471506508,0,4.1461580293,3.7912425124,3.5677431741,202.3902786884,36.1612963963,0,0,0,0,137.2341977145,1.2036675133,0,0,0,10.7032295224,77.0984489651,39.6149715194,0,3.9638956348,3.9638956348,0,6.7819874381,15.096800957,0,0,0,0,4.0231424803,0,0,0,0,0,0,0
76486,Orival,0,0,0,0,9.3089818092,0,9.8145472874,4.5314409222,0,0,4.7775408871,0,0,0,0,0,106.757430159,5.0370064003,0,0,0,4.7775408871,136.6149912115,9.3089818092,0,0,0,0,30.0041212842,0,0,0,0,0,14.6195451464,0,0,0,4.7775408871,0,5.5989769949,9.0628818443,0,0,0,0,10.3475697375,0,0,0,0,0,0,0,0,0,0,0,0,0
76497,Petit-Couronne,44.931657443,50.1447032308,9.9536252367,4.9765941123,210.1992475867,10.0468964549,55.0245380647,59.5872910944,0,0,129.5403126111,20.0951121752,4.8841928424,0,15.0239316937,45.0717909668,1070.760430007,75.0745360214,5.0234482274,0,4.8841928424,0,1002.9716979312,159.4011559026,0,0,0,0,134.3325453867,0,0,0,0,0,69.8614861956,0,0,0,0,0,114.0513237114,15.1176399241,0,0,0,0,10.0009204785,10.0473375815,0,0,0,0,0,0,0,0,0,0,0,4.9765941123
76498,Le Petit-Quevilly,43.7061771141,123.2671223853,24.6230015341,15.084937466,527.4678689866,70.9711064,128.7271065563,231.2631453879,34.8554791574,0,304.2821748079,155.7095842869,3.6177443353,120.1629586532,117.6529500798,40.1300815131,2088.5898959597,471.928422129,20.3199870394,102.0582443846,105.098358695,12.459275619,1838.038767305,1069.9482188745,1.2059147784,0,2.6439784837,0,368.0058806239,23.8233220357,0,0,0,0,204.848049495,10.9854269503,0,0,10.8571321097,0,204.0367760755,75.0912925865,0,0,2.8854631741,0,48.7004450036,61.7790578911,0,0,0,0,0,0,0,4.5610226001,0,0,0,0
76513,Quevillon,9.8838674174,0,0,0,9.0708440728,0,4.6089092624,4.7725175792,0,0,0,0,0,0,0,0,88.8455377446,0,0,0,0,0,102.8460740803,4.9419337087,0,0,0,0,0,0,0,0,0,0,10.2347276361,0,0,0,0,0,4.6089092624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76514,Quévreville-la-Poterie,0,0,0,0,4.9129468172,0,24.7342728704,0,0,0,0,0,0,0,4.8919018811,0,187.7090283491,0,0,0,0,0,143.2173837342,4.9980358166,0,0,0,0,29.6897645793,0,0,0,0,0,24.6917287627,0,0,0,0,0,4.9553086844,4.9129468172,0,0,0,0,9.9106173687,0,0,0,0,0,4.9766263961,0,0,0,0,0,0,0
76536,Roncherolles-sur-le-Vivier,5.140970481,0,0,5.1736175399,15.3582340632,0,5.1085294348,5.1085294348,0,0,10.2170588695,0,0,0,0,10.2494999158,157.9165723026,15.2935566832,0,0,0,0,240.2053638041,5.1736175399,0,0,0,0,20.4347305851,0,0,0,0,0,0,5.140970481,0,0,0,0,5.1085294348,5.1085294348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76540,Rouen,677.4748539796,3345.6967942592,1011.8343672924,251.3786112279,4126.2963057629,2761.3343683741,698.4038265555,4420.7467352052,915.7747150309,45.1792403593,3156.1836940952,4599.6342057038,14.0642225286,116.4710482358,316.8943283966,178.2188464016,5998.8200526112,1787.121166072,4.2844726609,107.4183434036,162.1223187797,8.1250604133,4834.663733465,2068.2156802994,1.177278076,10.635127232,14.2802676266,17.369159104,1363.9124066168,247.3922543914,8.9694665631,25.13757474,4.3394718032,0,924.8410804394,218.0621992509,23.1505992488,35.5338061839,5.5918440723,21.5047093635,898.3710990494,1012.6151277203,5.1640778384,38.6931656077,10.4762607012,3.9012324021,276.846843996,665.0164522271,0,0,0,5.4271997237,8.3020179182,34.8650983461,0,0,0,0,4.4564923678,22.5754930819
76550,Sahurs,0,0,0,0,19.7406588098,0,0,14.998956221,4.9794756365,0,25.078966117,0,0,0,0,0,209.6411563569,0,0,0,0,0,174.7797557598,4.9196732681,0,0,0,0,15.0602213123,0,0,0,0,0,19.7990247524,0,0,0,0,0,14.8786245411,4.9196732681,0,0,0,0,4.9196732681,4.9794756365,0,0,0,0,0,0,0,0,0,0,0,0
76558,Saint-Aubin-Celloville,0,0,0,0,4.9400137901,0,4.9581573687,9.9163813748,0,0,0,0,0,9.9163813748,0,4.9946446828,203.4139254497,9.9163813748,0,0,0,0,208.4626007987,0,0,0,0,0,44.5691852508,0,0,0,0,0,44.6056061714,0,0,0,0,0,14.8746717744,4.9763675847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76560,Saint-Aubin-Épinay,5.0416253136,0,0,0,20.4534078408,0,0,0,0,0,14.8665714882,0,0,0,5.0416253136,0,150.107867694,9.8178670794,0,0,0,5.1779038353,185.406227032,5.0416253136,0,0,0,0,20.0373962283,0,0,0,0,0,4.9089335397,0,5.1779038353,0,0,0,9.8213594268,0,0,0,0,0,0,5.0416253136,0,0,0,0,0,0,0,0,0,0,0,0
76561,Saint-Aubin-lès-Elbeuf,29.7380998459,55.0031357084,15.1040567506,10.1587900924,129.7374778341,9.8949690158,49.842302447,69.8446038333,9.9481618143,0,303.8514823664,24.7911582896,0,9.8955119674,19.6352633533,29.8444854429,753.2246212298,55.0036670432,0,0,4.9474845079,4.8959262818,753.1515277653,125.3243531995,0,4.9474845079,0,4.9995856856,300.8467289065,15.2121287414,0,5.0522355325,0,0,163.9497621747,9.8955119674,0,0,0,0,45.1054290038,9.9997200404,0,0,0,0,24.8416248949,14.9477474999,0,0,0,0,0,0,0,0,0,0,0,0
76575,Saint-Étienne-du-Rouvray,73.7636536829,190.5820429309,72.3540613617,31.5116064728,1000.2058165056,141.5003060568,122.1690388182,216.2439485115,26.9474226798,0,699.96925198,195.8924421577,1.7473234558,28.5433934842,73.6944027023,41.9362038346,2131.6726409042,392.2198034223,3.6833692653,11.0284541147,35.8286602377,7.6590883263,1915.0627807041,572.7165379166,3.6833692653,0,4.9999271658,0,454.9948004273,18.7769839422,0,0,0,0,187.7762078454,8.4768364317,0,5.9515025167,0,0,264.212529336,55.751367268,0,0,0,0,42.4647905442,86.3984811809,0,0,0,0,0,0,0,0,0,0,0,0
76591,Saint-Jacques-sur-Darnétal,21.2066556588,5.2737534276,0,0,26.5381979682,0,21.3483443002,15.9914476706,0,0,58.4929074886,0,0,0,5.2737534276,21.236256291,435.3040886017,10.6322222703,0,0,0,0,456.2868587915,31.9534961146,0,0,0,0,53.1899038773,0,0,0,0,0,31.8687806994,0,0,0,0,0,26.5954816913,15.8494485323,0,0,0,0,10.6322222703,0,0,0,0,0,0,0,0,0,0,0,0,0
76599,Saint-Léger-du-Bourg-Denis,20.0657584668,4.9435584799,0,0,48.1296950272,0,34.7612701109,19.2560619017,0,0,63.8904075507,4.9435584799,0,5.3593010488,34.6084910544,25.1371166634,483.3122473267,68.9905274712,0,9.8906986547,24.7249557894,10.1568529343,558.6919163697,148.6445503599,0,0,0,0,44.4991897092,0,0,0,0,0,14.4403031384,0,0,0,0,0,45.8480650096,10.1568529343,0,0,0,0,9.762898938,4.9435584799,0,0,0,0,0,0,0,0,0,0,0,0
76608,Sainte-Marguerite-sur-Duclair,5.1032147152,5.0389994257,4.9129827999,0,14.9917896916,0,19.7779478253,0,4.9755921765,0,29.9843570481,0,0,0,4.790117631,4.9755921765,403.182534498,4.9129827999,0,0,0,4.9755921765,347.1336498119,4.9129827999,0,0,0,0,14.5558077363,0,0,0,0,0,4.9129827999,0,0,0,0,0,0,0,0,0,0,0,10.0145916022,0,0,0,0,0,0,0,0,0,0,0,0,0
76614,Saint-Martin-de-Boscherville,5.0741415479,15.2225170959,0,0,30.3158158886,5.0741415479,10.0620156011,10.1482830958,5.0310078005,0,35.3034137648,0,0,0,5.052528645,10.1482830958,222.1197798348,5.0310078005,0,0,0,0,227.2373324834,5.0310078005,0,0,0,0,20.188685794,0,0,0,0,0,5.0310078005,0,0,0,0,0,10.1266701929,10.040586423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76617,Saint-Martin-du-Vivier,10.0534338058,0,0,0,35.0401119995,0,20.1790003883,5.173623443,0,0,10.1255665826,0,0,0,4.8829614152,10.198749637,246.5365859497,5.0261917641,0,0,0,0,241.0701846311,15.0785752922,0,0,0,0,15.2270572488,0,0,0,0,0,0,0,0,0,0,0,19.8203769842,4.9540589872,0,0,0,0,4.8128841912,5.0261917641,0,0,0,0,0,0,0,0,0,0,0,0
76631,Saint-Paër,9.9409544236,9.9415224498,0,0,30.1985262446,0,15.0734204479,10.1017888035,0,0,25.1206347359,0,0,0,0,5.0238972948,240.9511698917,4.9704772118,0,0,0,0,185.5751255307,0,0,0,0,0,5.1324660242,0,0,0,0,0,0,0,0,0,0,0,5.0238972948,5.0778915087,0,0,0,0,5.0778915087,0,0,0,0,0,0,0,0,0,0,0,0,0
76634,Saint-Pierre-de-Manneville,4.906073877,0,0,0,20.5435051924,0,4.906073877,5.1091796791,0,0,9.9126708207,0,0,0,0,9.812147754,129.7941873429,0,0,0,0,0,119.9778780498,10.2183593582,0,0,0,0,14.9233457476,0,0,0,0,0,19.8253416414,0,0,0,0,0,14.8290025344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76636,Saint-Pierre-de-Varengeville,0,4.9492167818,0,5.0009716084,69.9641492414,0,19.9521316071,19.7984684094,0,0,103.5354721694,5.0532676443,0,0,0,14.8481859539,395.712185398,4.9492167818,0,0,0,4.8979975636,347.1863742802,9.898969172,0,0,0,0,14.7462775828,0,0,0,0,0,5.0009716084,0,5.0009716084,0,0,0,19.7456479092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76640,Saint-Pierre-lès-Elbeuf,14.9968139059,20.2558373415,5.0857998661,0,179.3809331484,0,54.5639353435,39.6455568357,0,0,149.6336724556,19.823502978,0,4.8281897486,9.9110140398,5.0857998661,755.3548056846,24.9093028441,0,4.8281897486,5.0857998661,4.9984377431,847.2619699471,69.9074053244,0,4.9984377431,5.0857998661,4.9125762967,439.449537571,9.9983761628,0,0,0,0,344.9521815833,5.1746888943,0,0,0,0,54.3968198532,26.3462452453,0,0,0,0,16.3463421773,0,0,0,0,0,0,0,0,0,0,0,0,0
76681,Sotteville-lès-Rouen,118.1779532443,152.4973821462,58.4332297535,14.7492541699,552.8236682893,92.6234697577,251.8094157461,341.8338463945,67.8351079459,5.9762931175,611.7357927828,258.000216239,11.6281943339,117.0345039483,257.0981676558,75.0391962011,2498.6107918041,650.6176149017,7.4204570643,155.4292049854,183.8378041001,20.9300295729,2228.0026110171,1159.2354747146,0,6.925921934,3.5547818555,3.6865553205,343.8539380865,18.9579007105,0,0,0,0,189.806405302,16.8483897321,4.1614159041,3.1785740941,3.4645116115,0,165.3318750555,116.223859765,7.0154871031,0,0,0,47.5953537238,46.6068332354,0,0,0,0,0,0,0,0,0,0,0,0
76682,Sotteville-sous-le-Val,0,0,0,0,19.7847228341,0,0,5.0902788205,0,0,0,0,0,0,9.7793594575,0,94.2962727675,4.6969859005,0,0,0,0,88.0929890008,5.2991074892,0,0,0,0,48.3421200607,0,0,0,0,0,53.6254042422,0,0,4.6969859005,0,0,23.6776233309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76705,Tourville-la-Rivière,9.9220407077,29.612220867,0,0,80.0040430373,10.0795695107,20.0003885,10.0771448781,9.7693238508,0,54.8441598333,4.846778811,0,0,10.1565201388,0,284.6346957936,14.9227392898,0,0,0,0,294.7142838192,24.9986812537,0,0,0,0,105.3286588882,4.9225450398,0,0,0,0,74.9324961914,4.846778811,0,0,0,0,4.9225450398,15.0021145505,0,0,0,0,10.0844193594,4.9225450398,0,0,0,0,0,0,0,0,0,0,0,0
76709,Le Trait,20.4329205133,15.3278840875,15.3279822182,15.3149454777,219.3731595983,0,35.7478659909,30.6428949028,10.2358190647,25.5638016145,224.3275186471,15.3150109809,0,15.3408227803,5.0791917506,15.3021377087,561.1752453336,20.407043128,5.1179095323,5.0920650228,5.1179095323,5.1308809352,408.2059171604,66.377855077,0,0,0,0,20.3941372283,0,0,0,0,0,10.2099745552,0,0,0,0,0,25.4733289789,5.0920650228,0,0,0,0,20.3941046008,5.0791917506,0,0,0,0,0,0,0,0,0,0,0,0
